n	avg	sd	min	max	0.02	0.05	0.1	0.2	0.3	0.4	0.5	0.6	0.7	0.8	0.9	0.95	0.97
157	1897.707	331.9867	1114.116	3192.282	1323.147	1412.185	1490.098	1606.376	1696.123	1792.322	1863.096	1946.125	2051.439	2179.401	2345.999	2512.609	2588.669
158	1904.717	334.2884	1199.726	3091.106	1320.214	1416.645	1488.604	1619.552	1703.263	1796.168	1869.020	1955.358	2052.744	2168.42	2359.503	2515.539	2598.783
159	1924.39	337.2951	1121.696	3352.628	1370.57	1444.167	1516.100	1631.097	1718.780	1805.823	1886.487	1990.722	2066.061	2190.329	2384.452	2552.834	2631.248
160	1955.467	340.5463	1130.364	3232.731	1357.152	1454.867	1550.939	1666.158	1749.268	1831.710	1918.819	2001.395	2100.633	2233.269	2409.611	2600.697	2675.391
161	1967.231	354.1556	1155.731	4229.626	1374.024	1460.776	1556.057	1659.376	1767.383	1840.956	1920.755	2023.409	2110.486	2246.617	2433.561	2588.410	2740.01
162	1968.468	336.0967	1127.430	3180.697	1380.402	1457.767	1549.13	1668.717	1775.135	1845.012	1928.071	2024.031	2128.477	2256.079	2433.837	2534.021	2656.787
163	2004.694	345.6097	1227.545	3297.01	1391.447	1489.844	1577.641	1703.111	1813.988	1893.061	1974.243	2059.497	2162.151	2274.626	2465.664	2605.413	2703.102
164	2012.859	340.2566	1258.548	3434.907	1414.813	1529.121	1612.848	1721.848	1805.364	1893.93	1969.166	2065.451	2172.889	2293.112	2450.072	2610.628	2740.737
165	2038.354	356.7143	1198.871	3536.886	1391.269	1543.440	1637.804	1733.054	1830.009	1914.568	1998.824	2082.216	2191.043	2316.936	2514.743	2665.196	2837.682
166	2039.911	346.877	1214.633	3271.964	1398.669	1493.149	1624.386	1748.309	1832.979	1932.637	2014.307	2091.669	2197.869	2313.577	2494.416	2659.34	2748.229
167	2078.591	367.433	1239.177	3247.172	1453.344	1553.458	1639.865	1762.814	1852.142	1943.703	2044.461	2147.369	2238.251	2378.718	2582.266	2752.749	2856.739
168	2081.619	352.1487	1241.610	3381.674	1453.019	1572.250	1657.83	1764.263	1880.925	1956.133	2046.927	2130.387	2259.102	2369.904	2547.739	2668.535	2798.275
169	2108.556	364.9211	1134.512	3403.069	1475.326	1575.403	1689.840	1797.624	1900.467	1984.730	2067.003	2158.852	2263.255	2391.142	2621.132	2758.467	2863.546
170	2136.61	367.1471	1208.853	3731.341	1457.710	1592.310	1700.127	1836.688	1919.735	2002.255	2091.014	2198.679	2317.228	2441.954	2615.792	2772.303	2911.695
171	2140.82	367.3865	1263.892	3944.014	1480.652	1614.645	1704.65	1822.755	1922.345	2006.527	2109.136	2203.800	2317.042	2436.599	2640.123	2761.925	2889.917
172	2182.337	384.4338	1168.761	3777.636	1542.532	1651.671	1750.779	1860.371	1957.464	2039.223	2122.848	2217.164	2359.352	2491.164	2698.588	2874.245	3010.691
173	2203.386	384.3999	1227.330	3693.733	1540.937	1639.605	1741.668	1869.942	1968.709	2064.071	2168.589	2279.966	2394.039	2506.687	2710.24	2865.066	2960.079
174	2204.181	387.833	1348.521	3845.017	1517.534	1662.256	1744.467	1873.796	1970.600	2059.864	2160.052	2282.736	2390.091	2511.513	2694.625	2876.457	3006.301
175	2211.921	366.5651	1121.006	3596.690	1514.333	1673.907	1769.455	1894.300	2011.911	2092.801	2186.426	2267.622	2376.291	2494.032	2690.261	2876.469	2977.268
176	2286.127	399.5087	1290.99	3801.219	1564.005	1686.407	1804.558	1944.142	2054.182	2160.859	2264.440	2342.873	2471.144	2612.307	2799.975	3005.323	3114.032
177	2228.124	367.8108	1364.977	3656.405	1596.123	1679.376	1792.811	1908.225	2011.775	2107.866	2194.409	2279.405	2398.641	2517.482	2730.352	2874.341	3024.286
178	2272.093	384.2118	1240.129	3979.49	1593.383	1710.594	1822.458	1956.650	2054.609	2138.049	2222.434	2333.280	2430.77	2561.76	2773.653	2924.880	3101.674
179	2297.896	383.4363	1377.746	3743.694	1638.200	1726.412	1812.204	1965.430	2063.181	2175.808	2261.659	2363.213	2473.606	2622.299	2814.199	2980.249	3054.486
180	2325.537	401.4865	1411.058	3938.234	1656.660	1732.040	1852.486	1975.546	2074.686	2181.186	2280.609	2375.815	2514.538	2659.375	2869.162	3073.575	3165.306
181	2338.747	397.8418	1381.949	3988.271	1647.359	1749.619	1854.951	1997.047	2095.298	2194.413	2306.473	2407.979	2513.720	2678.201	2869.267	3043.008	3199.361
182	2364.219	394.9137	1391.227	3655.988	1656.298	1790.096	1898.386	2026.274	2133.508	2219.951	2321.078	2428.251	2536.526	2659.696	2903.322	3093.914	3239.969
183	2412.96	417.4251	1402.871	4169.42	1691.759	1797.906	1930.440	2066.691	2164.921	2268.255	2360.198	2469.111	2594.472	2726.542	2948.731	3200.275	3367.295
184	2403.993	401.8228	1450.522	3990.388	1664.189	1803.466	1899.657	2060.99	2175.747	2277.443	2371.647	2476.740	2596.434	2739.608	2925.726	3099.723	3207.979
185	2462.758	401.8561	1548.858	4177.910	1759.728	1851.789	1960.719	2106.592	2231.95	2353.760	2441.098	2537.665	2648.401	2780.373	2998.916	3146.152	3282.559
186	2460.061	427.587	1404.436	4297.411	1698.709	1834.949	1943.855	2088.725	2218.445	2306.279	2418.541	2538.084	2652.97	2815.021	3023.707	3191.425	3315.916
187	2468.222	404.0056	1415.906	3782.651	1716.134	1852.562	1964.086	2122.73	2231.687	2323.181	2437.605	2559.348	2664.403	2803.296	3023.944	3188.855	3289.599
188	2489.939	425.9273	1376.637	4113.174	1734.124	1885.192	1970.437	2122.968	2248.818	2354.433	2459.72	2558.624	2668.927	2835.909	3028.217	3273.552	3410.935
189	2509.890	430.8395	1498.047	4350.453	1783.561	1912.665	2001.46	2142.725	2239.123	2350.978	2456.544	2587.124	2698.86	2834.598	3100.191	3282.011	3394.918
190	2551.476	444.4698	1282.027	4325.777	1775.014	1894.363	2003.808	2164.915	2286.905	2402.447	2515.916	2618.308	2768.92	2932.463	3148.314	3322.649	3433.523
191	2547.818	438.2275	1555.268	4316.541	1779.543	1897.163	2017.615	2176.022	2289.971	2391.305	2510.838	2626.643	2741.527	2899.433	3111.020	3340.351	3469.677
192	2586.816	454.9416	1422.787	4485.970	1805.464	1937.365	2045.159	2218.547	2327.209	2435.535	2542.541	2656.278	2768.563	2929.508	3172.565	3399.851	3556.642
193	2600.428	454.4539	1450.989	4221.163	1854.019	1966.948	2051.575	2219.019	2334.113	2442.301	2546.699	2655.645	2789.253	2949.222	3218.369	3420.412	3564.369
194	2588.808	437.0741	1635.587	4141.747	1862.929	1946.393	2048.529	2210.547	2324.539	2436.861	2544.275	2651.556	2790.37	2945.481	3183.922	3399.978	3548.182
195	2629.492	468.1202	1639.933	4589.056	1857.557	1977.518	2067.456	2220.556	2352.43	2464.064	2569.13	2686.570	2822.015	3026.112	3270.893	3444.502	3607.947
196	2671.802	445.9827	1624.581	4504.927	1886.509	2003.098	2118.062	2281.714	2415.484	2535.052	2638.269	2753.573	2894.847	3025.066	3235.024	3423.077	3590.851
197	2673.003	465.0274	1493.35	4322.524	1871.86	1990.565	2121.708	2272.035	2421.677	2535.278	2624.133	2716.684	2846.460	3041.026	3282.164	3528.745	3684.646
198	2706.380	450.3613	1604.323	4185.818	1911.718	2049.508	2164.435	2322.061	2436.148	2550.146	2649.428	2764.281	2918.085	3084.057	3340.963	3535.01	3629.918
199	2714.001	464.93	1478.209	4311.202	1876.024	2035.994	2145.79	2301.114	2445.746	2557.304	2665.54	2792.674	2930.455	3101.891	3342.325	3556.305	3698.406
200	2738.826	476.9362	1541.275	4729.253	1925.544	2046.221	2140.713	2337.028	2461.533	2581.245	2690.455	2834.077	2952.762	3106.094	3372.982	3575.298	3737.185
201	2760.58	481.3533	1640.512	4456.051	1938.803	2065.326	2188.706	2338.904	2468.344	2572.181	2705.682	2838.369	2991.822	3162.547	3430.716	3646.875	3766.425
202	2800.275	480.1694	1662.07	4296.694	1955.768	2083.596	2185.941	2398.437	2524.28	2637.180	2752.520	2867.804	3035.846	3190.381	3456.69	3659.197	3804.318
203	2781.575	464.343	1773.427	4748.057	1947.717	2090.566	2215.463	2367.834	2495.795	2623.588	2741.605	2866.358	3010.871	3160.05	3427.905	3585.729	3725.608
204	2811.961	488.7682	1589.601	4356.153	1939.963	2066.309	2218.303	2388.996	2518.970	2647.316	2789.039	2903.724	3031.729	3206.969	3474.731	3665.728	3839.887
205	2818.555	489.4584	1590.636	4654.61	1978.427	2113.214	2237.437	2394.253	2524.948	2631.050	2755.885	2895.699	3052.615	3230.182	3459.883	3734.829	3905.892
206	2865.186	488.8569	1692.688	4844.649	1978.285	2146.498	2260.508	2443.633	2577.843	2697.820	2824.281	2953.798	3105.531	3261.178	3519.081	3708.741	3886.615
207	2909.534	512.3339	1850.558	4988.47	2053.311	2175.513	2283.486	2464.503	2589.67	2730.226	2864.419	2993.067	3140.447	3309.268	3595.941	3838.003	3984.499
208	2911.032	504.4995	1668.362	5320.702	2035.268	2176.267	2325.626	2489.185	2615.755	2740.351	2852.22	2973.279	3127.897	3324.948	3595.471	3833.544	3972.811
209	2901.658	507.878	1752.695	4979.02	2028.153	2176.573	2290.395	2460.831	2586.329	2734.783	2849.727	2972.512	3117.382	3310.236	3598.652	3837.387	3926.004
210	2946.084	510.3227	1629.868	5113.932	2062.166	2175.557	2332.218	2508.44	2636.951	2786.597	2898.897	3021.527	3197.244	3365.539	3606.827	3837.422	3985.818
211	3004.234	538.1669	1509.371	5376.4	2088.121	2205.534	2347.833	2561.288	2700.862	2823.002	2954.063	3078.721	3217.585	3428.674	3709.65	3987.628	4143.26
212	3041.503	557.0667	1776.892	4904.957	2073.157	2225.751	2373.551	2541.874	2713.345	2853.265	2994.550	3131.216	3291.700	3501.522	3794.452	4066.668	4225.432
213	3059.463	564.0949	1733.125	5118.255	2107.648	2224.655	2373.024	2580.315	2732.317	2860.489	2981.089	3130.382	3305.005	3521.579	3801.404	4106.508	4248.478
214	3039.233	524.6335	1597.307	5191.757	2165.046	2274.149	2402.197	2601.788	2747.216	2849.043	2988.48	3107.334	3274.676	3459.844	3740.818	3972.604	4215.918
215	3058.273	500.6701	1859.831	4702.333	2201.183	2330.029	2454.722	2641.102	2739.959	2863.19	2990.322	3137.682	3286.312	3499.416	3742.327	3984.181	4081.181
216	3087.296	532.8052	1716.839	5179.792	2193.834	2321.322	2466.229	2632.002	2770.571	2896.624	3018.461	3148.526	3295.714	3517.729	3825.511	4050.7	4208.099
217	3126.061	519.3597	1989.270	5173.14	2249.925	2355.404	2487.789	2666.330	2821.151	2944.678	3081.435	3222.634	3365.333	3548.422	3803.499	4066.557	4194.169
218	3109.077	531.7351	1888.207	5186.688	2194.574	2327.292	2483.31	2653.169	2787.432	2903.105	3050.593	3193.469	3366.257	3555.456	3824.057	4063.721	4199.612
219	3167.098	547.0027	1938.061	4946.217	2205.809	2371.258	2503.490	2682.930	2820.916	2963.334	3122.088	3263.377	3424.317	3630.854	3915.161	4171.793	4310.698
220	3157.322	548.9535	1870.141	4985.506	2226.806	2353.392	2503.977	2654.701	2814.749	2975.390	3105.178	3243.486	3398.758	3617.225	3898.061	4170.233	4307.73
221	3212.453	544.9618	2052.842	5241.672	2265.338	2423.91	2561.54	2736.626	2880.194	3006.501	3148.782	3313.83	3470.713	3646.143	3952.959	4240.708	4417.206
222	3247.407	537.9518	1975.538	5242.892	2237.131	2408.277	2583.108	2801.947	2941.630	3072.831	3216.211	3360.089	3519.228	3692.293	3916.183	4104.212	4310.868
223	3237.642	562.8222	1983.473	5341.175	2280.004	2390.750	2549.469	2786.698	2907.580	3031.656	3165.705	3341.322	3498.911	3654.474	3948.680	4248.245	4555.004
224	3250.043	560.5697	1970.985	5218.537	2259.166	2414.899	2588.712	2759.012	2924.999	3059.163	3191.529	3338.499	3499.001	3695.956	3998.586	4258.27	4482.37
225	3256.168	579.106	1923.589	5558.027	2233.673	2405.842	2572.603	2765.079	2914.76	3045.376	3211.847	3354.988	3504.227	3718.978	3978.872	4264.677	4562.957
226	3306.75	567.7941	1930.293	5415.459	2263.831	2434.113	2588.453	2813.545	2975.149	3130.152	3275.311	3416.515	3566.6	3778.467	4072.925	4264.173	4382.911
227	3307.478	588.2409	1932.948	5583.513	2264.449	2424.624	2576.267	2794.355	2976.600	3115.351	3239.451	3397.577	3570.794	3793.677	4092.718	4375.578	4581.937
228	3331.352	557.6218	1831.806	6125.793	2334.106	2497.694	2663.804	2866.887	3023.657	3142.623	3303.056	3433.513	3576.621	3754.648	4028.015	4291.654	4497.484
229	3362.575	568.0944	1961.859	5590.341	2341.296	2547.425	2685.142	2875.953	3020.529	3159.819	3306.137	3469.722	3604.782	3824.775	4139.608	4373.629	4501.679
230	3407.855	593.6073	2020.61	5562.976	2435.453	2549.987	2682.821	2900.617	3053.044	3215.82	3347.456	3502.648	3637.548	3868.706	4220.241	4508.578	4700.514
231	3436.887	603.8849	2001.386	5393.243	2356.61	2539.805	2679.239	2898.489	3082.289	3249.673	3413.238	3547.369	3714.933	3932.656	4257.939	4505.008	4692.167
232	3438.019	581.274	2022.236	5838.499	2368.231	2550.176	2724.335	2941.481	3125.631	3272.024	3408.943	3542.588	3689.186	3871.506	4194.399	4439.086	4704.873
233	3442.053	591.9169	2092.743	5744.782	2350.247	2498.738	2682.909	2947.485	3086.78	3268.529	3401.312	3578.483	3745.709	3958.484	4186.273	4426.721	4559.406
234	3477.094	593.8074	2075.128	5727.392	2432.796	2607.868	2771.689	2970.042	3136.028	3271.238	3402.529	3560.027	3741.010	3976.212	4282.874	4576.346	4709.65
235	3523.117	576.9527	2194.294	5848.673	2452.079	2669.295	2843.930	3029.463	3192.657	3346.701	3486.2	3613.638	3786.446	3957.089	4245.228	4576.282	4763.756
236	3562.281	619.8013	2087.068	6165.524	2475.916	2662.265	2823.793	3020.541	3186.872	3361.568	3510.827	3679.251	3842.255	4060.932	4400.005	4636.549	4851.896
237	3567.534	638.994	1988.632	6315.836	2478.583	2619.879	2763.776	3008.589	3203.989	3348.92	3492.282	3675.899	3844.78	4105.053	4445.541	4731.3	4928.221
238	3577.533	607.1029	2215.496	5879.261	2534.457	2692.913	2834.704	3052.547	3213.414	3376.508	3496.865	3652.152	3866.837	4080.316	4398.157	4690.556	4875.967
239	3613.119	615.5794	1995.74	5862.908	2515.756	2664.881	2852.151	3083.47	3244.116	3419.865	3569.334	3721.721	3898.299	4115.608	4449.784	4681.141	4890.576
240	3584.738	600.0218	2250.814	5758.578	2517.209	2696.354	2854.102	3070.403	3222.26	3389.333	3535.03	3685.826	3861.671	4098.031	4353.828	4611.875	4831.715
241	3637.074	624.6789	2207.303	5743.741	2561.036	2727.902	2874.354	3094.158	3265.94	3411.67	3576.811	3732.105	3922.882	4131.461	4472.468	4746.73	4975.921
242	3641.534	639.6494	2204.412	6071.005	2577.302	2745.75	2888.394	3087.265	3245.525	3420.657	3562.954	3734.179	3931.312	4128.918	4449.877	4844.57	5051.407
243	3692.66	630.9197	2040.228	6704.142	2571.198	2759.231	2923.799	3122.869	3311.084	3477.741	3643.945	3809.053	3998.645	4214.848	4526.38	4801.618	4936.15
244	3728.377	683.6853	2172.237	5996.281	2565.517	2706.172	2897.578	3130.911	3336.624	3481.136	3665.62	3826.666	4047.955	4256.665	4678.189	4996.637	5180.234
245	3715.824	645.4147	2224.109	7325.611	2561.469	2757.779	2915.649	3173.941	3358.613	3523.927	3670.924	3822.265	3984.538	4233.54	4515.703	4826.415	5046.114
246	3783.684	655.3629	2160.343	6455.941	2649.941	2829.637	3011.431	3235.076	3414.182	3563.069	3720.322	3884.194	4051.783	4280.79	4661.628	4964.243	5166.676
247	3788.685	691.1637	2447.542	6509.327	2643.948	2811.711	2974.884	3225.748	3375.614	3514.537	3682.776	3846.345	4058.964	4338.658	4752.438	5073.721	5289.176
248	3782.387	662.279	2071.206	6418.073	2653.854	2799.739	2990.081	3223.274	3397.942	3555.794	3695.648	3870.322	4074.371	4316.727	4687.048	5013.929	5218.97
249	3831.470	680.0531	2048.101	6467.507	2673.722	2833.947	3005.120	3248.079	3448.574	3591.358	3771.14	3922.476	4110.23	4348.931	4762.774	5104.228	5320.44
250	3872.03	681.4257	2359.917	6222.922	2749.173	2892.688	3075.349	3273.235	3452.754	3602.365	3779.481	3990.356	4173.459	4457.084	4823.089	5131.157	5274.555
251	3909.844	685.3891	2399.185	7493.094	2710.472	2923.94	3095.041	3312.401	3475.269	3659.198	3848.869	4024.209	4248.508	4473.45	4877.843	5135.159	5299.619
252	3872.484	684.3064	2357.832	6435.393	2745.422	2890.417	3041.753	3259.086	3467.554	3642.856	3802.642	3984.241	4182.943	4436.276	4747.902	5087.673	5343.7
253	3925.223	647.1481	2440.138	6543.753	2776.847	2948.926	3110.111	3360.021	3544.735	3690.529	3877.149	4067.26	4254.219	4464.877	4776.169	4997.326	5246.469
254	3917.54	675.3289	2366.44	7030.563	2693.769	2863.647	3099.955	3351.988	3549.094	3697.602	3837.995	4029.775	4212.321	4476.706	4814.814	5167.066	5352.891
255	3961.853	709.4007	2266.599	6604.494	2774.842	2916.864	3098.446	3345.865	3550.199	3728.211	3879.86	4055.382	4267.686	4518.262	4942.781	5241.124	5437.068
256	3989.197	686.793	2259.742	7121.42	2794.317	2999.476	3167.615	3400.531	3607.015	3742.183	3922.316	4105.102	4279.837	4532.039	4877.058	5267.285	5506.922
257	4041.83	693.833	2455.251	6670.561	2877.614	3028.153	3187.598	3438.715	3652.046	3798.67	3966.214	4136.655	4331.882	4603.486	4983.767	5307.587	5508.617
258	4037.181	674.1998	2420.151	6342.917	2807.655	2981.014	3201.877	3466.861	3648.696	3841.1	4002.39	4169.487	4346.923	4558.355	4946.752	5215.035	5459.858
259	4088.402	693.0004	2501.200	7388.676	2893.739	3087.048	3251.972	3474.159	3678.327	3835.997	4005.599	4203.708	4409.614	4673.445	5037.457	5298.373	5488.968
260	4099.139	724.2476	2548.345	7538.882	2874.611	3036.909	3235.267	3478.713	3659.421	3844.165	4016.988	4205.501	4421.605	4670.386	5048.238	5355.8	5608.857
261	4088.818	681.0715	2527.704	6861.287	2921.995	3125.922	3278.450	3493.632	3681.863	3840.792	3991.919	4193.381	4392.059	4615.405	5028.39	5346.291	5583.5
262	4125.121	720.511	2474.591	7106.586	2857.262	3076.603	3249.426	3477.678	3704.412	3886.312	4067.614	4247.343	4453.432	4722.987	5105.23	5410.892	5645.566
263	4142.967	755.8673	2514.704	7223.846	2836.891	3003.967	3203.386	3512.29	3701.916	3884.38	4045.069	4249.922	4485.729	4766.292	5135.276	5497.919	5745.497
264	4165.779	728.0145	2487.856	7266.62	2924.424	3100.406	3282.102	3516.894	3736.417	3923.337	4090.46	4279.973	4510.062	4745.748	5171.338	5455.108	5695.489
265	4250.958	757.3984	2374.225	7163.821	2957.504	3128.237	3355.689	3618.015	3817.601	3999.291	4158.957	4344.164	4564.997	4807.606	5299.443	5738.193	5912.913
266	4236.053	732.813	2464.855	8080.691	2978.846	3141	3349.954	3643.156	3846.794	4013.814	4176.146	4320.568	4526.373	4746.892	5153.088	5547.596	5882.185
267	4261.53	710.0869	2418.397	7115.035	2981.715	3217.612	3405.426	3639.605	3826.672	4040.016	4218.158	4423.327	4582.675	4829.946	5182.475	5533.57	5826.091
268	4262.049	726.856	2437.93	6954.483	3018.533	3166.202	3375.183	3624.296	3808.701	3986.99	4180.137	4411.363	4611.952	4885.448	5248.701	5517.977	5761.437
269	4350.204	765.9492	2596.746	7601.607	3077.195	3281.729	3475.643	3687.675	3881.711	4074.671	4231.472	4435.903	4695.932	4978.157	5358.824	5752.708	5983.288
270	4339.336	760.1713	2377.799	7051.805	3054.682	3297.858	3444.446	3658.708	3875.443	4073.815	4255.664	4444.463	4671.644	4955.594	5317.247	5724.681	5935.893
271	4360.749	758.3276	2796.615	8020.675	3117.15	3278.075	3439.672	3701.111	3887.845	4095.228	4278.636	4475.230	4676.503	4981.58	5425.98	5727.183	5926.708
272	4362.362	750.4352	2594.113	8123.194	3107.149	3269.652	3451.036	3694.806	3895.868	4119.962	4290.793	4512.391	4726.895	4971.968	5307.819	5624.236	5877.776
273	4425.752	763.8	2799.593	7292.068	3081.154	3288.669	3513.084	3791.626	3972.94	4142.28	4348.365	4518.021	4702.72	5035.004	5518.775	5851.868	6088.364
274	4428.287	754.5187	2579.674	7968.657	3108.660	3302.479	3467.481	3785.389	3992.362	4191.295	4359.514	4561.563	4772.681	5030.383	5447.814	5729.888	5959.501
275	4493.813	773.1097	2404.585	7412.39	3077.02	3344.780	3560.367	3815.642	4018.395	4240.69	4450.039	4644.86	4838.410	5095.948	5561.927	5852.935	6024.088
276	4531.073	829.0946	2743.306	7813.352	3093.834	3326.647	3552.157	3835.083	4060.063	4216.195	4426.906	4649.903	4893.976	5206.057	5675.68	6037.929	6266.66
277	4540.669	800.742	2613.152	8360.582	3102.449	3402.778	3604.167	3892.762	4057.677	4260.373	4428.283	4670.484	4912.749	5194.806	5588.827	5919.438	6244.322
278	4580.974	790.8998	2741.738	7533.96	3172.383	3425.49	3666.184	3931.717	4117.156	4305.424	4493.866	4685.471	4905.706	5187.036	5622.417	6039.61	6334.363
279	4554.127	822.1129	2541.733	8208.232	3152.916	3370.514	3561.786	3869.213	4060.352	4273.969	4472.174	4678.751	4900.897	5179.358	5625.81	6009.93	6328.594
280	4623.196	826.5935	2544.854	7753.27	3186.899	3404.954	3598.626	3931.756	4134.136	4351.111	4543.925	4747.777	4995.958	5289.876	5692.582	6061.374	6316.595
281	4589.897	797.288	2887.636	7864.515	3244.227	3438.679	3624.819	3875.42	4100.606	4318.602	4520.525	4726.254	4947.845	5251.098	5620.877	6036.413	6249.647
282	4661.986	824.667	2743.739	7367.961	3207.844	3400.179	3679.608	3945.245	4166.901	4375.559	4596.933	4783.617	5053.572	5397.131	5796.449	6149.436	6369.114
283	4627.209	810.3007	2842.98	7310.185	3204.225	3446.324	3680.524	3934.809	4161.426	4362.066	4528.6	4728.167	4960.778	5304.952	5756.024	6084.092	6322.45
284	4754.277	824.2339	2791.597	8572.036	3340.859	3507.940	3744.184	4013.966	4279.022	4496.929	4689.43	4896.835	5141.223	5420.645	5837.414	6168.502	6410.089
285	4716.011	825.4102	2733.714	7510.908	3345.233	3514.43	3669.794	3985.794	4208.316	4452.221	4641.808	4844.682	5103.294	5388.21	5818.051	6163.84	6535.856
286	4757.481	811.1253	2538.715	7945.004	3274.895	3550.483	3748.594	4010.567	4305.087	4518.296	4694.531	4901.252	5128.046	5467.885	5851.033	6203.506	6377.09
287	4731.866	829.9219	2744.195	7782.535	3300.729	3492.327	3735.939	4017.464	4252.104	4471.778	4654.867	4814.444	5121.61	5384.472	5836.45	6254.915	6484.231
288	4819.608	856.7289	2641.722	8505.296	3366.939	3578.74	3808.823	4072.052	4321.09	4505.875	4712.072	4960.794	5165.963	5505.933	6027.962	6397.907	6644.065
289	4791.373	826.8826	2925.391	7779.068	3332.191	3549.609	3786.416	4044.232	4315.442	4524.02	4729.824	4928.094	5182.829	5433.49	5886.392	6346.879	6576.636
290	4833.939	855.0444	2615.935	9091.9	3341.724	3594.8	3850.923	4107.442	4342.107	4548.746	4742.516	4954.717	5207.256	5522.044	5911.358	6402.927	6683.733
291	4854.196	827.7927	2809.76	7630.193	3467.981	3687.892	3881.791	4113.655	4356.238	4548.899	4760.306	4987.885	5236.845	5503.763	5966.659	6379.681	6618.998
292	4852.263	827.5513	2831.159	7649.374	3378.799	3586.894	3841.042	4152.405	4353.492	4573.47	4768.376	4990.015	5261.332	5561.358	5970.287	6323.689	6524.996
293	4897.558	846.5288	2621.364	8428.525	3434.775	3634.105	3862.523	4192.27	4433.494	4636.997	4805.911	5018.331	5234.453	5559.273	6031.627	6377.983	6714.91
294	4916.509	785.9736	2980.423	7964.263	3473.938	3678.174	3956.382	4242.902	4485.421	4669.815	4846.352	5079.493	5295.578	5592.143	5991.614	6248.289	6466.009
295	4930.232	851.147	2670.429	8632.463	3435.798	3677.741	3910.691	4186.043	4440.253	4652.36	4857.861	5054.348	5350.403	5591.451	5982.234	6465.141	6692.187
296	5026.618	894.8612	2924.892	8335.049	3429.142	3676.079	3878.049	4263.376	4518.471	4754.63	4929.517	5175.218	5442.107	5770.03	6239.988	6616.625	6883.665
297	5032.235	873.5988	2753.290	8652.773	3499.743	3729.572	3995.461	4284.436	4535.273	4723.086	4922.914	5159.003	5408.815	5757.103	6156.1	6583.953	6846.099
298	5057.793	875.3872	3090.765	8235.791	3450.69	3792.44	3969.725	4305.74	4518.088	4759.066	4978.624	5189.471	5516.359	5751.321	6257.387	6608.332	6821.559
299	5083.731	878.6658	3037.094	8513.877	3531.581	3802.913	4009.532	4310.337	4540.872	4804.011	4997.079	5240.39	5475.706	5811.077	6256.053	6620.602	6903.763
300	5123.066	911.2729	2996.790	8706.843	3511.910	3813.399	4039.192	4346.894	4565.595	4795.098	5017.854	5283.548	5526.119	5868.755	6341.146	6816.245	7039.312
301	5090.494	831.6744	3104.689	8313.136	3633.807	3877.265	4096.484	4358.795	4591.052	4806.574	5010.894	5260.469	5471.41	5737.277	6190.753	6526.347	6782.795
302	5095.433	860.4601	3267.898	8135.947	3614.884	3848.3	4060.992	4325.172	4552.064	4789.695	5033.037	5264.518	5486.927	5822.329	6232.644	6637.661	6850.28
303	5178.879	919.3605	2931.439	8709.538	3552.127	3805.854	4074.371	4390.953	4654.335	4868.038	5092.414	5295.667	5575.622	5912.877	6397.456	6818.342	7125.008
304	5233.656	934.3294	3123.143	9133.074	3573.239	3835.164	4121.734	4442.082	4686.429	4919.055	5139.078	5360.128	5652.142	6005.777	6502.667	6875.601	7180.603
305	5274.003	957.5739	3019.703	8790.443	3604.177	3908.302	4145.032	4455.664	4688.696	4919.894	5182.788	5441.584	5711.603	6046.273	6542.763	6979.719	7290.513
306	5260.055	900.9465	2958.650	8880.032	3673.729	3928.467	4155.725	4469.005	4749.619	4952.112	5170.744	5416.179	5683.74	6001.689	6510.414	6868.111	7072.477
307	5307.134	932.0408	3066.845	8700.454	3659.671	3909.463	4191.73	4519.813	4797.343	5012.186	5213.81	5458.848	5697.342	6018.395	6547.773	7020.995	7310.83
308	5297.81	920.3996	3304.614	8933.079	3693.648	3965.014	4158.163	4507.526	4737.215	4957.947	5183.642	5440.105	5702.835	6095.444	6635.798	6961.721	7146.597
309	5368.476	946.8634	3227.702	8822.662	3686.137	3982.538	4199.775	4531.044	4857.011	5058.486	5272.021	5528.555	5783.87	6088.17	6600.312	7095.916	7446.026
310	5365.104	901.6195	3197.687	8317.758	3797.859	4017.467	4270.43	4567.847	4818.813	5067.6	5292.241	5529.543	5790.152	6103.87	6610.913	6993.445	7318.849
311	5380.515	982.4426	3172.705	10412.86	3699.107	4025.328	4243.871	4537.765	4823.538	5041.81	5262.019	5486.096	5777.512	6149.946	6665.73	7148.398	7582.872
312	5423.136	899.5318	2986.319	8890.266	3728.186	4087.360	4353.062	4669.908	4928.443	5115.53	5353.021	5563.681	5808.221	6110.85	6613.821	7075.564	7346.825
313	5460.497	1014.727	2866.27	10150.77	3670.654	4007.33	4243.485	4600.049	4891.123	5118.323	5307.104	5597.85	5925	6292.672	6767.14	7343.605	7639.897
314	5447.933	935.2761	3136.513	8823.019	3710.16	4015.781	4293.206	4655.575	4918.835	5141.404	5394.676	5602.277	5890.373	6237.925	6686.248	7080.969	7264.218
315	5552.271	944.8526	3350.636	9541.795	3919.224	4155.636	4375.486	4745.08	4989.75	5225.456	5468.719	5713.632	6010.74	6336.137	6841.67	7224.49	7451.92
316	5500.038	974.0698	3173.449	9131.974	3791.22	4073.347	4383.177	4684.414	4924.157	5133.15	5356.012	5639.185	5897.381	6280.03	6798.18	7215.217	7632.241
