n	avg	sd	min	max	0.02	0.05	0.1	0.2	0.3	0.4	0.5	0.6	0.7	0.8	0.9	0.95	0.97
241	1536577	35667.18	1355566	1670955	1452753	1474682	1492611	1509942	1522001	1531529	1539113	1545557	1552549	1561480	1579080	1593914	1601348
242	1556370	34473.15	1427184	1674051	1473778	1495961	1513578	1529029	1541029	1550264	1558563	1565848	1573444	1583170	1595179	1608863	1619949
243	1574078	35309.67	1411953	1702370	1489143	1513053	1533123	1548877	1557347	1568566	1576202	1583569	1590325	1601684	1614042	1630210	1638302
244	1593879	36744.46	1431855	1740019	1502775	1530782	1549972	1566883	1576881	1586873	1596115	1603913	1612334	1622182	1637889	1651723	1661397
245	1615304	37213.74	1449427	1742862	1536828	1553325	1568612	1586766	1599747	1608452	1615825	1622650	1632766	1642805	1659731	1676270	1689162
246	1634066	35519.83	1492774	1745721	1554626	1568532	1587929	1607870	1618459	1627357	1635193	1642921	1650310	1661209	1678438	1691222	1699927
247	1653742	35328.38	1508182	1802595	1584798	1598074	1608904	1625510	1638151	1647238	1654635	1662389	1671177	1679728	1697175	1710834	1720335
248	1673343	36226.44	1550954	1812293	1595617	1612295	1628989	1645211	1656781	1665309	1673254	1680730	1689304	1700277	1717771	1735793	1742284
249	1692824	37371.48	1561529	1819282	1602908	1624876	1645851	1663525	1677960	1687130	1694659	1701828	1711608	1723688	1739276	1751746	1758292
250	1717444	37319.40	1571374	1853184	1632231	1656265	1672238	1687970	1700199	1709893	1718329	1725854	1733391	1745030	1762990	1779640	1791151
251	1739987	37527.55	1626421	1875939	1664807	1681277	1695177	1709630	1720485	1731113	1739052	1747504	1756606	1768325	1785016	1803637	1818191
252	1757242	38006.49	1631575	1870020	1674508	1688502	1707198	1725588	1739541	1750349	1758518	1766158	1775049	1787662	1803562	1820338	1830946
253	1778889	40034.72	1607508	1915551	1687323	1713408	1728570	1747873	1760719	1770188	1779745	1787891	1798034	1811535	1830833	1842634	1852174
254	1797643	39590.08	1618742	1933819	1708098	1732266	1747720	1769530	1781416	1790704	1798343	1806051	1815840	1827026	1845312	1861989	1871690
255	1820328	38473.28	1671010	1950465	1730749	1752068	1770027	1792816	1805565	1815280	1822689	1830951	1838085	1848159	1865945	1881475	1888821
256	1842672	40132.66	1684383	1972902	1757462	1770911	1789396	1811285	1826201	1836291	1844323	1850731	1861554	1873545	1892516	1908437	1915776
257	1862503	40302.16	1706833	1997088	1770556	1794559	1811621	1830685	1844257	1855249	1863906	1871905	1882070	1893266	1911990	1928712	1937551
258	1886279	39774.57	1737247	2024676	1797109	1819613	1838606	1853686	1865779	1876088	1888068	1897151	1906624	1918644	1936614	1949438	1957301
259	1906578	40545.12	1767730	2051226	1816425	1837692	1854190	1876430	1888910	1898977	1907383	1917069	1926259	1936051	1953280	1973153	1984653
260	1929892	41161.58	1750797	2061429	1842088	1861922	1878649	1898967	1911871	1920526	1930332	1939865	1948294	1960947	1980328	1998461	2009612
261	1953080	43489.71	1796389	2116651	1850744	1877721	1897800	1920883	1934961	1944881	1954832	1963018	1973144	1984973	2004357	2025180	2037389
262	1974745	43598.32	1818616	2111573	1880563	1900134	1920403	1942027	1955461	1965608	1975651	1984655	1994707	2007756	2028389	2050239	2057940
263	1998453	43026.17	1796131	2158296	1908050	1927987	1942741	1965339	1979717	1990691	2000127	2009339	2018856	2031557	2050331	2067026	2079561
264	2022195	40368.74	1873902	2164274	1926680	1948852	1973730	1994507	2005165	2016528	2024427	2033136	2043085	2051869	2069424	2082930	2090334
265	2044716	43456.51	1860888	2212376	1948617	1969663	1991689	2012411	2025310	2037479	2046753	2054704	2064825	2077031	2094516	2112697	2123950
266	2065868	45505.08	1875140	2215233	1959993	1985874	2010364	2032372	2047620	2058483	2068360	2077984	2086068	2101965	2120465	2136951	2147114
267	2090809	44962.83	1886608	2263148	1991267	2018793	2037143	2055954	2070389	2081338	2092015	2100821	2112111	2124955	2146419	2164029	2172274
268	2114259	43618.3	1882659	2247468	2020684	2037129	2058515	2080959	2094614	2105445	2116471	2124942	2134841	2148511	2167554	2185333	2199215
269	2140570	46072.94	1957720	2289027	2041090	2061170	2081384	2105528	2119612	2131471	2141007	2150279	2160724	2176261	2197938	2215678	2228663
270	2161560	44845.7	2014887	2335219	2060475	2085483	2104741	2124802	2140548	2152177	2163503	2172890	2182702	2195371	2219597	2236347	2249386
271	2185269	44747.22	2053659	2345670	2084150	2104337	2129683	2152376	2164590	2176801	2186687	2195980	2206660	2219354	2239211	2256849	2269575
272	2212570	45425.17	1995148	2383333	2112725	2136654	2156753	2177885	2193984	2204181	2213971	2223284	2233889	2248177	2267094	2282217	2295016
273	2238326	47169.54	2066428	2401972	2128356	2153164	2178173	2205103	2217351	2227866	2238731	2249120	2261447	2273349	2292740	2314238	2326655
274	2261345	47390.44	2022389	2379367	2160498	2182750	2204008	2225455	2239741	2251600	2262287	2271430	2282561	2298896	2323831	2341210	2349701
275	2284415	47226.92	2143118	2443572	2180057	2203733	2223344	2246091	2262889	2276598	2287460	2296645	2306498	2319721	2339652	2358582	2376076
276	2309579	49118.77	2098222	2498529	2193207	2225744	2249803	2273975	2288359	2300205	2310651	2320569	2334560	2350750	2367887	2382541	2394541
277	2335212	48856.81	2093465	2548038	2230979	2253303	2272645	2297078	2313241	2324528	2335917	2345937	2357022	2372626	2400066	2415366	2423385
278	2363980	48750.16	2149081	2534289	2263201	2282417	2302880	2327010	2342131	2355490	2364303	2375046	2386227	2400564	2424594	2444096	2454539
279	2386263	50527.22	2228486	2576559	2274340	2298103	2319642	2346284	2362836	2377201	2389250	2398874	2409947	2423957	2447647	2467774	2480334
280	2413172	49669.08	2227058	2569333	2301061	2326306	2351108	2375318	2391035	2403680	2416298	2425195	2437156	2451815	2474960	2493216	2505253
281	2440795	51007.21	2258574	2633530	2330417	2352815	2377822	2400825	2418737	2431745	2442782	2452445	2463958	2478904	2501929	2527790	2538436
282	2465817	52848.54	2238612	2698201	2350596	2374153	2400115	2427918	2442667	2455091	2465818	2477969	2490007	2505181	2528415	2553091	2566097
283	2489581	48602.16	2293161	2634061	2373204	2403191	2427194	2452335	2468943	2482469	2493683	2501874	2513988	2528168	2546500	2564784	2574367
284	2521089	52353.61	2322832	2731341	2403608	2433642	2458176	2482564	2498295	2510091	2523973	2533380	2544438	2559997	2582069	2606168	2620836
285	2546725	50576.71	2325776	2711368	2432804	2464671	2484059	2506396	2522763	2535391	2547197	2557684	2570251	2586570	2608444	2632278	2642663
286	2569897	53150.68	2365828	2798515	2447417	2475175	2503285	2532081	2546589	2560885	2571745	2583578	2595766	2609754	2633422	2653012	2665938
287	2597069	53232.05	2384583	2763310	2468591	2508746	2533440	2555306	2571762	2586509	2600174	2611185	2622437	2638161	2663547	2681576	2692272
288	2625820	53916.77	2404175	2784606	2507844	2533251	2555055	2584606	2603636	2616964	2628921	2639120	2650906	2666213	2691830	2713248	2724946
289	2654332	53994.77	2402267	2833258	2526193	2560080	2587431	2616286	2634347	2645465	2655878	2668409	2680272	2695919	2717825	2737533	2758603
290	2682984	54284.21	2435751	2881764	2555150	2592187	2615516	2640544	2657499	2672440	2685405	2696396	2708961	2726783	2749277	2768254	2784032
291	2710093	56806.83	2477969	2870801	2572537	2613652	2636853	2666371	2687290	2700988	2714209	2725942	2738983	2754198	2779171	2796264	2809932
292	2736089	55985.27	2487386	2918535	2605285	2640193	2667445	2695789	2713440	2726190	2739411	2750092	2760145	2777859	2805070	2826164	2839679
293	2764668	54692.25	2538889	2964841	2641608	2670990	2691411	2721567	2739785	2754910	2767957	2780124	2791209	2805351	2830230	2853914	2867247
294	2795821	57029.54	2553371	2982509	2662733	2696784	2723326	2752804	2772457	2786774	2799385	2811461	2821712	2838948	2862481	2886356	2899387
295	2822045	56549.15	2614465	3038929	2690705	2724023	2752743	2779152	2796781	2810551	2823888	2835736	2848772	2863820	2892146	2912473	2926847
296	2857180	54870.37	2662067	3105315	2741650	2767286	2789249	2813124	2832625	2844321	2855938	2869042	2883281	2900070	2924399	2948000	2963693
297	2883164	58027.7	2631266	3096329	2749335	2783940	2807744	2839134	2859939	2873739	2885781	2896601	2908736	2926534	2954158	2980435	2992835
298	2913468	58766.25	2582463	3127130	2783671	2814984	2843884	2870687	2886306	2901777	2914836	2926389	2939450	2955236	2980698	3010774	3030075
299	2942652	58341.95	2708835	3132223	2821271	2845505	2868178	2899673	2916992	2930058	2943086	2953945	2971486	2988626	3015305	3036469	3052219
300	2969413	59983.93	2735707	3175194	2837917	2871742	2892500	2924498	2944383	2959533	2970104	2983243	2995550	3012519	3039825	3068523	3086184
301	3000406	58150.17	2748477	3249596	2872261	2900093	2927519	2955765	2973411	2988637	3003059	3015524	3028162	3043142	3070482	3092995	3106888
302	3029596	60473.61	2800755	3205266	2890572	2928206	2952065	2980642	3002769	3018301	3033208	3044863	3058979	3079807	3104859	3127129	3138692
303	3058429	60995.66	2800769	3272871	2918337	2957170	2983249	3012204	3031884	3048162	3060902	3071435	3086035	3105661	3136857	3151519	3171743
304	3091117	63322	2766433	3296900	2943268	2986571	3015253	3043254	3062528	3078246	3093348	3105404	3118557	3139271	3169797	3196410	3208754
305	3119901	64445.77	2864204	3353856	2977568	3018849	3042346	3069816	3088271	3104168	3121534	3133837	3148665	3171002	3200394	3223728	3239053
306	3151876	64712.66	2879974	3395684	3006851	3039999	3067691	3103227	3124670	3140344	3152999	3166948	3183528	3203652	3232986	3255020	3271367
307	3183806	60572.22	2949825	3423096	3045094	3080789	3106431	3136493	3155861	3171447	3185770	3200791	3214411	3231993	3259197	3276515	3291394
308	3218193	63965.33	2988983	3414484	3076459	3108677	3135828	3170570	3191474	3208013	3221682	3234816	3249032	3266352	3296822	3318879	3340255
309	3247741	62180.58	3032847	3454468	3102595	3137902	3170584	3200669	3221765	3236670	3251046	3262367	3274928	3293520	3324173	3349912	3368558
310	3278039	64192.9	3040352	3551063	3133628	3170958	3197696	3226695	3248485	3264167	3278408	3291651	3308373	3326611	3357035	3389817	3400206
311	3308360	64513.3	3046143	3533668	3161847	3200521	3230677	3262139	3282056	3297392	3310884	3323221	3339258	3357843	3382735	3404249	3428404
312	3345528	66859.45	3073478	3598579	3194215	3224926	3258548	3299808	3321181	3334207	3349336	3361458	3377824	3396016	3422285	3451579	3466198
313	3374219	65447.55	3102634	3591578	3225244	3265627	3290523	3323000	3345232	3363426	3377004	3391410	3406696	3424590	3452793	3478172	3495358
314	3406682	67268.18	3129791	3603698	3261987	3297750	3321176	3353447	3374507	3392458	3406469	3420046	3438204	3461707	3493551	3518867	3536657
315	3441419	68066.43	3187560	3674362	3290223	3325593	3354535	3389649	3411865	3427648	3441783	3454937	3473037	3489368	3528217	3558691	3575404
316	3474417	66787.33	3211625	3700021	3332759	3364216	3389658	3423028	3444980	3460923	3475834	3489438	3505862	3524732	3553589	3583921	3608302
317	3505460	69255.75	3222648	3755837	3348964	3388258	3420544	3456098	3474653	3493810	3507626	3520972	3538168	3556703	3590056	3617314	3637938
318	3537289	70290.45	3288074	3757834	3372830	3418259	3445904	3487058	3506749	3523604	3538076	3551677	3568608	3592668	3624254	3657897	3673920
319	3573463	70826.25	3312530	3794874	3417924	3453659	3481212	3518682	3540715	3560453	3574730	3591644	3607922	3629614	3662949	3692195	3706441
320	3604759	73053.94	3239918	3838697	3426436	3482327	3515194	3550123	3573510	3593660	3608559	3623252	3638978	3658664	3692926	3723009	3737025
321	3641805	71779.27	3332525	3875960	3470252	3520587	3552599	3588976	3610178	3628222	3643099	3660064	3676928	3697461	3727900	3754639	3780527
322	3677562	72052.91	3367160	3954857	3529408	3559580	3585454	3620073	3646818	3661539	3679589	3695428	3710391	3732850	3767812	3792880	3807574
323	3712534	68329.61	3416864	3944593	3559891	3597581	3632046	3659712	3682421	3698106	3712858	3728620	3745288	3766487	3793479	3819270	3836058
324	3743773	70658.9	3474739	3977376	3593296	3622639	3655530	3688795	3711974	3728198	3743931	3760241	3776275	3798405	3827679	3856937	3877647
325	3777846	76759.2	3474621	4144238	3609635	3653216	3679730	3716700	3739520	3761600	3778781	3796967	3815852	3837816	3874150	3900233	3924321
326	3812521	74512.89	3574600	4071036	3651152	3686982	3716897	3752475	3778059	3798302	3814895	3828782	3847718	3870634	3904697	3936676	3956238
327	3851797	75230.27	3555335	4175666	3680480	3719520	3763947	3792624	3817367	3836576	3854020	3870799	3888904	3907251	3943596	3969020	3985723
328	3883528	75381.69	3635081	4214600	3709827	3758643	3792116	3827804	3853150	3869990	3886496	3900670	3915083	3936141	3975380	4008389	4026244
329	3917590	74430.41	3505216	4171657	3741109	3795141	3824101	3860516	3884120	3900900	3921297	3938254	3954654	3974918	4008141	4033619	4058405
330	3957526	75769.36	3659177	4259684	3788903	3823960	3863052	3902233	3927217	3944399	3961209	3973735	3992667	4015041	4047738	4077867	4103013
331	3991559	75574.93	3721417	4246693	3822739	3860898	3896655	3932366	3958776	3975487	3990926	4008372	4028775	4051532	4086994	4118955	4137880
332	4027227	75828.96	3705635	4267439	3854693	3904038	3934940	3970319	3992257	4012491	4027225	4041200	4059712	4084125	4122321	4155292	4182392
333	4066627	79899.75	3691046	4334599	3882737	3931695	3967344	4006167	4034539	4050709	4069718	4086087	4104746	4128466	4160046	4194738	4218110
334	4102432	77505.49	3836628	4391864	3917021	3968919	4007392	4042547	4068711	4088214	4105990	4120536	4138052	4158681	4197218	4226362	4245575
335	4143213	78539.32	3848226	4477395	3967059	4012184	4047460	4082508	4110074	4127221	4144847	4158490	4178465	4203817	4237220	4269790	4288737
336	4176879	75908.25	3822546	4456106	4018437	4048431	4076018	4119626	4142718	4162003	4178180	4194109	4212440	4235065	4270161	4300458	4322709
337	4214696	80702.02	3934534	4496451	4034881	4071435	4115398	4157212	4178308	4200095	4215597	4229444	4249304	4275602	4310176	4352446	4370178
338	4250269	82014.16	3916843	4488752	4053911	4109255	4145392	4194864	4216123	4234940	4252195	4269619	4290216	4312438	4349968	4382675	4403754
339	4292410	80280.55	4027048	4557088	4096498	4149423	4193800	4235737	4257450	4277149	4293255	4312978	4329542	4351853	4387670	4422260	4444589
340	4326239	80468.15	4020468	4595755	4151950	4195349	4225894	4261435	4288766	4307533	4327719	4344597	4360027	4388998	4426511	4461403	4480801
341	4363709	83207.02	4000614	4682763	4171824	4224243	4262943	4305675	4327693	4348214	4364268	4381674	4398763	4423359	4463508	4503199	4533464
342	4405194	81247.96	4112515	4704035	4222298	4269247	4306281	4342258	4365115	4388157	4406654	4424444	4443026	4468189	4509351	4541069	4556560
343	4443494	80351.18	4101654	4793261	4272670	4313787	4343741	4381495	4405003	4427693	4443459	4461870	4481797	4505204	4540923	4573359	4593793
344	4489019	81123.93	4204232	4821151	4308143	4350155	4385909	4425703	4451226	4471377	4490099	4507457	4528311	4553693	4590369	4620615	4639592
345	4518636	85747.84	4206363	4857017	4329668	4372986	4410223	4451626	4478728	4501015	4521172	4537410	4560433	4583306	4616353	4663499	4690036
346	4560066	83636.85	4213600	4852053	4366061	4425360	4459112	4494539	4521636	4542621	4559985	4578788	4594682	4627461	4660619	4700644	4726222
347	4601906	84008.7	4273390	4942548	4420502	4466093	4493616	4536940	4562857	4585057	4602401	4618998	4639177	4665100	4707338	4737270	4764253
348	4644257	86824.18	4314423	4930194	4453416	4496547	4536045	4578977	4606091	4626453	4643759	4663840	4683391	4710324	4752000	4790830	4805467
349	4678283	87262.92	4362932	4941153	4486938	4526545	4561475	4614261	4638352	4662667	4682634	4699070	4722404	4748190	4778216	4823486	4838349
350	4722456	90054.94	4386784	5062662	4521731	4567293	4608305	4653951	4682281	4706889	4726926	4741414	4764824	4790598	4824505	4873277	4900404
351	4767448	88565.03	4394951	5126204	4573243	4622723	4661855	4704774	4725078	4750699	4767823	4786409	4805138	4831491	4878865	4910303	4937278
352	4808221	84540.3	4428078	5081604	4604492	4655870	4701733	4744835	4773466	4794187	4814487	4831392	4850911	4872883	4909481	4939966	4955457
353	4840357	86150.05	4536930	5131157	4642459	4684881	4729069	4773807	4801673	4824519	4845737	4863862	4881400	4906621	4940812	4976803	5006286
354	4884509	86752.09	4532313	5206053	4697758	4741230	4771829	4815685	4846695	4868821	4886905	4903799	4922586	4950859	4992858	5029290	5053028
355	4922966	91618.73	4578071	5195305	4728175	4764194	4798483	4848553	4882922	4907533	4928783	4946390	4967056	4994166	5036747	5071282	5096459
356	4972351	95628.84	4624281	5274674	4764278	4807019	4845953	4896968	4931354	4954453	4975188	4994982	5017793	5045894	5087653	5133318	5158480
357	5017858	92271.98	4640326	5353503	4827055	4859051	4901276	4955600	4979239	5000110	5018121	5036301	5056237	5082598	5132922	5175547	5196883
358	5057046	92687.65	4680877	5328370	4865149	4902323	4942117	4984344	5013669	5036423	5058628	5080479	5103127	5131832	5169536	5207940	5234238
359	5104088	93852.42	4714479	5448205	4895971	4946494	4986230	5034686	5066305	5090438	5108234	5122776	5143840	5173088	5219661	5255037	5291258
360	5143849	92403.18	4710865	5616032	4941171	4991498	5034300	5078462	5102913	5123685	5144498	5164122	5183184	5213782	5254182	5290450	5315036
361	5189398	91609.1	4782242	5463350	4984662	5039211	5080589	5126031	5151534	5171373	5188318	5204394	5228235	5255319	5300045	5346938	5381969
362	5228137	91887.91	4917284	5569046	5025318	5081011	5113503	5154124	5187899	5209622	5229421	5248841	5269292	5295622	5338072	5377365	5407820
363	5267102	97946.77	4879448	5634554	5031960	5095648	5143067	5195925	5227688	5253164	5272422	5294020	5312615	5340521	5384841	5419601	5443623
364	5314797	94667.42	4980557	5610218	5093746	5147359	5198565	5244900	5273539	5297040	5315618	5334744	5359210	5386078	5434026	5469179	5489723
365	5358033	98772.66	4983309	5683857	5139000	5188070	5230034	5286404	5313800	5339764	5360676	5379977	5403972	5433151	5474009	5515348	5553297
366	5401455	99951.65	5028009	5821285	5184199	5227893	5271625	5327074	5357311	5383428	5406303	5428982	5449512	5480407	5521098	5556416	5585552
367	5446371	98564.88	5123499	5809437	5227807	5279068	5325169	5371358	5399918	5427308	5449194	5469027	5492463	5522266	5560742	5612615	5637028
368	5494224	102390.6	5120112	5941654	5271813	5328469	5370271	5411095	5442817	5471858	5491583	5514597	5545690	5576476	5623326	5666572	5688086
369	5539432	100880.7	5006977	5953798	5310204	5375872	5418242	5464902	5495088	5521309	5542659	5562486	5586434	5612383	5664877	5702268	5728723
370	5581716	99595.53	5188178	5995527	5354757	5414915	5456251	5505576	5536359	5564875	5584499	5605384	5627658	5656613	5700397	5739940	5761277
371	5626213	103456.7	5190795	5957235	5378064	5434615	5490554	5550677	5584516	5610377	5634033	5656549	5677203	5709313	5745903	5778032	5804424
372	5670705	104443.7	5058542	5982513	5437142	5490682	5539130	5594981	5625728	5653729	5675101	5694483	5721191	5754166	5801835	5831917	5848547
373	5717006	99010.9	5363578	6040935	5485201	5545265	5596302	5642703	5675007	5698970	5718100	5740318	5762565	5791316	5843904	5876239	5899415
374	5765914	96535.48	5327825	6095218	5538995	5605599	5647520	5691710	5718482	5745288	5769660	5791631	5816145	5844529	5879896	5915854	5941775
375	5812577	101681.3	5401200	6228601	5593652	5644789	5682188	5735417	5763361	5789272	5814640	5837330	5862263	5891245	5933754	5969876	5996088
376	5856585	103494.2	5444881	6206495	5606520	5677491	5732021	5778104	5814582	5839953	5860592	5882374	5904547	5931721	5982351	6030447	6050235
377	5901331	108022.5	5451347	6288230	5675673	5719255	5768245	5822132	5856294	5879462	5901654	5921420	5949795	5982606	6029805	6076412	6119682
378	5950426	106416.0	5568143	6327800	5715804	5760562	5811124	5867506	5903395	5930116	5954159	5976732	6001511	6031478	6071618	6120131	6146750
379	6005492	109086.1	5518716	6371239	5766521	5806291	5863726	5926706	5958440	5988476	6012014	6033271	6059269	6089612	6138867	6172562	6200562
380	6049894	109431.9	5718921	6535063	5808596	5870399	5909953	5963212	5997605	6030512	6051325	6072723	6100236	6131010	6185929	6232715	6252510
381	6095410	106885.9	5696530	6472150	5857836	5924258	5963478	6005553	6042404	6073822	6095127	6116838	6143553	6180101	6231993	6276582	6302211
382	6151388	105711.8	5784344	6543358	5934594	5975736	6010938	6070348	6103488	6126422	6151749	6172419	6201626	6232169	6282311	6328122	6353607
383	6190902	110420.6	5786501	6573086	5922855	6003297	6058464	6110916	6143628	6169124	6194897	6212122	6238617	6269531	6329900	6378373	6413779
384	6236902	110002.5	5689078	6579081	5994229	6048606	6100473	6153966	6188862	6215991	6240118	6263937	6286762	6323934	6369823	6410481	6444964
385	6294324	107140.2	5913619	6700745	6050125	6108843	6155314	6212028	6245800	6273451	6296454	6321841	6343833	6376428	6424693	6474335	6501334
386	6341761	111452.6	5908227	6817703	6104539	6153601	6202590	6260223	6292365	6320183	6343338	6364404	6391718	6424387	6472932	6534182	6557140
387	6393383	113519.8	5953102	6808872	6152323	6209603	6249599	6302854	6341810	6367304	6395941	6419354	6444658	6478347	6534494	6579994	6610374
388	6437817	114969.7	5926150	6947662	6200838	6248507	6291367	6342323	6382546	6415544	6441134	6465738	6494295	6528244	6576007	6619261	6661827
389	6491708	110547.6	5984827	6853499	6230565	6299032	6354333	6407741	6441341	6470174	6494670	6518009	6541626	6575598	6632133	6668127	6694808
390	6546423	114309.5	6137355	7022292	6283408	6362800	6407756	6453281	6495375	6523381	6544061	6569770	6600298	6635092	6690496	6731876	6768831
391	6589286	117655.5	6035842	7001390	6288720	6380893	6453761	6504094	6536783	6567208	6597145	6617808	6646043	6680840	6724447	6762752	6797423
392	6641372	113317.2	6239343	7098448	6384205	6446429	6499153	6552899	6590949	6617841	6646243	6669814	6695667	6723169	6776581	6821942	6852965
393	6692730	117701.8	6225663	7078529	6399358	6500788	6540912	6608983	6645754	6671990	6695831	6718060	6752264	6784498	6829578	6875919	6907249
394	6745641	114729.7	6394693	7128330	6477630	6547320	6598789	6658744	6696526	6723543	6746911	6774423	6800328	6830613	6890334	6938856	6972979
395	6793905	118178.2	6263136	7235778	6524326	6599478	6644227	6701566	6743489	6771421	6801603	6826135	6852648	6882021	6930931	6973460	7012930
396	6845941	121662.6	6309459	7212306	6578776	6635125	6689997	6756144	6793546	6822038	6850920	6876584	6904473	6938955	6993048	7030616	7080550
397	6909191	117401.8	6443270	7312343	6646832	6708385	6766588	6824360	6858526	6885697	6904662	6934165	6962786	7002606	7054707	7095442	7119937
398	6952635	120128.0	6377641	7367956	6706184	6745366	6801988	6862162	6899873	6930344	6958124	6980816	7005853	7042356	7100010	7138514	7173546
399	7004320	122975.1	6454608	7398385	6711619	6805680	6860168	6913708	6949265	6977615	7003672	7031170	7059507	7094932	7159168	7207458	7239214
400	7059852	124775.2	6645044	7602936	6816018	6852615	6903559	6965734	7000052	7025953	7056431	7084495	7113024	7153165	7215263	7278539	7335144
401	7112588	118552.8	6565365	7552397	6844560	6921345	6963484	7019482	7059919	7087202	7115263	7141843	7166283	7205598	7255798	7301809	7338231
402	7166691	126460	6695477	7644969	6896415	6958142	7007437	7069845	7107727	7139472	7164263	7192287	7224941	7260723	7324736	7381408	7410954
403	7213063	121258.9	6728069	7681021	6946738	6998140	7062206	7120428	7154471	7188370	7215014	7241027	7271016	7307874	7358352	7408618	7442687
404	7274936	127640.6	6768741	7792123	6999146	7071529	7112876	7168974	7216163	7247001	7276589	7304448	7333555	7366924	7429987	7489545	7521485
405	7327470	126083.2	6772577	7853561	7046081	7114295	7159390	7228898	7274138	7306012	7331063	7358024	7387007	7425741	7486612	7529997	7563827
406	7383879	129631.3	6955983	7944694	7111537	7174031	7221281	7284472	7319686	7353381	7383129	7413433	7442963	7480217	7545877	7600741	7647787
407	7433723	124928.6	6962686	7881610	7152153	7221863	7275197	7340738	7375673	7412971	7442153	7468753	7493041	7529720	7577303	7634768	7672416
408	7491030	127406.5	7017069	7924361	7190555	7267927	7337839	7395570	7434603	7460508	7487955	7516228	7547569	7591269	7644687	7705286	7741487
409	7548217	135673.3	7004608	8096344	7228581	7331502	7380533	7439875	7484115	7522315	7552753	7581269	7611310	7656655	7718751	7764676	7797579
410	7597586	122730.1	7129447	8042199	7336815	7388314	7442008	7498107	7535692	7573936	7608035	7629864	7654724	7691631	7747966	7787764	7833012
411	7655434	127121.3	7127843	8137522	7362539	7433980	7491781	7558941	7601812	7636704	7662866	7685422	7712935	7751349	7812540	7854847	7881671
412	7715566	132729.0	7241393	8222983	7433432	7482599	7544983	7612198	7658858	7690438	7720352	7745808	7777620	7812150	7877976	7926298	7960990
413	7773333	130227.7	7287706	8311082	7484498	7543628	7604763	7673021	7716696	7749706	7778382	7803153	7833312	7867290	7930228	7987128	8032078
414	7825669	130794.8	7339582	8254047	7544895	7608998	7658738	7723077	7770665	7800010	7828897	7858231	7890018	7932222	7985258	8044772	8077901
415	7881410	137640.6	7288684	8412114	7553869	7652757	7709619	7782317	7823367	7857237	7887100	7913746	7940662	7978253	8041596	8102448	8141152
416	7945884	133420.6	7478659	8540645	7637916	7717237	7779001	7841995	7887711	7923938	7949252	7975044	8008394	8051647	8110407	8162447	8195186
417	8000951	138592.3	7445136	8525910	7686656	7777534	7827094	7891701	7941800	7971704	8000679	8027787	8063460	8108138	8176925	8237116	8259243
418	8053394	138438.7	7349365	8641806	7742585	7821767	7883412	7955028	7992745	8030144	8058251	8084883	8116627	8158232	8213187	8273555	8313378
419	8122881	132467.3	7483929	8596451	7835433	7912194	7958941	8022885	8063299	8094695	8122594	8151632	8184659	8227716	8287008	8339317	8383402
420	8177343	138997.5	7629854	8638581	7862938	7931103	8004919	8070269	8112420	8146258	8178896	8210321	8248517	8284195	8346493	8408885	8448580
421	8232218	137635.7	7536423	8693609	7907942	7996818	8065550	8132861	8175629	8205950	8234561	8263592	8294989	8334392	8398804	8452997	8482111
422	8298329	142563.4	7751790	8834095	8004320	8057202	8116999	8184562	8237414	8272769	8298653	8331376	8370321	8413387	8469771	8530188	8565106
423	8350153	139205.9	7775022	8947968	8035723	8105626	8170335	8245386	8289427	8322963	8352915	8383677	8415973	8463571	8516827	8571423	8597747
424	8408072	133872.4	7956792	8860571	8110899	8177365	8228088	8301809	8349665	8386093	8414317	8440740	8473419	8513075	8574879	8632410	8666920
425	8467404	142477.7	7904642	8945691	8147320	8219254	8286546	8353047	8405719	8443044	8474188	8501589	8533862	8575136	8648797	8691639	8733702
426	8524099	138147.7	7916146	9010473	8201617	8288422	8350100	8422049	8466212	8498363	8529752	8557925	8589950	8631459	8694489	8738271	8790219
427	8581737	140619.7	8089878	9046131	8260999	8332659	8404754	8475535	8520894	8554394	8587271	8616758	8644739	8691631	8749750	8798583	8839999
428	8649599	133922.5	8201362	9109691	8340026	8411223	8473393	8547895	8589959	8623548	8653409	8682846	8721222	8753996	8810369	8864762	8890267
429	8708925	141623.6	8257751	9155309	8405482	8459221	8522389	8595420	8647414	8680837	8709831	8736478	8773499	8821682	8878982	8950642	8989963
430	8774243	141250.2	8264844	9315825	8476994	8533701	8594057	8662533	8708205	8743716	8778958	8808646	8841121	8882165	8947467	9002459	9027972
431	8841590	151200.3	8243635	9472450	8507459	8589657	8666177	8733327	8769519	8809324	8835229	8867826	8908355	8954364	9033893	9103134	9132944
432	8890041	149256.6	8368080	9376374	8560893	8630399	8687874	8776691	8824386	8864670	8901086	8933374	8965141	9003550	9067238	9118262	9143592
433	8956788	145447.0	8310087	9456377	8633477	8717512	8778998	8839328	8887507	8928987	8961740	8995711	9027233	9071284	9131637	9187887	9236682
434	9024092	149889.5	8417483	9561035	8703202	8776688	8835294	8907958	8960080	8997491	9027073	9056898	9091993	9132968	9202697	9264746	9325779
435	9069917	147410.5	8517068	9622087	8744647	8807622	8874939	8956146	9007760	9046157	9081400	9106985	9137670	9179569	9251921	9312348	9339866
436	9149680	144504.9	8517486	9783452	8844098	8916437	8968158	9037527	9083900	9117187	9149568	9181840	9217835	9264864	9319884	9380401	9411436
