n	avg	sd	min	max	0.02	0.05	0.1	0.2	0.3	0.4	0.5	0.6	0.7	0.8	0.9	0.95	0.97
257	27414.24	948.6867	23542	29246	24845	25564	26125	26700	27063	27372	27600	27817	28012	28207	28430	28613	28710
258	27582.53	993.9369	23344	29602	24937	25460	26216	26870	27221	27534	27791	28005	28216	28397	28631	28819	28942
259	27829.93	992.3523	24106	29691	25171	25796	26411	27084	27472	27771	28049	28243	28459	28654	28913	29096	29183
260	28051.09	963.5518	24065	30043	25533	26202	26811	27306	27678	28002	28226	28442	28627	28834	29121	29279	29396
261	28268.48	1002.258	24600	30122	25605	26205	26902	27485	27893	28206	28472	28714	28898	29107	29363	29518	29634
262	28456.94	1052.581	24371	30663	25608	26467	26922	27627	28030	28423	28700	28939	29135	29335	29608	29778	29842
263	28669.93	1015.956	24906	31300	25964	26566	27282	27958	28306	28650	28874	29092	29262	29495	29785	29929	30020
264	28930.79	989.2664	25059	30959	26150	26977	27609	28205	28619	28867	29096	29326	29539	29751	29997	30187	30297
265	29167.16	1057.008	25264	31069	26245	26987	27684	28398	28813	29155	29390	29625	29819	30002	30280	30509	30620
266	29337.12	1060.845	25251	31545	26546	27172	27907	28544	28975	29297	29557	29788	29991	30219	30484	30650	30790
267	29656.19	1024.009	25474	31801	27020	27567	28159	28909	29284	29603	29860	30085	30279	30505	30768	30976	31084
268	29808.4	1076.967	25885	32403	27073	27690	28278	28961	29382	29733	30063	30291	30515	30715	30963	31140	31283
269	30032.98	1061.202	26110	32160	27232	27871	28560	29201	29638	29964	30289	30482	30691	30926	31161	31352	31468
270	30257.44	1097.183	26204	32566	27323	27999	28728	29461	29859	30235	30502	30731	30934	31147	31407	31673	31768
271	30442.66	1099.629	26245	32550	27622	28310	28912	29515	30032	30415	30678	30898	31151	31367	31635	31855	31972
272	30700.6	1086.252	26599	32651	27912	28525	29139	29903	30299	30607	30921	31188	31383	31575	31866	32154	32245
273	30963.55	1089.734	26500	33008	28111	28810	29415	30116	30568	30940	31200	31419	31639	31895	32113	32324	32426
274	31189.18	1088.173	26787	33961	28337	29031	29711	30355	30758	31120	31405	31664	31886	32113	32350	32566	32699
275	31454.92	1040.32	27439	33550	28789	29495	30067	30645	31077	31355	31594	31830	32088	32323	32649	32885	33026
276	31649.64	1096.337	27332	33923	28816	29514	30130	30797	31272	31562	31891	32084	32338	32548	32867	33049	33219
277	31932.04	1117.04	27572	34189	28986	29763	30367	31101	31504	31862	32163	32415	32618	32850	33174	33372	33496
278	32169.62	1152.736	27639	34289	29263	29835	30450	31273	31736	32133	32462	32693	32906	33118	33410	33588	33731
279	32423.24	1115.502	27583	34523	29257	30290	30929	31591	32055	32368	32623	32910	33108	33333	33571	33848	33964
280	32633.24	1152.41	28508	34937	29395	30304	31019	31784	32206	32616	32900	33102	33338	33594	33873	34084	34215
281	32820.97	1229.995	28827	35088	29647	30313	31006	31814	32380	32761	33081	33399	33644	33858	34165	34340	34478
282	33094.99	1176.122	28516	35372	29983	30793	31453	32169	32671	32998	33329	33556	33834	34110	34404	34575	34732
283	33259.04	1177.701	28600	35595	30109	31020	31715	32319	32763	33162	33448	33725	33991	34284	34601	34818	34916
284	33548.97	1245.678	28775	35841	30310	31007	31823	32643	33183	33495	33782	34050	34327	34607	34903	35127	35229
285	33816.74	1187.008	29475	36640	30834	31411	32084	32906	33414	33776	34110	34329	34558	34783	35063	35290	35479
286	34016.22	1234.422	29298	36636	30748	31561	32246	33057	33581	33980	34299	34534	34783	35029	35304	35551	35728
287	34305.09	1202.922	29429	36887	31130	31873	32671	33403	33897	34256	34592	34801	35064	35312	35542	35750	35961
288	34532.39	1248.724	29530	36929	31103	31996	32760	33654	34111	34509	34764	35041	35317	35560	35842	36100	36215
289	34756.54	1265.977	30287	37124	31468	32091	32923	33848	34313	34691	35006	35337	35575	35814	36125	36357	36460
290	35021.1	1243.244	30663	37485	31723	32409	33329	34051	34597	34995	35292	35553	35797	36023	36386	36602	36771
291	35304.59	1234.737	30229	37598	31999	32825	33644	34379	34885	35237	35523	35819	36062	36359	36671	36878	36990
292	35480.08	1261.599	30645	38190	32224	32974	33698	34562	35047	35388	35743	35988	36242	36514	36863	37116	37320
293	35708.64	1264.893	31302	38559	32479	33158	33819	34778	35248	35618	35949	36211	36465	36790	37120	37356	37492
294	35977.32	1266.778	31378	38770	32268	33421	34279	35097	35549	35941	36228	36489	36739	36980	37348	37602	37720
295	36166.51	1325.526	31351	38770	32690	33551	34197	35137	35694	36076	36409	36707	36997	37259	37631	37890	38013
296	36525.87	1314.303	31340	38924	33099	33872	34624	35510	36114	36549	36811	37101	37336	37578	37934	38158	38311
297	36798.86	1327.351	31622	39311	33105	34023	34958	35825	36432	36789	37104	37374	37600	37869	38165	38444	38566
298	36965.39	1324.791	31848	39517	33499	34411	35176	35897	36461	36845	37187	37483	37796	38113	38455	38709	38888
299	37312.16	1252.046	32596	39846	34061	34872	35655	36347	36846	37233	37556	37805	38068	38344	38701	38917	39000
300	37530.2	1372.204	32384	40442	33933	34751	35598	36502	37108	37489	37834	38108	38405	38646	38955	39157	39353
301	37752.25	1386.932	32093	40685	33938	34888	35830	36758	37263	37715	38084	38333	38606	38886	39233	39465	39579
302	38006.06	1341.367	33295	40569	34352	35209	36165	37059	37521	37916	38257	38578	38848	39107	39446	39731	39894
303	38261.43	1328.532	33283	40983	34875	35546	36293	37223	37781	38157	38505	38807	39085	39362	39737	40064	40231
304	38603.42	1352.204	33593	41267	35052	35800	36626	37624	38216	38564	38869	39191	39427	39676	40049	40322	40469
305	38867.04	1399.132	33487	41591	34971	36031	37022	37847	38351	38824	39158	39466	39738	40016	40336	40600	40758
306	39079.61	1354.767	33816	42139	35463	36531	37156	38003	38544	39010	39342	39632	39903	40226	40585	40801	40945
307	39359.85	1426.461	33540	41987	35517	36404	37464	38326	38826	39328	39683	40007	40225	40507	40871	41118	41275
308	39554.29	1437.157	34005	42007	35645	36476	37613	38498	39037	39492	39847	40166	40488	40759	41085	41291	41414
309	39816.85	1425.959	34350	42640	35929	36945	37840	38800	39394	39785	40095	40413	40727	40984	41322	41536	41706
310	40154.19	1403.019	35068	43228	36413	37411	38161	39139	39660	40068	40424	40698	41003	41306	41683	41967	42182
311	40251.24	1484.78	35207	43065	36324	37115	38138	39141	39663	40170	40559	40905	41229	41501	41821	42126	42301
312	40644.62	1397.981	35214	43386	36840	37949	38689	39585	40128	40593	40930	41237	41494	41827	42149	42398	42557
313	40967.86	1380.753	35183	43814	37383	38249	39045	39874	40426	40916	41253	41550	41805	42074	42447	42732	42914
314	41155.7	1420.644	35441	43912	37417	38321	39156	40085	40692	41068	41444	41753	42052	42354	42697	42925	43082
315	41499.09	1430.685	36103	44173	37297	38690	39606	40504	41035	41406	41760	42096	42417	42719	42975	43260	43382
316	41652.37	1509.38	35926	45344	37666	38786	39620	40397	41116	41536	41923	42234	42586	42936	43342	43594	43745
317	42003.82	1471.365	36133	44805	38052	39110	39859	40812	41504	41955	42294	42636	42952	43272	43600	43826	43991
318	42205.51	1490.899	36793	45285	38112	39274	40113	41064	41703	42128	42482	42810	43138	43458	43850	44104	44271
319	42532.54	1487.649	36859	45883	38671	39662	40522	41319	42024	42460	42809	43119	43410	43768	44177	44469	44608
320	42805.86	1481.292	36661	46037	38907	39801	40581	41826	42395	42780	43103	43399	43666	44032	44407	44669	44847
321	43028.79	1544.97	37297	45929	39092	39965	40799	41828	42373	42869	43375	43718	44028	44337	44728	44974	45164
322	43372.51	1513.052	37384	46283	39237	40571	41203	42198	42816	43322	43664	44003	44298	44668	45031	45323	45495
323	43554.13	1540.481	37582	46481	39657	40478	41383	42321	42943	43443	43863	44214	44535	44845	45292	45553	45713
324	43847.43	1605.629	37574	47467	39483	40786	41488	42717	43359	43721	44097	44496	44892	45235	45590	45832	45941
325	44215.25	1522.958	38332	47348	40183	41204	42112	43068	43626	44092	44492	44850	45188	45498	45924	46161	46312
326	44380.32	1617.724	37842	47259	39968	41139	42105	43184	43838	44301	44699	45055	45388	45741	46118	46425	46577
327	44665.55	1629.074	38398	47687	40266	41402	42337	43474	44151	44600	44940	45301	45658	46026	46445	46725	46917
328	45024.9	1590.511	38591	48294	40930	41877	42773	43824	44472	44980	45374	45701	46027	46339	46693	47017	47194
329	45313.07	1537.138	39047	48536	41348	42325	43199	44146	44758	45184	45550	45923	46257	46616	47039	47319	47481
330	45469.6	1613.312	38943	49056	41378	42328	43155	44197	44845	45366	45850	46127	46539	46801	47240	47528	47734
331	45654.69	1738.069	39542	48825	40896	42104	43085	44283	45078	45611	46059	46442	46765	47121	47481	47733	47948
332	46080.45	1666.386	39559	49092	41620	42783	43758	44771	45504	46012	46398	46776	47129	47493	47895	48150	48310
333	46323.84	1719.993	39840	49498	41713	42991	43910	45060	45727	46231	46674	47052	47342	47751	48217	48491	48698
334	46686.01	1651.148	40285	50136	42400	43364	44364	45435	46084	46640	47046	47424	47704	48067	48472	48731	48957
335	46922.94	1660.383	40454	50970	42649	43642	44526	45631	46316	46881	47276	47660	47961	48324	48724	48992	49183
336	47266.21	1664.113	40755	50870	42965	43958	44734	45987	46711	47243	47657	47977	48344	48632	49014	49322	49494
337	47553.56	1722.57	40297	50585	42580	43892	45211	46337	47051	47510	47946	48263	48629	48927	49351	49652	49860
338	47900.49	1648.895	41693	51154	43315	44553	45618	46640	47343	47866	48211	48579	48936	49309	49684	49971	50131
339	48038.51	1777.795	41237	52032	43653	44528	45365	46712	47387	47937	48364	48801	49181	49540	49989	50296	50457
340	48371.5	1740.252	41443	52631	43475	44941	45972	47012	47747	48290	48752	49167	49475	49801	50216	50535	50642
341	48663.99	1711.315	41536	52564	43725	45238	46510	47392	48060	48559	49052	49383	49703	50090	50476	50775	51002
342	49070.75	1680.269	42286	52278	44477	45869	46719	47844	48412	48967	49439	49831	50153	50487	50857	51137	51280
343	49174.7	1772.131	42622	52650	44856	45621	46525	47706	48671	49086	49582	49949	50295	50634	51067	51389	51617
344	49545.24	1825.909	42842	52677	44598	45927	46921	48261	48956	49458	49928	50358	50706	51052	51472	51784	51958
345	49839.86	1773.283	43384	53484	44984	46394	47488	48483	49145	49713	50191	50586	50957	51356	51781	52104	52260
346	50224.6	1729.681	43675	53942	45895	46943	47762	48860	49600	50131	50565	50944	51321	51741	52101	52412	52542
347	50350.61	1842.906	43461	54059	45496	46640	47643	48931	49641	50220	50736	51145	51542	51959	52321	52721	52916
348	50583.35	1909.096	43629	54831	45413	46606	47845	49218	49960	50537	51004	51326	51804	52157	52593	52945	53103
349	51042.75	1772.298	43548	55190	46340	47673	48607	49651	50398	50894	51385	51774	52155	52513	53019	53306	53426
350	51332.19	1863.073	44442	54566	46593	47675	48674	49866	50636	51210	51717	52153	52563	52904	53369	53666	53846
351	51617.46	1862.136	44639	55607	46501	47839	49124	50254	51021	51498	51969	52388	52761	53187	53595	53956	54155
352	51839.59	1911.391	44370	55439	46701	47809	49133	50493	51181	51775	52221	52692	53030	53372	53873	54252	54443
353	52131.05	1839.082	44193	55832	47582	48499	49475	50659	51472	52049	52459	52881	53290	53721	54146	54452	54665
354	52444.44	1905.112	44950	56138	47435	48746	49836	50960	51725	52394	52870	53235	53641	54017	54491	54788	55028
355	52781.33	1856.244	46280	56531	47873	49181	50190	51297	52082	52748	53211	53536	53904	54326	54863	55170	55400
356	53159.35	1861.287	46371	57232	48390	49437	50440	51710	52551	53078	53516	53936	54337	54731	55208	55513	55694
357	53396.53	1976.655	45715	57030	48323	49545	50571	51781	52723	53345	53844	54268	54630	55000	55518	55891	56048
358	53699.21	1833.324	46511	57854	48988	49836	51017	52373	53059	53548	54071	54461	54857	55199	55669	55993	56246
359	54048.13	2000.143	46483	58281	48697	50116	51287	52500	53331	53977	54445	54864	55313	55713	56204	56658	56772
360	54214.68	2034.315	46674	58690	48661	50232	51321	52643	53408	54111	54579	55067	55534	55953	56465	56708	56962
361	54684.12	1955.997	46670	58352	49673	50801	51976	53179	53984	54600	55140	55541	55960	56304	56768	57102	57232
362	54892.91	2043.536	46709	58450	49964	50754	51829	53265	54181	54769	55378	55801	56230	56644	57108	57409	57678
363	55231.01	2068.557	47622	59027	49742	51014	52278	53703	54470	55120	55749	56127	56552	56986	57480	57786	58030
364	55565.01	2016.034	47877	59563	50033	51741	52863	53989	54729	55438	55986	56437	56850	57232	57757	58152	58369
365	55863.77	2074.36	48360	60133	50248	51595	52910	54384	55130	55817	56317	56795	57160	57562	58065	58447	58644
366	56137.98	1987.977	48511	59886	50803	52231	53277	54662	55486	55979	56470	56926	57370	57811	58307	58697	58889
367	56500.86	1993.984	49006	60235	51117	52493	53797	55039	55838	56400	56923	57343	57728	58123	58692	59056	59240
368	56999.56	2008.957	49359	61293	51563	53030	54146	55522	56253	56923	57388	57847	58269	58716	59197	59484	59757
369	57120.79	2113.586	49364	61048	51552	52841	54163	55521	56300	57018	57538	57990	58483	58937	59411	59804	59949
370	57452.98	2078.814	49318	61583	51867	53348	54475	55858	56780	57384	57834	58288	58706	59242	59719	60077	60382
371	57709.07	2141.257	49694	61779	52060	53529	54726	55985	56954	57656	58167	58615	59100	59534	60005	60371	60547
372	58171	2083.327	50305	61985	52412	54012	55179	56642	57445	58151	58629	59069	59480	59863	60373	60716	60987
373	58370.25	2056.315	49966	62487	52905	54188	55554	56731	57590	58223	58733	59209	59688	60105	60591	61006	61253
374	58582.69	2220.502	50408	62745	52641	54100	55571	56894	57783	58450	58996	59472	59933	60445	61020	61460	61825
375	59113.3	2089.478	51152	63201	53577	54702	56173	57587	58390	59034	59585	60065	60415	60844	61285	61781	61995
376	59433.18	2181.669	51866	64377	53527	54859	56370	57885	58625	59357	59979	60379	60842	61250	61719	62065	62240
377	59674.54	2107.548	51250	64213	53575	55543	56789	58216	58950	59536	60035	60573	60969	61464	61939	62313	62634
378	60045.79	2110.198	51672	64054	54495	55743	56991	58544	59271	59995	60425	60918	61358	61835	62363	62688	62947
379	60478.13	2108.948	52379	64789	54854	56024	57512	58886	59778	60456	60969	61388	61802	62241	62696	63090	63258
380	60666.23	2200.365	51636	64643	54912	56183	57417	59101	60078	60562	61094	61571	62027	62445	63029	63403	63627
381	60976.12	2180.599	52456	64978	55195	56734	57998	59258	60246	60889	61414	61852	62282	62825	63368	63743	63961
382	61371.84	2188.091	52207	65476	55374	57240	58386	59762	60659	61302	61827	62297	62710	63172	63754	64136	64299
383	61478.94	2357.013	53162	66103	55085	56532	58109	59650	60732	61479	61996	62527	62986	63415	64042	64380	64538
384	61871.16	2293.955	53040	65758	55500	57350	58585	60085	61167	61751	62311	62882	63307	63811	64334	64733	64947
385	62240.26	2288.248	53833	66810	56054	57678	59068	60541	61408	62064	62599	63212	63709	64225	64742	65061	65335
386	62517.69	2192.729	53689	67049	56780	58155	59506	60877	61651	62359	62919	63375	63895	64360	64993	65412	65647
387	63015.91	2323.846	54036	67598	57223	58535	59768	61109	62007	62758	63545	64059	64552	65050	65542	65902	66115
388	63196.78	2324.004	54427	67373	57046	58628	59922	61402	62378	63119	63641	64234	64668	65167	65779	66184	66372
389	63396.53	2339.508	54870	68068	57587	58856	59911	61633	62417	63288	63891	64450	64919	65371	65915	66400	66643
390	63852.72	2346.991	55040	67894	57825	59063	60438	61918	63075	63831	64401	64883	65320	65773	66413	66722	66960
391	64186.57	2205.246	55059	68325	58522	60273	61114	62519	63267	63942	64489	65041	65673	66092	66711	67111	67324
392	64480.35	2398.889	56377	68669	58668	59707	60786	62658	63603	64369	65007	65508	66018	66552	67125	67480	67757
393	65023.76	2219.222	55752	69778	59509	60919	61873	63219	64087	64807	65384	65933	66405	66891	67547	67950	68227
394	65112.7	2456.654	55818	69925	59028	60438	61540	63074	64155	65019	65611	66179	66702	67191	67744	68143	68444
395	65499.73	2426.293	56102	70522	59202	60576	61933	63591	64682	65467	66010	66505	67041	67499	68093	68626	68830
396	65873.49	2404.102	56561	70385	59849	61026	62393	63986	64968	65679	66404	66923	67370	67944	68488	68928	69160
397	66163.9	2468.223	56971	70890	59311	61420	62824	64176	65258	65979	66582	67124	67701	68277	68954	69321	69558
398	66711.1	2229.648	57350	71596	60831	62399	63679	65027	65817	66574	67136	67609	68084	68626	69158	69531	69731
399	66979.65	2398.145	58046	71735	60784	62223	63558	65133	66180	66893	67458	67968	68515	68977	69501	70008	70258
400	67342.38	2370.245	58232	71840	61385	62574	63889	65494	66524	67235	67854	68329	68767	69315	69963	70489	70760
401	67496.73	2469.22	58057	72102	60669	62594	63868	65561	66843	67424	68008	68540	69030	69587	70191	70583	70751
402	68010.79	2421.024	59231	72348	61388	63292	64560	66196	67197	67883	68490	69097	69561	70110	70608	71034	71316
403	68177.26	2543.899	59666	72533	61337	62859	64529	66161	67240	68139	68756	69337	69825	70300	70876	71337	71548
404	68611.25	2456.431	59402	73970	61934	63817	65187	66795	67791	68408	69187	69602	70148	70646	71256	71657	71925
405	68964.56	2553.723	59088	73713	62490	63732	65343	67110	68060	68840	69462	70116	70626	71170	71719	72070	72270
406	69486.4	2429.158	60355	74327	63231	64615	65951	67533	68558	69246	69952	70509	71081	71614	72159	72604	72883
407	69645.93	2409.929	59752	74666	63439	65037	66359	67768	68674	69430	70032	70616	71195	71736	72385	72782	73005
408	70016.21	2555.258	59889	75331	63214	64545	66471	68146	69182	69913	70524	71072	71632	72217	72736	73238	73393
409	70421.71	2546.94	60071	76082	63772	65140	66868	68584	69603	70297	70949	71479	71936	72496	73217	73683	74034
410	70683.94	2641.52	60901	75799	63513	65555	66844	68657	69823	70496	71277	71855	72398	72866	73491	73994	74248
411	71007.76	2644.828	61463	76089	64025	65193	67385	69101	70078	70822	71489	72150	72748	73229	73889	74250	74455
412	71421.39	2595.401	61369	76376	64226	66157	67708	69569	70467	71255	71965	72479	73098	73630	74284	74596	74828
413	71839.8	2601.509	61600	76698	64936	66458	68198	69841	70879	71726	72336	72986	73536	74048	74649	75005	75351
414	72039.74	2725.152	61948	77092	64516	66586	68037	70050	71045	71900	72556	73204	73768	74316	74978	75452	75704
415	72447.52	2686.616	62188	77675	65416	66913	68654	70473	71516	72358	73000	73623	74144	74713	75310	75769	76019
416	72820.92	2684.824	62773	78468	65551	67743	69025	70741	71851	72633	73371	73998	74541	75010	75823	76228	76491
417	73158.68	2628.713	63288	77944	66335	68021	69398	71148	72183	72996	73587	74196	74865	75450	76110	76593	76818
418	73461.71	2766.665	63435	79135	66009	67841	69645	71276	72586	73244	73977	74642	75199	75827	76464	76918	77287
419	73779.49	2652.406	62432	78629	66423	68857	70083	71719	72852	73633	74295	74887	75457	75959	76683	77157	77400
420	74244.9	2781.69	63262	79568	66615	68664	70358	72064	73283	74173	74893	75501	76091	76553	77119	77601	77966
421	74731.22	2808.467	64513	79621	67135	68962	70533	72660	73843	74724	75360	75906	76501	77120	77709	78135	78470
422	74871.91	2859.438	63422	80546	67909	68996	70710	72597	73787	74720	75455	76104	76726	77327	77889	78423	78725
423	75431.86	2790.391	64196	80414	68334	69618	71298	73292	74556	75475	76116	76732	77275	77726	78337	78755	78974
424	75588.37	2815.969	65070	80913	67833	70088	71663	73437	74508	75497	76153	76841	77365	78034	78576	79039	79244
425	76144.27	2775.448	65216	81144	68576	70550	72177	74180	75218	75959	76762	77331	77914	78537	79082	79559	79788
426	76415.17	2810.16	65663	80911	69132	70946	72473	74181	75414	76280	76977	77709	78252	78749	79506	79987	80249
427	76799.26	2842.444	65595	82222	69297	71242	72732	74632	75781	76644	77456	78070	78627	79136	79750	80290	80665
428	77061.73	2879.119	66279	82522	68980	71161	72916	75041	76261	76996	77657	78225	78845	79420	80127	80601	80816
429	77409.35	2862.541	66386	82416	69320	71724	73474	75268	76430	77234	78058	78588	79271	79821	80377	80951	81216
430	77847.99	2863.554	66761	82817	70293	72278	73752	75507	76739	77683	78462	79097	79693	80311	80979	81521	81834
431	78280.16	2786.54	67451	83891	70881	72731	74287	76315	77342	78172	78861	79395	79953	80604	81391	81793	82025
432	78692.3	2846.075	68122	83725	70908	73032	74914	76435	77657	78484	79236	79878	80539	81104	81803	82339	82551
433	79042.79	2849.022	68060	84426	71632	73543	75018	76679	77892	78770	79504	80284	80953	81516	82248	82586	82939
434	79456.1	2817.188	68233	85035	72066	74193	75611	77134	78471	79228	79999	80596	81178	81831	82590	83146	83438
435	79799.33	2785.986	67826	84721	72750	74430	75932	77577	78720	79528	80277	80946	81584	82209	82935	83399	83683
436	79982.91	2928.526	69680	85668	72563	74004	75868	77478	78955	79807	80529	81220	81835	82494	83212	83722	84049
437	80399.99	3078.369	69222	85540	71988	74174	76196	78164	79299	80309	80963	81698	82354	83021	83785	84178	84433
438	80847.96	2960.984	70053	86063	72890	74708	76778	78506	79765	80578	81389	82112	82759	83513	84078	84611	84810
439	81092.66	3086.888	68616	86516	72747	74838	76858	78750	80050	80965	81734	82460	83093	83667	84358	84916	85178
440	81549.89	3025.614	70716	87271	73898	75470	77157	79073	80375	81272	82126	82844	83497	84180	84913	85443	85748
441	81858.35	3043.53	70410	87282	73701	76174	77533	79675	80715	81602	82403	83212	83794	84419	85236	85752	86076
442	82349.67	2920.807	71017	87287	74763	76522	78294	80063	81288	82322	83009	83618	84164	84771	85481	86002	86408
443	82810.01	3103.457	72116	88136	74271	76415	78256	80587	81654	82809	83506	84171	84848	85435	86108	86587	86845
444	83120.62	3140.07	71173	88707	75066	76515	78911	80736	82043	83002	83814	84581	85169	85708	86460	86924	87284
445	83421.86	3053.745	72293	89570	75819	77585	79060	80892	82324	83322	84138	84721	85402	86066	86694	87242	87573
446	83967.6	2870.291	72921	90350	76868	78352	79885	81611	82794	83779	84509	85026	85793	86493	87212	87799	88061
447	84328.95	3009.417	72743	89835	76124	78217	80175	82062	83215	84130	84931	85604	86192	86816	87643	88140	88486
448	84588.41	3112.494	72870	91270	76322	78723	80171	82151	83305	84273	85171	85894	86565	87335	88036	88611	88930
449	84999.79	3099.863	73270	90752	76892	78830	80711	82530	83994	84806	85589	86301	87014	87615	88295	88835	89326
450	85478.51	3134.167	73085	91338	77420	79424	80898	82931	84403	85470	86162	86849	87475	88155	88816	89337	89689
451	85903.05	3088.781	74814	91889	77045	79587	81714	83830	84828	85667	86513	87189	87758	88509	89232	89739	89974
452	86208.27	3192.344	75234	92243	77602	79682	81695	83774	85011	85963	86850	87552	88229	88885	89631	90316	90658
453	86688.16	3126.702	75875	92866	78754	80162	82149	84204	85645	86459	87447	88066	88626	89263	90063	90670	91020
454	86797.47	3280.656	75206	92875	77776	79872	82059	84279	85698	86771	87551	88173	88787	89530	90287	90996	91226
455	87231.92	3255.901	75423	93481	78623	80683	82567	84757	86113	87139	87902	88564	89294	89974	90794	91237	91665
456	87663.7	3357.279	75808	93975	79038	80436	83017	85008	86495	87543	88415	89071	89834	90485	91301	91826	92069
457	88080.15	3236.07	76452	94943	79415	81646	83318	85670	86895	87942	88703	89332	90116	90786	91599	92194	92741
458	88571.68	3273.303	75751	94502	79601	81888	84170	86067	87495	88464	89231	90007	90572	91353	92093	92519	92830
459	88779.57	3253.918	75964	95126	80573	82627	84375	86014	87571	88584	89500	90188	90880	91571	92319	92851	93242
460	89268.52	3214.358	78138	96134	81024	82867	84729	86689	88056	88972	89792	90688	91345	91999	92812	93362	93749
461	89588.26	3278.912	77704	96354	80974	83177	84864	87064	88509	89370	90076	90886	91704	92428	93187	93737	94053
462	89931.6	3456.512	77411	96110	81341	83044	84769	87270	88694	89778	90740	91502	92132	92856	93645	94201	94574
463	90390.51	3328.744	77723	96425	82200	84256	85847	87601	89111	90269	91099	91815	92580	93269	93964	94532	95023
464	91036.56	3300.241	77334	98259	82855	84381	86413	88309	89789	90899	91736	92457	93214	93848	94530	95160	95570
465	91462.67	3246.618	78377	97652	82705	84795	86933	89054	90316	91367	92204	92835	93531	94153	94956	95521	95873
466	91721.38	3338.784	78059	97916	83031	85123	87017	89202	90609	91571	92368	93134	93761	94514	95394	95974	96238
467	92156.75	3344.756	80534	98497	83428	85531	87374	89499	90990	91908	92862	93529	94306	95025	95811	96392	96823
468	92338.06	3503.518	79293	98745	83322	85671	87164	89553	90963	92152	93149	93885	94611	95260	96113	96749	97177
469	92775.46	3520.068	77997	99537	83493	86147	87898	89949	91551	92641	93413	94161	95051	95828	96601	97169	97476
470	93350.25	3455.892	80006	99836	84349	86403	88468	90643	92143	93213	94083	94872	95539	96348	97094	97552	97900
471	93612	3452.746	81362	99964	84974	86688	88744	90938	92376	93352	94302	95137	95834	96554	97417	97992	98334
472	94018.18	3513.912	80861	101040	84919	87113	89109	91442	92800	93841	94655	95523	96279	97034	97854	98340	98739
473	94486.98	3507.273	80469	101013	85227	86936	89656	91905	93233	94428	95329	95975	96613	97357	98235	98833	99209
474	94868.37	3517.143	81511	101682	85856	88054	89631	92305	93645	94720	95637	96359	97080	97862	98724	99240	99570
475	95136.36	3392.855	81125	101251	85555	88802	90642	92505	93745	94790	95767	96574	97315	98046	98903	99552	99887
476	95596.4	3596.17	82806	101729	85987	88731	90648	92733	94293	95333	96383	97140	97897	98643	99525	100072	100391
477	96235.65	3407.622	83701	102920	87603	89499	91364	93615	94851	95889	96828	97603	98366	99237	100097	100717	101190
478	96672.43	3500.505	82166	103572	87427	90008	91887	93823	95368	96436	97511	98239	98936	99532	100493	101044	101336
479	96792.05	3654.642	82601	103320	87246	89357	91461	94011	95560	96645	97612	98434	99147	99868	100657	101295	101587
480	97385.6	3521.949	83003	104019	88091	90362	92415	94719	96021	97258	98075	98819	99630	100395	101134	101911	102221
481	97887.68	3523.562	83925	104504	88258	90609	93259	95351	96596	97595	98623	99323	100010	100836	101708	102389	102634
482	98137.22	3623.181	84154	104125	88909	90751	92804	95235	96866	97934	98949	99743	100505	101262	102172	102634	102959
483	98691.28	3597.118	83433	105514	88837	91508	93774	96088	97402	98498	99303	100135	100894	101737	102637	103310	103599
484	99104.45	3744.357	85562	106749	89773	91228	93754	96093	97634	99037	100006	100806	101579	102260	103096	103715	103966
485	99689.82	3336.959	87634	106295	91040	93260	95062	96928	98421	99377	100246	101049	101776	102439	103428	104173	104626
486	99792.95	3635.117	84882	108644	90819	92677	94785	96892	98404	99546	100377	101226	102098	102986	103815	104423	104898
487	100021.3	3828.531	85570	106751	90405	92717	94662	96745	98308	99833	100871	101650	102452	103323	104251	105052	105328
488	100607.4	3720.537	86540	107314	91073	93039	95401	97646	99183	100462	101340	102253	103018	103690	104672	105288	105659
489	101003.9	3641.069	87068	108147	91298	93328	95943	98112	99620	100815	101737	102570	103296	104061	104934	105604	106019
490	101564.3	3643.51	86702	108752	92372	94468	96243	98863	100340	101303	102230	103060	103943	104646	105594	106126	106490
491	101717.3	3857.303	87365	109177	91518	93928	96422	98735	100338	101403	102432	103250	104046	105062	106017	106640	106982
492	102289.3	3847.99	87373	110441	92383	94635	96766	99345	100914	101942	102936	103985	104820	105639	106580	107201	107536
493	102706.8	3933.303	88308	110338	92768	94658	97124	99725	101158	102432	103445	104366	105332	106189	106995	107552	107942
494	103267.2	3884.977	88897	109854	93113	95142	97598	100507	101829	103028	104061	104978	105720	106532	107463	108109	108432
495	103645.6	3795.299	88439	110589	92902	96026	98889	100861	102278	103416	104354	105199	105974	106794	107791	108455	108762
496	104114.1	3792.13	88535	112478	95094	96670	98435	101207	102889	103762	104753	105702	106462	107462	108344	109055	109426
497	104236.1	4086.31	89272	112067	93190	95919	98530	100970	102795	104052	105115	106058	106868	107703	108612	109276	109738
498	104755.8	3969.763	89944	113196	93835	96984	99055	101584	103377	104754	105646	106440	107225	108094	109020	109708	110188
499	105261.2	3836.947	91022	111918	94991	97923	100026	102227	103775	104925	106021	106730	107770	108640	109502	110132	110419
500	105728.5	3956.515	91952	113842	95113	97951	100136	102643	104188	105468	106446	107441	108299	109095	109997	110796	111308
