n	avg	sd	min	max	0.02	0.05	0.1	0.2	0.3	0.4	0.5	0.6	0.7	0.8	0.9	0.95	0.97
265	7113.136	881.7587	5276	11238	5622	5884	6074	6387	6617	6806	6999	7238	7443	7765	8239	8748	9105
266	7099.52	841.2165	5117	10724	5778	5944	6131	6371	6607	6801	7017	7228	7415	7707	8181	8673	8881
267	7189.818	915.5073	5164	11888	5781	5941	6123	6418	6645	6862	7060	7284	7546	7868	8325	8845	9248
268	7139.795	848.6023	5055	11308	5728	5951	6192	6437	6634	6850	7042	7230	7440	7763	8289	8739	9004
269	7294.635	885.2391	5373	11051	5837	6077	6262	6539	6778	6960	7169	7419	7656	7970	8508	8877	9209
270	7269.422	857.876	5346	12071	5830	6028	6251	6569	6796	7000	7152	7350	7647	7927	8357	8782	9147
271	7339.637	909.0201	5472	11503	5874	6086	6334	6590	6820	7017	7238	7413	7682	8019	8481	8873	9394
272	7331.074	826.5658	5509	10875	5886	6104	6368	6602	6829	7072	7246	7469	7684	7983	8372	8803	9137
273	7397.575	846.4773	5568	11486	5921	6215	6414	6676	6908	7102	7304	7499	7760	8027	8495	8902	9249
274	7474.572	885.8658	5495	11371	5978	6168	6401	6755	6964	7180	7399	7598	7817	8131	8597	9118	9450
275	7538.672	925.2817	5072	11620	6058	6270	6442	6777	6996	7196	7406	7675	7935	8261	8696	9153	9548
276	7543.212	933.018	5434	12627	5979	6220	6474	6799	7024	7222	7406	7640	7903	8230	8713	9164	9526
277	7597.094	915.4063	5638	11389	6135	6365	6553	6815	7080	7282	7483	7677	7952	8241	8695	9355	9823
278	7634.541	867.9576	5891	11566	6202	6412	6615	6936	7142	7333	7527	7740	7956	8264	8741	9198	9634
279	7675.874	982.822	5736	13154	6133	6306	6556	6857	7115	7341	7535	7770	8042	8398	8906	9522	9933
280	7763.707	953.7778	5441	12209	6183	6401	6614	6967	7252	7456	7682	7915	8127	8482	8955	9457	9820
281	7764.489	917.1847	5352	11504	6252	6485	6697	6980	7206	7446	7698	7880	8115	8453	8966	9496	9841
282	7836.584	974.2824	5809	12321	6211	6463	6706	7039	7280	7516	7705	7922	8194	8558	9160	9733	10047
283	7825.399	915.2784	5668	12626	6273	6525	6744	7086	7305	7510	7739	7953	8159	8520	8998	9401	9857
284	7946.2	994.943	5657	12600	6259	6557	6768	7104	7377	7617	7859	8099	8335	8657	9232	9724	10150
285	7954.306	974.918	5612	12863	6312	6581	6803	7143	7399	7617	7841	8077	8313	8703	9176	9627	10076
286	8005.831	952.9508	5543	12820	6397	6718	6894	7223	7466	7697	7871	8100	8341	8691	9233	9766	10152
287	7966.026	933.6971	5847	12105	6328	6624	6906	7164	7435	7604	7853	8116	8348	8671	9220	9642	9944
288	8061.075	959.5489	5735	12339	6500	6713	6999	7294	7519	7723	7941	8143	8413	8730	9260	9823	10290
289	8107.067	976.9423	5831	12534	6481	6737	6969	7276	7509	7782	7989	8224	8511	8890	9337	9741	10193
290	8141.75	962.0077	5612	13225	6475	6786	6992	7358	7607	7827	8018	8235	8539	8866	9434	9907	10166
291	8190.441	965.6425	5834	13129	6536	6774	7112	7384	7621	7897	8089	8329	8558	8921	9418	9941	10258
292	8214.281	967.1461	5763	14697	6522	6810	7102	7429	7667	7918	8128	8346	8603	8931	9458	9892	10129
293	8259.174	991.7617	6067	12996	6601	6888	7115	7474	7710	7922	8143	8337	8612	8978	9560	10105	10466
294	8324.502	973.0639	6107	13147	6667	6894	7154	7516	7789	7983	8212	8463	8745	9048	9599	10089	10426
295	8368.7	996.4422	5823	12887	6688	6977	7202	7543	7797	8031	8250	8468	8812	9152	9652	10129	10436
296	8425.464	1008.513	6238	13226	6667	6935	7263	7587	7856	8101	8332	8595	8831	9145	9752	10126	10497
297	8470.48	1023.460	6145	12784	6766	7042	7318	7612	7850	8090	8342	8593	8881	9244	9728	10307	10855
298	8524.762	1018.918	6260	13287	6622	7060	7308	7698	7970	8220	8420	8639	8870	9289	9873	10351	10764
299	8542.914	1029.743	6155	14410	6790	7100	7374	7676	7917	8206	8402	8683	8952	9296	9898	10299	10726
300	8598.992	1052.757	6167	13883	6802	7077	7426	7731	7985	8232	8458	8731	9032	9385	9925	10571	10852
301	8631.028	972.2537	6454	14239	6936	7204	7486	7802	8078	8330	8547	8754	9020	9350	9916	10400	10774
302	8665.988	1035.204	6293	13739	6833	7203	7447	7819	8086	8343	8522	8781	9096	9472	10036	10427	10745
303	8702.163	1041.237	6209	12724	6988	7246	7480	7809	8055	8335	8622	8836	9138	9523	10068	10533	10894
304	8795.873	1112.115	6278	15936	6951	7294	7540	7892	8141	8401	8643	8901	9235	9652	10203	10737	11306
305	8838.525	1074.563	6388	13401	7104	7299	7606	7949	8253	8459	8713	8950	9231	9669	10237	10814	11120
306	8902.074	1070.635	6442	14384	7109	7328	7617	7990	8269	8541	8814	9084	9347	9676	10311	10733	11178
307	8959.537	1128.038	6486	14363	7054	7394	7683	8048	8301	8561	8801	9105	9419	9773	10321	10936	11386
308	8947.418	1077.483	6308	13790	7148	7426	7692	8030	8317	8576	8831	9092	9377	9731	10329	10954	11208
309	9045.344	1109.391	6656	15095	7236	7478	7714	8155	8389	8635	8912	9222	9500	9830	10426	10934	11310
310	9070.325	1089.053	6606	14075	7220	7547	7850	8189	8440	8684	8963	9180	9503	9876	10451	11013	11416
311	9090.186	1117.750	6480	15859	7318	7574	7855	8172	8446	8696	8998	9209	9457	9872	10445	11180	11531
312	9122.487	1044.610	6629	13489	7281	7625	7899	8263	8507	8770	9024	9242	9561	9929	10437	11058	11441
313	9193.206	1218.195	6391	17221	7131	7577	7885	8248	8510	8768	9007	9258	9608	10020	10730	11455	11996
314	9199.591	1055.944	6673	13927	7347	7717	7930	8289	8551	8801	9072	9383	9689	10080	10592	11073	11329
315	9392.474	1131.217	6968	14068	7454	7761	8075	8430	8768	8971	9236	9510	9854	10277	11022	11502	11852
316	9343.865	1118.945	6480	14847	7422	7786	8073	8441	8722	8963	9219	9458	9760	10167	10782	11341	11780
317	9336.291	1108.836	6711	13946	7316	7710	8047	8432	8727	8944	9202	9447	9814	10179	10780	11250	11795
318	9471.038	1150.653	6424	15772	7486	7862	8121	8520	8848	9101	9362	9633	9899	10310	10917	11512	11913
319	9466.503	1111.941	6734	14826	7672	7952	8229	8529	8820	9071	9308	9570	9920	10285	10930	11439	12008
320	9525.001	1170.056	6991	14419	7594	7815	8151	8555	8826	9116	9421	9688	10004	10421	10971	11716	12055
321	9533.055	1100.842	6642	15275	7673	8039	8287	8651	8907	9155	9390	9655	9970	10320	10964	11527	11982
322	9668.174	1154.988	6750	15956	7760	8062	8329	8705	8995	9254	9500	9817	10154	10578	11117	11832	12251
323	9666.328	1188.662	7097	14367	7619	8029	8295	8677	8964	9224	9489	9812	10171	10562	11248	11876	12263
324	9707.979	1189.733	6927	15472	7738	7990	8260	8673	9033	9320	9582	9851	10257	10615	11221	11855	12285
325	9734.452	1145.659	7056	14784	7843	8142	8410	8764	9055	9332	9619	9863	10193	10623	11129	11831	12369
326	9720.347	1182.461	6779	14397	7713	8021	8308	8713	9032	9311	9584	9870	10255	10627	11172	11769	12280
327	9774.028	1123.657	7274	15497	7994	8267	8514	8836	9109	9346	9618	9936	10224	10597	11110	11701	12099
328	9851.382	1164.6	6980	14931	7902	8158	8442	8866	9164	9457	9725	10015	10333	10755	11389	11886	12173
329	9977.512	1167.665	7227	15290	8055	8316	8643	9025	9282	9578	9853	10102	10455	10800	11462	12154	12595
330	9934.177	1117.792	7617	15612	8142	8377	8606	8993	9286	9523	9787	10057	10397	10771	11365	11998	12405
331	10029.55	1163.055	7461	16370	8048	8340	8568	9034	9402	9665	9930	10211	10524	10911	11442	11936	12331
332	9997.294	1181.191	6955	16123	7953	8357	8663	9009	9319	9607	9850	10107	10459	10882	11493	12231	12640
333	10137.06	1230.188	7573	15579	8106	8376	8690	9130	9411	9705	10003	10267	10580	11080	11885	12398	12758
334	10187.98	1229.425	7488	15568	8163	8432	8706	9127	9543	9801	10066	10329	10731	11100	11700	12372	13008
335	10204.42	1183.413	7653	15480	8208	8495	8823	9188	9496	9790	10076	10357	10683	11139	11825	12404	12752
336	10256.55	1257.872	7125	15929	8095	8464	8808	9233	9550	9835	10092	10370	10677	11128	11947	12686	13077
337	10274.81	1195.697	7675	17278	8365	8605	8856	9255	9600	9831	10132	10461	10772	11157	11815	12447	12947
338	10396.69	1259.34	7743	17023	8248	8598	8952	9326	9648	9964	10281	10583	10931	11367	11958	12608	13018
339	10453.21	1243.912	7553	17196	8363	8770	9079	9429	9735	9990	10331	10590	10948	11367	11999	12807	13375
340	10478.00	1235.174	7591	15666	8390	8698	9066	9470	9798	10035	10306	10625	10969	11391	12080	12765	13237
341	10441.40	1211.819	7389	15774	8280	8604	9035	9440	9736	10015	10339	10625	10994	11403	11936	12525	13107
342	10479.82	1198.637	7915	16031	8379	8684	9047	9489	9785	10114	10404	10642	10966	11370	11965	12590	12954
343	10568.09	1206.488	7900	15978	8584	8826	9118	9562	9847	10099	10384	10738	11114	11527	12208	12762	13116
344	10740.65	1383.608	7452	18969	8516	8851	9248	9582	9966	10268	10573	10886	11212	11673	12479	13310	13952
345	10715.51	1311.483	7658	18484	8552	8842	9230	9612	10011	10295	10592	10904	11204	11579	12342	12899	13629
346	10886.22	1362.25	7725	16596	8555	9077	9392	9813	10095	10351	10660	10964	11371	11862	12637	13522	13996
347	10830.31	1282.613	7861	17127	8706	9094	9332	9729	10065	10393	10718	10971	11301	11792	12466	13234	13527
348	10815.90	1267.937	7471	16231	8610	8983	9361	9816	10097	10358	10652	10976	11348	11808	12542	13139	13555
349	10900.38	1333.439	7716	18038	8765	9128	9423	9834	10140	10438	10711	11036	11401	11859	12539	13352	13708
350	10977.64	1308.527	7754	16030	8762	9092	9423	9854	10208	10578	10867	11158	11509	12000	12587	13218	13861
351	10994.81	1357.583	7721	16208	8676	9126	9473	9910	10230	10534	10830	11131	11467	11943	12812	13621	14181
352	11052.06	1318.558	7724	18374	8787	9198	9574	10035	10338	10604	10888	11190	11497	11984	12747	13430	13858
353	11113.53	1310.301	8155	17236	8912	9278	9619	10075	10383	10667	10961	11245	11618	12043	12683	13443	13987
354	11201.95	1326.740	7926	17374	8910	9258	9594	10089	10445	10761	11117	11422	11757	12186	12890	13444	14163
355	11168.53	1330.346	8252	18221	8860	9235	9612	10068	10383	10742	11077	11390	11704	12108	12834	13432	13916
356	11273.22	1348.956	7828	16282	9025	9364	9660	10152	10491	10835	11094	11445	11772	12276	13118	13891	14303
357	11259.65	1391.114	7785	17657	9070	9405	9731	10118	10458	10723	11080	11415	11783	12227	12943	13641	14280
358	11263.48	1289.466	8011	16870	9066	9353	9736	10174	10538	10809	11104	11462	11807	12265	12947	13538	13981
359	11369.19	1350.744	8189	18261	9134	9542	9812	10249	10568	10874	11145	11532	11927	12367	13087	13687	14331
360	11464.82	1324.558	8362	18363	9329	9660	9926	10342	10658	10966	11330	11633	12018	12495	13286	13852	14081
361	11519.57	1326.914	7630	16641	9200	9584	9969	10381	10769	11063	11391	11713	12080	12578	13286	13827	14352
362	11543.07	1399.057	8634	20811	9204	9587	9919	10420	10788	11091	11395	11694	11979	12475	13400	14036	14626
363	11569.81	1405.442	8303	18908	9183	9598	9935	10388	10711	11070	11432	11803	12152	12579	13423	14345	14701
364	11691.77	1424.444	8448	18761	9290	9639	10042	10513	10903	11229	11557	11861	12170	12674	13470	14257	14804
365	11702.83	1358.223	8278	20026	9408	9776	10142	10576	10944	11210	11506	11905	12249	12717	13450	14089	14599
366	11783.79	1417.002	8667	17953	9400	9733	10105	10604	10994	11279	11585	11954	12320	12823	13704	14426	14963
367	11756.43	1377.534	8623	17048	9346	9709	10140	10570	10964	11272	11607	11967	12348	12850	13622	14253	14667
368	11894.20	1392.459	8399	18618	9571	9939	10271	10717	11038	11375	11759	12081	12554	12922	13650	14399	14855
369	11856.20	1346.551	8774	18663	9587	9941	10295	10726	11064	11406	11684	11998	12391	12923	13651	14341	14852
370	11969.80	1370.343	8347	18524	9545	9997	10377	10825	11195	11489	11820	12160	12583	13016	13744	14361	14839
371	11974.71	1397.434	8600	18476	9563	9890	10339	10832	11180	11518	11826	12136	12579	13024	13771	14460	14808
372	12091.49	1453.131	9085	19985	9708	9997	10398	10907	11264	11576	11885	12275	12669	13174	13888	14654	15255
373	12012.66	1432.201	8702	18380	9692	10076	10414	10843	11189	11517	11762	12108	12564	13096	13882	14583	15226
374	12173.70	1450.22	9183	22239	9807	10137	10498	10950	11340	11680	12021	12381	12761	13223	13904	14626	15398
375	12112.47	1406.943	8951	18450	9776	10181	10514	10983	11306	11591	11846	12214	12738	13188	13892	14720	15237
376	12326.48	1493.185	9045	19865	9744	10230	10602	11081	11507	11819	12136	12498	12901	13428	14265	14953	15543
377	12234.45	1424.587	9178	20480	9863	10166	10563	11004	11357	11739	12120	12467	12828	13278	14032	14815	15357
378	12338.89	1483.716	8769	21511	9872	10211	10620	11115	11508	11867	12141	12506	13007	13403	14197	14833	15276
379	12425.11	1471.409	8841	18588	9957	10358	10709	11196	11584	11966	12264	12637	12983	13495	14274	15043	15442
380	12364.95	1425.663	8720	19331	9897	10347	10646	11101	11524	11891	12246	12641	13046	13538	14190	14806	15373
381	12476.14	1507.741	9256	20197	9859	10289	10723	11243	11615	11950	12310	12709	13098	13583	14388	15054	15558
382	12582.52	1488.362	8996	18572	10092	10545	10899	11345	11673	12040	12362	12720	13249	13774	14653	15394	15794
383	12638.87	1498.688	9122	21042	10166	10552	10893	11337	11729	12086	12450	12870	13243	13866	14620	15337	15728
384	12675.57	1525.090	8885	19862	10236	10521	10877	11360	11824	12132	12531	12872	13253	13828	14675	15412	15942
385	12700.76	1500.971	8841	19582	10027	10510	10970	11486	11910	12182	12552	12855	13278	13749	14636	15421	15937
386	12814.32	1590.411	9259	20241	10121	10559	11022	11524	11916	12268	12623	12995	13381	14018	14897	15636	16439
387	12790.52	1519.269	9278	21996	10297	10596	10964	11552	11941	12309	12651	12992	13381	13868	14690	15519	16166
388	12890.07	1532.066	9318	20303	10313	10792	11203	11645	12016	12316	12656	13038	13502	14055	14949	15697	16219
389	12943.95	1432.548	9463	19243	10442	10847	11224	11717	12115	12467	12815	13162	13544	14034	14799	15335	15861
390	12928.12	1538.807	9621	21235	10264	10758	11195	11682	12097	12433	12704	13081	13570	14041	14833	15519	16300
391	13013.16	1495.602	9687	20380	10527	10908	11276	11772	12121	12437	12811	13158	13654	14170	15105	15684	16118
392	13069.51	1557.381	9361	19827	10394	10856	11255	11760	12180	12536	12875	13304	13684	14264	15094	15997	16579
393	13138.17	1614.084	9363	20992	10607	10945	11321	11759	12227	12558	12952	13307	13723	14251	15223	16046	16646
394	13149.33	1574.245	9395	21932	10485	10968	11305	11834	12265	12615	12990	13352	13829	14395	15062	15684	16204
395	13200.50	1553.098	9480	18983	10528	10929	11396	11898	12325	12680	13008	13417	13848	14318	15226	16135	16850
396	13320.74	1636.877	9640	20915	10498	10903	11377	11985	12351	12754	13143	13587	14019	14600	15437	16337	16853
397	13382.55	1630.134	9622	19814	10582	11062	11479	12029	12458	12818	13140	13581	14082	14570	15501	16335	16734
398	13307.60	1609.634	9604	22345	10684	11142	11454	11981	12386	12763	13083	13461	13919	14460	15302	16270	17103
399	13487.46	1662.688	10033	22767	10878	11227	11628	12134	12525	12851	13295	13680	14072	14657	15564	16488	17172
400	13544.23	1688.290	10070	20250	10851	11223	11574	12066	12477	12940	13337	13771	14274	14824	15768	16585	17162
401	13572.96	1620.041	10069	20359	10809	11294	11674	12225	12619	12931	13391	13762	14221	14845	15821	16574	17033
402	13558.09	1592.274	9829	21394	10762	11285	11709	12213	12648	13016	13375	13780	14209	14880	15608	16494	16924
403	13602.6	1542.29	10080	19446	10983	11384	11812	12276	12688	13055	13415	13837	14219	14742	15669	16432	16903
404	13704.00	1626.256	9916	22430	11036	11434	11801	12393	12754	13127	13515	13912	14290	14943	15711	16632	17269
405	13777.00	1609.749	9965	21639	10861	11426	11900	12477	12857	13222	13623	14012	14425	15001	15907	16806	17126
406	13871.13	1638.230	10031	20617	11113	11562	12001	12453	12920	13265	13644	14081	14554	15113	16064	16893	17437
407	13837.91	1646.769	10095	21144	11032	11362	11874	12393	12856	13334	13703	14085	14483	15116	16031	16734	17385
408	13905.40	1679.178	9971	21556	11031	11557	11977	12472	12920	13288	13657	14097	14582	15251	16040	17072	17743
409	13987.65	1664.758	10471	24811	11254	11591	12015	12624	13029	13399	13805	14228	14636	15251	16021	17051	17540
410	14148.15	1746.901	9673	24780	11306	11778	12204	12687	13170	13514	13893	14355	14799	15388	16418	17326	18020
411	14068.15	1684.048	10417	23089	11260	11687	12093	12704	13093	13500	13873	14248	14751	15330	16234	17227	17831
412	14179.58	1774.911	10075	21085	11189	11647	12155	12703	13190	13506	13914	14354	14901	15523	16504	17458	18247
413	14245.25	1762.080	10147	25105	11445	11834	12201	12719	13177	13606	14024	14456	14960	15599	16599	17273	18003
414	14215.82	1737.448	10516	22653	11370	11822	12204	12807	13231	13630	14014	14404	14817	15449	16372	17574	18084
415	14159.88	1626.791	10456	20756	11440	11754	12159	12770	13219	13601	14024	14413	14855	15448	16240	17099	17742
416	14407.71	1756.248	10517	22613	11552	11935	12332	12895	13367	13798	14195	14611	15123	15801	16856	17644	18116
417	14387.52	1696.790	10367	21367	11537	12004	12393	12959	13384	13788	14220	14560	15060	15675	16715	17504	18114
418	14454.75	1876.672	9828	26105	11394	11944	12440	12948	13348	13764	14199	14597	15137	15835	16806	17764	18483
419	14515.58	1747.355	10929	22352	11784	12113	12551	13012	13443	13861	14246	14766	15249	15886	16900	17656	18485
420	14588.48	1870.697	9553	22666	11493	12032	12507	12980	13431	13930	14338	14780	15300	15980	17061	17982	18613
421	14650.64	1711.386	10947	22039	11908	12328	12730	13152	13576	14014	14402	14891	15375	15937	16817	17756	18630
422	14686.08	1745.818	10782	22635	11806	12181	12679	13210	13663	14086	14476	14893	15390	16086	17052	17793	18392
423	14732.17	1807.538	10560	23786	11913	12295	12690	13181	13618	14051	14497	14951	15417	16116	17095	18039	18761
424	14817.36	1754.394	10858	22845	11966	12337	12757	13305	13800	14220	14663	15104	15548	16030	17013	18143	18866
425	14798.81	1650.859	10609	24294	11992	12486	12871	13383	13802	14194	14661	15087	15473	16071	16935	17675	18298
426	14856.39	1771.158	10670	23982	11858	12309	12717	13380	13788	14267	14696	15102	15669	16176	17097	18088	18736
427	15080.11	1850.373	10311	23974	12035	12440	13029	13605	14012	14379	14843	15281	15835	16470	17588	18330	18938
428	15099.5	1781.923	11329	24689	12169	12634	12969	13588	14040	14471	14903	15350	15850	16447	17361	18319	18874
429	15060.38	1773.786	10576	22693	12032	12606	13001	13574	14036	14423	14877	15313	15801	16370	17293	18402	18927
430	15155.14	1803.437	10677	21475	12030	12581	13121	13683	14089	14489	14964	15399	15885	16451	17549	18455	19348
431	15261.67	1911.387	10978	24999	12170	12583	13026	13665	14138	14570	15035	15536	16020	16710	17750	18712	19132
432	15252.43	1869.19	11114	22995	12233	12581	12982	13761	14178	14595	15031	15464	15980	16646	17739	18658	19290
433	15234.64	1843.456	10987	22386	12071	12527	13004	13641	14090	14623	15071	15512	16025	16748	17761	18608	19115
434	15349.98	1884.780	11251	22367	12028	12588	13095	13763	14209	14732	15168	15626	16236	16852	17769	18795	19490
435	15406.82	1870.118	11179	24534	12378	12753	13241	13891	14299	14741	15161	15585	16162	16860	17820	18752	19596
436	15505.59	1884.967	11284	25526	12375	12895	13358	13944	14390	14842	15280	15733	16251	16900	17922	18928	19502
437	15491.47	1771.68	11264	23178	12271	12866	13307	14062	14495	14928	15299	15743	16259	16923	17860	18779	19200
438	15536.81	1879.155	10910	24250	12411	12911	13313	14004	14457	14922	15296	15778	16250	16919	18044	18936	19506
439	15589.40	1815.436	11746	23463	12523	13001	13481	14096	14560	15000	15349	15747	16229	16901	18019	19134	19584
440	15611.83	1930.475	11616	25174	12566	13088	13469	14005	14498	14881	15343	15786	16315	16970	18047	19008	19883
441	15661.30	1878.620	11329	24937	12625	13010	13446	14102	14587	15020	15441	15906	16442	17045	17937	19096	19734
442	15827.08	1878.076	11544	26083	12653	13155	13625	14230	14818	15224	15665	16080	16519	17177	18300	19166	19720
443	15834.31	1916.244	11616	23448	12708	13212	13541	14213	14736	15155	15671	16120	16592	17257	18291	19209	19965
444	15965.97	1980.744	11837	26537	12630	13122	13735	14393	14838	15338	15669	16137	16674	17304	18548	19447	20158
445	15897.97	1847.474	11612	24395	12732	13183	13693	14308	14855	15339	15722	16231	16704	17278	18145	19158	19859
446	16020.65	1949.194	11616	30144	12920	13195	13773	14370	14924	15416	15806	16199	16770	17455	18503	19416	20046
447	16139.16	1939.864	11177	25150	12890	13309	13832	14528	15104	15467	15907	16365	16862	17493	18676	19860	20503
448	16080.75	1967.848	11717	24922	12830	13168	13760	14434	14901	15418	15861	16329	16887	17600	18676	19464	20108
449	16121.77	1950.927	11531	24999	12821	13414	13832	14427	14903	15421	15976	16486	17021	17599	18631	19519	20219
450	16261.43	1969.192	11695	25557	13138	13624	14037	14657	15073	15560	15944	16451	17017	17689	18823	19909	20677
451	16284.81	1953.416	11753	25124	13184	13579	14112	14686	15145	15523	15992	16505	17035	17676	18826	19781	21000
452	16311.41	1889.466	11862	23855	13052	13687	14168	14792	15253	15588	16018	16492	17106	17723	18799	19666	20740
453	16492.41	2020.55	12243	24523	13098	13472	14142	14824	15312	15817	16211	16724	17207	18040	19264	20288	21134
454	16414.37	1866.170	11818	24152	13156	13719	14246	14784	15332	15804	16233	16675	17220	17842	18913	19566	20390
455	16487.60	1962.439	11961	25662	13234	13828	14219	14854	15311	15803	16244	16750	17295	18001	19033	19806	20476
456	16584.97	2016.476	11309	24289	13104	13573	14281	14949	15444	15846	16383	16837	17440	18130	19271	20288	21016
457	16586.43	1924.184	12510	24014	13367	13799	14285	14944	15394	15925	16370	16864	17421	18116	19199	19992	20749
458	16742.74	1961.770	11309	25437	13264	13884	14361	15118	15640	16162	16600	17042	17565	18189	19169	20305	20953
459	16757.66	2013.074	12242	25459	13387	13980	14413	15097	15563	16053	16465	17034	17633	18179	19296	20446	21224
460	16897.27	2018.96	12642	28103	13445	14100	14613	15220	15719	16216	16698	17200	17772	18411	19369	20391	20963
461	16851.15	1965.956	12455	25307	13476	13965	14495	15217	15685	16193	16642	17136	17722	18391	19367	20419	20919
462	16918.44	1999.762	12724	25706	13517	14086	14576	15235	15759	16253	16708	17187	17702	18373	19515	20481	21211
463	17080.18	2040.258	12415	25727	13669	14095	14681	15331	15939	16347	16899	17369	17902	18636	19706	20680	21148
464	16979.06	1957.087	12448	25143	13561	14034	14615	15278	15847	16356	16865	17355	17857	18488	19471	20481	21190
465	17103.23	2047.134	12528	29447	13625	14193	14752	15405	15901	16462	16878	17348	17837	18654	19661	20633	21513
466	17125.80	2086.910	12423	26526	13610	14153	14729	15416	15986	16402	16891	17356	17946	18651	19795	20817	21747
467	17285.81	2114.19	12411	29212	13628	14298	14910	15560	16107	16564	17025	17472	18074	18842	19986	21161	21903
468	17334.27	2084.503	12037	26203	13794	14319	14978	15662	16166	16641	17072	17602	18172	18899	19983	20992	21865
469	17378.78	2114.237	12609	27301	13626	14400	14919	15653	16178	16646	17168	17562	18259	19045	20106	21118	21654
470	17447.19	2050.204	12258	26532	13976	14477	15052	15789	16278	16692	17182	17686	18267	19021	20095	21104	21923
471	17399.37	2090.439	11640	27782	13950	14474	14911	15719	16177	16665	17205	17641	18261	18945	20015	21191	21970
472	17370.13	2070.979	12155	27673	13910	14418	14959	15635	16231	16643	17113	17572	18223	18850	20179	21202	21821
473	17517.35	2039.634	13047	26272	13936	14572	15104	15852	16299	16743	17259	17796	18406	19159	20214	21069	22030
474	17600.78	2194.206	12491	28409	14058	14482	15044	15767	16375	16865	17322	17876	18393	19193	20520	21458	22040
475	17600.35	2119.777	12871	27682	13982	14601	15060	15817	16360	16871	17359	17872	18540	19306	20253	21352	22006
476	17740.68	2144.241	12744	30927	14002	14691	15170	16003	16469	17043	17563	18041	18575	19301	20544	21295	22190
477	17713.43	2189.796	12697	30153	14014	14646	15159	15888	16478	17004	17438	17957	18592	19336	20371	21676	22314
478	17770.28	2108.582	12994	26884	14303	14712	15189	16019	16587	17074	17577	18060	18664	19345	20580	21599	22341
479	17922.81	2225.816	12713	32854	14017	14829	15434	16099	16635	17157	17673	18136	18770	19606	20932	21931	22551
480	17902.2	2086.859	13034	25733	14357	14870	15434	16151	16758	17194	17661	18216	18819	19542	20580	21607	22406
481	18008.07	2152.28	13413	33287	14432	14929	15577	16215	16754	17224	17789	18298	18833	19607	20722	21755	22580
482	18051.76	2122.908	12310	29770	14255	15025	15598	16310	16849	17403	17857	18299	18810	19712	20695	21814	22421
483	18197.13	2242.298	12689	29247	14464	15099	15627	16368	16888	17372	17893	18417	19136	19937	21180	22201	23256
484	18172.45	2260.91	12959	30207	14527	15011	15619	16354	16907	17316	17815	18433	19029	19799	21076	22315	23079
485	18215.05	2178.107	12712	28102	14443	15154	15603	16474	17004	17492	17965	18479	19125	19851	20991	22289	22920
486	18300.23	2227.313	12005	35162	14499	15184	15783	16522	17046	17550	17955	18560	19151	19956	21132	22427	23227
487	18264.70	2176.963	13200	30117	14522	15206	15755	16446	17080	17535	17964	18519	19148	19879	21082	22108	22917
488	18458.89	2330.986	13261	28553	14692	15197	15785	16622	17106	17688	18134	18639	19249	20112	21551	22675	23502
489	18452.21	2212.874	12749	31370	14792	15343	15767	16570	17231	17731	18238	18771	19396	20155	21178	22209	23114
490	18538.07	2262.363	12901	32348	14613	15279	15878	16716	17251	17742	18286	18830	19425	20264	21452	22492	23215
491	18514.01	2227.725	13049	30092	14574	15347	15920	16692	17293	17774	18312	18870	19420	20172	21345	22248	22790
492	18715.19	2278.676	13036	30829	14798	15513	16102	16687	17349	17978	18540	19141	19666	20382	21611	22955	23566
493	18766.82	2396.984	13406	34113	14755	15342	16077	16893	17472	18067	18470	18999	19612	20365	21532	23115	24362
494	18813.02	2472.888	13888	33434	15069	15567	16140	16853	17368	17908	18374	18985	19660	20711	21946	23181	23841
495	19004.47	2284.231	14067	32004	15087	15777	16403	17166	17711	18250	18738	19293	19845	20694	21991	23125	24114
496	18950.18	2299.021	12751	35773	15081	15780	16294	17021	17656	18214	18730	19234	19882	20592	21843	22945	23886
497	19027.17	2294.493	14196	33201	15165	15851	16354	17136	17688	18283	18817	19243	19912	20713	21860	22797	24120
498	18903.05	2317.079	13611	30610	14974	15688	16266	17023	17650	18100	18677	19173	19768	20495	21772	23064	23786
499	19001.06	2207.34	13855	30194	15141	15849	16461	17213	17763	18224	18756	19290	19937	20723	21741	22920	23817
500	19128.79	2334.789	13810	29159	15205	15833	16363	17242	17775	18274	18824	19410	20102	20926	22237	23525	24211
501	19280.38	2279.767	13058	30100	15354	15972	16597	17362	18049	18545	19082	19560	20147	20885	22178	23237	24241
502	19274.98	2336.777	14146	29542	15459	16153	16652	17279	17846	18387	19001	19552	20138	21065	22474	23584	24548
503	19283.53	2340.388	14036	30295	15276	15941	16496	17259	17960	18543	18997	19562	20228	21027	22462	23434	24437
504	19500.33	2458.124	14061	33842	15459	15986	16729	17425	18124	18629	19211	19823	20517	21200	22609	23781	24684
505	19350.03	2251.929	14220	31330	15484	16231	16810	17518	18076	18578	18992	19594	20261	20993	22192	23309	24384
506	19598.40	2318.286	13804	29939	15693	16294	16935	17632	18330	18810	19374	19900	20543	21321	22538	23538	24438
507	19545.24	2398.194	14320	31798	15606	16168	16656	17573	18194	18713	19312	19853	20497	21368	22549	23789	24765
508	19674.55	2384.441	14935	30915	15853	16360	16918	17692	18273	18851	19380	19935	20562	21375	22680	23958	25205
