n	avg	sd	min	max	0.02	0.05	0.1	0.2	0.3	0.4	0.5	0.6	0.7	0.8	0.9	0.95	0.97
159	573.6017	138.4813	326.5057	1265.74	374.9547	401.6827	418.5475	459.2396	487.5828	518.7687	548.0447	577.421	620.3547	669.6245	760.5866	835.9533	914.1767
160	562.3906	126.2504	317.2444	1167.147	373.5532	404.0408	429.7104	459.0479	488.1106	510.3989	538.4589	565.4847	602.3305	652.4408	731.9426	813.6596	862.3938
161	569.3489	129.1516	308.039	1149.749	382.8067	401.3465	429.8779	463.7251	490.7688	515.2368	540.5488	575.3608	616.2832	670.1425	742.1348	824.3767	868.2235
162	577.5864	135.1507	335.8973	1198.258	377.4533	404.5516	434.9425	469.0117	495.6148	524.7161	556.5618	583.7028	623.6064	667.9386	754.6277	828.8178	912.4281
163	570.1837	129.6156	350.8475	1135.099	385.6242	406.4197	431.4928	463.2796	493.7509	514.1935	541.8072	574.4023	614.8723	661.2904	750.3339	826.8597	875.6723
164	589.4133	140.3192	326.8945	1377.953	381.5547	409.645	437.5054	475.0747	503.3259	535.861	564.8292	597.437	642.6531	687.9215	764.915	845.5572	903.481
165	594.9818	149.0978	323.8163	1526.096	391.8214	416.2067	438.8405	475.282	501.4599	532.7598	568.0959	600.6139	636.8524	694.6755	784.7853	864.368	935.2844
166	588.2044	135.9287	350.2813	1202.179	390.1243	413.3933	440.2318	473.2822	505.9012	532.8123	560.5934	592.634	629.8555	690.2449	774.0782	859.6842	906.0519
167	591.3293	141.1381	327.4004	1722.328	387.7009	412.256	438.3115	480.6766	508.8477	534.7588	566.3753	601.4566	638.1074	691.8555	768.4315	850.4975	892.445
168	591.6495	135.9807	362.6775	1244.173	409.0012	424.4856	448.4339	482.3453	509.8559	534.6214	562.322	593.1138	628.7082	682.4229	774.1938	874.147	923.1457
169	599.4693	138.5936	332.8723	1247.438	394.5124	419.0095	445.6636	484.6782	515.7276	545.5254	576.9957	608.102	644.7783	704.4778	785.0178	851.5615	894.0358
170	610.2096	146.6888	330.4815	1387.949	403.7375	432.8314	460.7472	496.397	522.1542	550.5488	577.9126	609.6417	649.7969	704.6375	809.4325	895.1279	995.4712
171	609.2627	141.2128	319.318	1308.285	397.8329	433.7269	459.9652	500.002	528.2509	554.7648	582.8791	611.1203	649.8515	696.4776	791.9299	880.0074	966.2753
172	609.6777	147.6677	337.9793	1462.346	406.4382	436.4264	460.251	491.0234	517.9817	550.0355	576.1415	610.2106	651.3647	704.448	805.6594	906.3769	970.9902
173	624.5046	147.0888	362.2057	1266.162	420.1916	438.2248	462.8682	503.8244	534.3145	561.7143	592.8676	628.6772	669.5469	732.5565	839.2336	910.312	956.8652
174	621.4161	146.5817	347.6751	1357.389	418.0658	441.1258	470.319	506.1304	533.585	558.9168	596.7839	628.9563	664.6668	718.7315	802.3628	893.5178	958.1654
175	630.2204	149.1497	344.1642	1378.46	416.7217	445.2134	475.4766	510.9746	540.5016	565.6731	597.6788	630.7535	675.4835	740.7705	829.2056	921.241	967.9199
176	630.14	140.8902	354.2654	1349.667	422.3174	449.9233	476.1386	516.1376	543.5301	574.4389	608.7816	633.3009	668.8557	727.9876	816.0074	903.7002	979.6734
177	639.7272	165.1919	336.351	1419.855	421.6195	444.5143	472.2838	506.8816	537.2281	570.1131	606.2194	636.5964	683.8655	756.6446	861.1678	954.4784	1034.274
178	635.9521	148.9853	371.2075	1338.427	424.0212	450.9324	477.0052	517.116	546.3387	574.8652	607.1927	636.7747	682.0484	744.757	840.7949	919.3759	992.1643
179	647.2821	156.2687	372.5614	1369.192	430.0942	453.1137	479.7437	518.084	550.5225	584.2611	617.2301	657.8533	695.0201	750.4099	857.1365	958.4988	1010.214
180	643.6042	148.9358	375.2866	1423.723	430.1093	455.6314	484.0134	524.3596	555.8219	584.8649	614.1628	643.6832	692.437	750.8096	847.4916	922.8423	984.6928
181	648.4183	154.5765	385.9482	1492.23	439.1959	463.959	487.8996	527.4514	555.4269	581.7001	616.3643	648.8921	689.3221	752.8532	844.4637	960.9167	1041.401
182	653.7849	152.9401	357.1428	1402.167	434.1163	461.4369	490.4773	526.6555	561.3341	590.6547	625.5446	661.2753	703.6583	755.1847	854.831	954.4732	1011.924
183	661.6753	155.6572	338.0917	1453.329	439.6942	462.4641	498.8457	533.7415	566.4044	600.504	632.5148	671.4209	711.5378	772.1056	858.2272	974.348	1020.856
184	662.7482	157.9343	374.6358	1413.187	434.4917	468.1827	493.6041	533.1998	565.3884	595.9278	626.2436	666.3498	714.3445	777.3571	871.567	971.3007	1021.964
185	660.5354	156.2135	385.1909	1473.966	442.6409	473.1659	498.9559	534.4455	565.115	595.8523	626.1302	668.2013	706.9689	761.3816	865.631	961.9797	1033.519
186	675.705	154.2588	402.4227	1426.018	451.1408	475.0284	503.5712	550.3917	583.1415	612.7275	646.5508	684.9584	728.2383	785.9205	890.7648	965.3802	1023.12
187	670.9117	158.3613	387.328	1622.537	442.8566	476.5407	504.7653	549.8282	575.8342	600.8211	632.8191	670.6214	717.6845	780.7708	880.43	988.6182	1040.524
188	676.6522	163.3436	365.6829	1637.435	449.7522	474.9358	510.6241	552.2853	584.4647	614.3802	640.6926	676.4895	720.4346	783.6562	874.2174	970.3948	1037.817
189	684.0005	165.1961	385.8886	1654.114	452.6312	477.5605	508.6541	548.8834	582.8044	617.7499	653.6543	688.5339	739.8182	795.9573	903.7162	1028.58	1081.07
190	690.3573	163.5871	384.5205	1478.557	457.6418	488.8476	524.3215	561.6787	586.2798	615.2601	650.3315	687.3042	738.4172	817.5579	907.7103	1024.512	1090.839
191	689.4675	165.2603	409.95	1608.81	458.8954	484.7731	517.7693	551.7925	585.9019	618.4626	656.9208	692.8817	741.7837	806.9207	909.9467	1019.677	1096.491
192	694.297	161.6979	355.9565	1690.629	452.1029	497.0704	521.0758	563.3383	597.5609	630.4316	663.1908	701.9145	747.2516	816.6713	894.1555	975.3943	1082.468
193	698.312	162.8726	383.2519	1636.164	472.1843	491.1252	523.4826	562.4153	598.6309	629.711	667.2751	707.959	752.4759	815.5654	919.9299	1015.376	1070.288
194	698.8328	164.3474	406.9287	1379.459	468.078	493.3559	524.1307	561.0561	595.4444	626.6522	664.405	708.9478	753.807	815.9657	925.7775	1006.857	1070.958
195	713.0783	167.2595	374.314	1502.39	465.3128	494.3845	533.046	575.0913	616.228	646.7998	682.3562	720.4353	767.0046	832.8433	931.2143	1042.598	1085.377
196	722.9117	179.3326	424.8517	1682.126	474.6283	503.8085	534.7317	576.2959	613.934	649.8215	685.5684	724.0276	780.5383	849.2143	955.9786	1051.098	1133.239
197	720.686	171.991	394.1814	1696.246	483.8554	507.9281	541.0795	584.6409	620.9557	652.7787	684.7123	721.5636	774.1731	841.649	932.3519	1038.782	1121.513
198	722.4366	177.3021	398.3742	1623.618	483.1542	509.2494	542.8167	579.2927	614.2532	648.6255	684.231	728.8656	770.5686	840.3434	958.0684	1051.454	1141.562
199	720.0225	167.9178	407.2763	1533.303	485.8477	510.0412	541.9013	583.1852	621.9341	650.1085	688.6559	722.6424	778.1542	841.3144	931.073	1062.616	1116.329
200	726.8371	175.5588	407.5009	1808.139	489.2995	511.9023	543.497	586.7785	622.7977	654.8191	692.9127	737.3554	780.5389	844.2731	934.0423	1043.64	1135.137
201	735.4451	178.1406	421.5792	1600.641	498.7555	523.6382	556.2176	593.8215	633.2835	661.8157	699.5842	736.3763	779.6781	846.5955	958.768	1098.495	1168.672
202	741.0069	179.1211	438.959	1769.691	495.7499	529.1881	556.4656	597.6094	637.5171	666.2289	702.926	744.1223	796.1576	854.2576	963.875	1088.248	1145.084
203	747.1228	177.5836	413.7113	1882.458	502.648	529.6886	561.6921	601.8995	642.3395	672.4143	709.1403	746.3987	801.2553	871.2089	994.4627	1093.436	1149.776
204	743.7214	183.1258	404.355	1645.924	488.5519	525.5778	548.0748	599.3238	636.5359	666.9925	703.6668	747.006	794.6855	860.4232	980.5764	1104.938	1188.719
205	745.0005	177.2419	424.9976	1538.662	491.1232	524.2862	557.948	599.7508	636.9647	673.9228	707.9633	749.2863	800.1175	867.0692	986.6332	1097.126	1168.528
206	753.0723	178.0946	431.2864	1571.774	503.7787	527.3765	562.6917	609.041	641.7032	677.2289	718.417	763.3151	811.8362	873.6853	992.7568	1095.198	1195.104
207	756.5839	184.2962	432.7898	1747.482	501.0349	533.97	563.498	605.5997	643.0078	673.5703	710.9796	765.6416	816.2285	893.8501	1016.599	1110.602	1174.617
208	759.3687	186.8737	429.2424	1695.567	508.1762	539.0733	567.2442	610.449	643.5488	681.9707	713.8018	763.3623	811.7937	880.6685	1010.623	1130.117	1216.464
209	758.873	167.5457	434.6355	1544.466	503.3726	546.293	575.1209	619.1898	654.8748	692.411	726.4069	769.208	823.4136	886.8546	986.3372	1066.21	1143.241
210	777.2625	184.6133	451.276	1819.179	516.1366	548.8971	582.0163	627.9682	666.5598	698.2328	739.0169	778.5589	836.5303	911.0099	1038.609	1127.534	1183.614
211	765.6491	177.7738	433.4236	1734.163	518.5142	546.8382	574.1498	624.7744	659.9129	697.9241	731.0417	770.7042	813.9201	876.8021	1005.376	1111.326	1193.482
212	780.7394	188.0779	462.7829	1662.734	520.5228	545.5062	575.7482	620.764	665.0774	702.4714	741.8416	783.2094	848.1303	916.1337	1044.333	1133.295	1193.611
213	780.3499	187.9101	418.3778	1749.901	525.4646	557.0072	591.9257	632.5757	662.1737	698.4032	735.8899	779.3484	834.4759	910.6668	1039.601	1154.005	1226.918
214	783.5321	184.1093	441.221	1585.706	514.0214	548.0484	580.9871	631.0055	667.4219	706.2273	746.9136	790.7357	852.3444	924.987	1029.041	1125.432	1182.834
215	790.5779	194.2534	460.7982	1658.44	513.8862	551.5977	585.8268	635.2684	673.528	710.3879	751.7613	792.5244	842.1389	922.6652	1052.403	1200.891	1257.29
216	793.6916	189.2309	381.7525	1779.494	528.2745	562.0383	594.08	644.786	677.9941	712.8457	754.1399	799.2334	855.5525	920.3923	1026.494	1174.042	1254.324
217	795.8653	190.1879	466.7526	1918.507	524.819	564.3084	598.5416	647.462	682.6287	714.8867	753.6153	797.1832	851.8568	922.405	1049.71	1154.807	1227.233
218	806.0125	198.5213	442.0226	1939.396	537.1015	565.3318	603.7011	646.6568	689.7927	727.6393	767.1134	808.9963	855.896	932.4291	1065.964	1171.253	1255.045
219	810.9188	195.9685	462.4046	1805.856	536.619	565.3035	600.9027	655.8414	691.6133	730.3492	764.3069	811.7401	871.8618	947.18	1073.295	1224.386	1281.076
220	815.1014	197.8082	477.91	1723.308	533.8118	560.8752	601.0183	651.4131	693.432	734.124	779.1848	823.8009	876.7514	951.7773	1089.867	1188.413	1270.682
221	814.9429	202.7285	461.231	2012.896	539.7147	562.3771	599.8216	650.6735	693.7701	730.8139	773.7823	820.9379	884.4139	947.3004	1079.223	1206.936	1304.513
222	812.7775	193.2462	444.3602	2103.961	539.2402	577.8036	610.7675	655.4563	694.8914	731.972	770.4064	817.7506	875.9098	951.8025	1063.496	1174.472	1221.822
223	816.188	197.1274	458.6371	1902.459	550.9773	578.1003	607.5549	653.0628	694.5229	733.1766	776.8558	823.2223	887.6052	947.5669	1067.396	1196.394	1299.126
224	822.8819	182.8601	455.7993	1721.916	547.9717	583.2709	615.0049	669.8701	714.1849	754.4124	796.5143	836.6517	882.5899	951.4899	1059.607	1163.402	1266.353
225	826.2812	188.2893	491.4367	1735.74	556.0261	594.2474	624.0272	668.3876	707.5776	744.1015	793.8463	836.5465	892.2247	964.2546	1084.448	1190.76	1265.618
226	830.1152	198.5042	471.8411	1820.079	551.5877	581.3166	618.4173	663.0777	713.2454	750.0067	792.8518	835.4382	893.9676	968.0759	1086.696	1221.935	1298.438
227	831.9852	198.0839	488.5366	1805.319	550.0891	599.4681	629.9016	674.7118	709.3208	746.5695	789.855	831.7085	884.9107	970.5138	1104.721	1226.82	1326.827
228	848.3446	204.4102	463.4026	1801.721	554.727	594.9739	625.3999	684.7423	722.843	766.9016	810.2833	852.4735	899.8717	998.7958	1136.387	1240.352	1315.041
229	851.7369	206.9892	495.5784	1845.396	563.6329	596.6641	628.9499	684.586	720.6677	761.4716	807.6992	856.1583	922.2679	1003.392	1127.618	1247.195	1345.782
230	830.3584	186.3113	450.281	1954.159	570.5716	595.4393	630.3911	679.1819	720.9369	760.0717	794.6389	838.3156	887.4942	957.479	1073.938	1184.011	1256.948
231	855.6746	212.557	486.2201	2096.984	559.6213	593.8182	633.2353	688.1511	727.8599	764.7405	809.7061	857.4853	915.6708	996.8591	1139.744	1302.841	1366.883
232	858.4572	205.8187	470.3286	1835.752	561.701	598.1087	636.2531	694.8388	739.777	772.8279	816.506	861.6473	919.9886	996.3087	1148.993	1261.889	1333.104
233	864.4978	208.3507	500.4018	1805.998	571.3327	597.6487	635.7429	697.8796	736.8684	785.4597	825.937	866.8166	923.8128	998.2835	1148.017	1280.668	1365.193
234	874.1867	214.1525	483.6714	2265.039	577.3673	621.9124	653.8914	700.0929	741.7149	782.7062	828.7629	883.4806	935.8953	1019.358	1172.994	1287.962	1372.134
235	871.5561	199.5274	450.2433	1812.827	580.3706	612.6859	647.3052	707.6934	751.9934	796.0239	830.1783	877.7437	941.8737	1012.792	1148.209	1254.919	1342.914
236	868.8856	209.9631	494.1184	1882.062	574.1246	611.6085	649.6784	705.8435	746.9726	783.6798	824.0158	870.4717	930.1586	1003.633	1134.02	1283.955	1359.963
237	891.9218	219.5219	510.4909	1978.412	581.2375	623.3699	668.1923	713.1655	761.7198	805	847.4898	889.3756	954.656	1028.104	1197.254	1317.937	1447.947
238	892.0693	219.5487	455.0198	1870.381	583.9092	618.773	663.9578	715.7597	758.3871	795.3672	839.0846	889.519	962.1621	1049.68	1191.959	1344.704	1430.589
239	882.7792	209.6405	492.063	1873.198	593.7137	636.3772	669.0404	718.0411	754.6655	798.6852	839.582	888.465	939.5967	998.8283	1172.449	1291.882	1388.294
240	893.9069	220.5973	457.2942	2193.119	585.4673	621.2882	664.1641	723.7299	762.9738	804.7708	844.7988	890.7705	955.4873	1043.197	1188.109	1319.795	1421.85
241	904.9569	211.1611	512.1679	2126.266	596.9497	642.6679	676.7363	729.7883	779.1322	825.1176	871.2187	915.0568	970.2685	1043.208	1179.21	1306.663	1412.934
242	894.9271	211.02	443.8874	2257.371	584.4904	629.8031	664.4818	722.9011	766.5305	812.0788	858.3933	914.2215	965.3916	1040.089	1172.621	1315.594	1393.589
243	903.6858	217.6218	506.9231	2004.837	595.2764	628.2691	674.9437	730.226	769.4336	817.394	856.9376	905.74	970.0742	1063.669	1190.061	1334.82	1404.199
244	902.1026	216.6326	534.1592	2348.91	599.4422	634.6471	680.682	736.1875	776.0612	813.6394	858.0239	901.2269	960.226	1038.91	1171.227	1321.274	1462.553
245	919.3083	223.1047	497.6696	2129.7	607.0255	639.9898	684.2901	730.469	779.1592	829.9753	874.5976	927.7758	994.7372	1079.739	1233.19	1359.435	1425.053
246	913.2686	203.9211	477.4746	1678.105	599.7866	644.9333	685.7033	740.1095	791.4506	834.6526	878.493	927.9025	984.4938	1065.431	1197.27	1318.786	1381.23
247	924.7692	226.3362	540.5627	1936.526	611.0957	647.238	686.36	742.9051	785.8435	831.2039	880.1716	929.7473	997.8442	1078.224	1206.195	1383.059	1518.86
248	930.3105	221.1243	558.5222	1861.65	625.439	660.3431	694.5063	746.8266	790.8698	835.5705	881.6967	929.5434	998.8894	1093.719	1259.857	1362.281	1437.013
249	923.4708	223.0823	498.3322	1968.612	605.92	650.9969	685.216	742.8923	786.5996	831.9832	879.5016	933.5936	988.124	1072.316	1235.182	1357.979	1448.747
250	925.5846	226.0551	534.5381	2191.247	613.0979	661.3395	694.7489	747.3861	791.9861	833.9646	873.857	927.9903	988.3223	1067.026	1225.135	1367.17	1467.403
251	942.3172	240.724	545.1284	2422.793	613.1354	653.5182	690.1645	752.99	792.4147	838.1271	888.4166	940.958	1012.285	1112.638	1264.501	1419.658	1525.171
252	929.9075	210.5716	531.4471	1877.232	626.2372	665.481	703.1707	761.404	805.3546	844.7325	882.8307	934.2318	996.4848	1081.465	1230.472	1335.5	1420.343
253	957.0085	237.7069	552.5197	2336.991	641.0523	673.5221	720.1916	770.6595	812.6654	864.099	903.0227	955.0298	1019.612	1106.008	1263.241	1412.39	1538.245
254	945.6345	246.5708	557.4208	2367.354	612.7446	656.3444	697.9506	758.7127	804.2848	842.8286	887.6463	939.8042	1009.48	1098.36	1251.454	1424.423	1545.734
255	951.1697	222.1512	547.9088	1989.305	639.6671	677.7086	714.9853	763.6773	814.8705	860.5614	911.614	966.7921	1018.62	1093.275	1247.345	1418.567	1503.432
256	964.1674	231.2979	507.1065	2088.138	648.0417	687.9186	729.8061	782.4513	826.5658	865.0254	906.7519	960.3973	1026.877	1119.201	1287.722	1441.42	1560.683
257	967.7877	223.3446	512.4598	2000.905	642.7286	685.0474	726.4751	790.9766	835.4753	871.844	916.1452	972.7615	1041.148	1127.99	1271.201	1389.424	1505.391
258	962.8051	224.3241	566.4671	2076.087	640.8791	679.9971	718.1407	780.4505	826.0999	874.7965	923.1934	970.69	1029.612	1113.24	1258.62	1396.816	1471.76
259	970.0269	244.2761	563.1732	2162.047	631.5331	692.9091	726.6684	780.5569	823.3001	867.3079	912.4067	966.5749	1031.129	1125.295	1293.903	1479.98	1599.016
260	972.1126	226.8524	514.4696	1981.021	644.5176	681.516	726.9298	782.7273	827.6195	881.0284	927.1046	977.1325	1046.661	1141.237	1284.111	1397.492	1470.119
261	980.1159	236.7468	548.9545	2221.551	641.7266	676.2951	723.8259	790.2386	837.5792	884.3082	937.8822	988.9762	1055.939	1132.311	1299.569	1436.951	1527.674
262	988.526	237.7861	568.9244	2483.598	650.2069	694.5848	739.6675	796.6084	849.2308	893.534	939.9564	995.7309	1063.665	1151.769	1293.83	1466.65	1575.673
263	985.7974	240.4261	575.0983	2234.593	643.9324	683.5539	730.1623	793.6416	839.4272	884.1798	942.1576	998.981	1060.928	1146.778	1307.678	1443.193	1535.995
264	987.617	241.7769	549.9109	2372.153	649.3066	694.2341	732.0533	788.3508	844.7757	887.452	943.4421	994.9397	1067.618	1158.256	1293.484	1444.148	1574.023
265	999.6457	249.8353	555.2918	2325.174	655.4441	701.7457	741.0385	803.0791	848.7556	893.8003	944.4072	1003.89	1072.715	1170.952	1296.523	1520.084	1628.808
266	997.3004	247.2083	602.7329	2305.466	666.9603	704.9738	739.875	798.3289	845.2751	895.7561	948.4139	994.1967	1059.972	1158.733	1346.583	1507.229	1594.637
267	1010.875	245.371	587.7159	2150.331	685.8848	720.5623	759.0119	817.6913	858.5598	899.9333	952.8631	1016.629	1074.637	1191.501	1366.769	1497.305	1591.051
268	1011.305	245.9573	558.3735	2259.376	653.558	703.1437	746.9511	808.7843	868.0588	915.3169	961.9407	1020.935	1083.595	1180.495	1351.312	1485.414	1586.632
269	998.3093	237.4837	598.7036	1999.57	672.7741	707.9477	754.2069	808.5036	855.948	900.8901	945.6299	1001.255	1063.804	1151.068	1329.703	1479.269	1552.869
270	1013.859	255.0173	610.4326	2441.51	659.4483	706.2677	755.7777	811.7937	862.1607	911.8591	957.2915	1011.436	1084.218	1183.041	1370.56	1507.089	1638.332
271	1015.127	251.4992	607.0428	2239.235	670.836	726.7338	765.102	813.3222	858.1125	907.7841	957.2116	1014.681	1090.997	1178.044	1325.103	1515.32	1666
272	1029.23	261.4588	564.6087	2289.118	659.4513	706.5529	760.8219	826.5609	875.1486	923.2372	966.6256	1018.332	1103.89	1212.287	1382.003	1533.57	1664.499
273	1029.405	253.8708	575.2573	2616.077	690.4151	728.3447	770.7211	831.7764	882.2658	924.3733	975.0051	1028.145	1095.601	1197.333	1358.694	1507.077	1660.284
274	1028.667	252.1	582.4191	2446.741	688.0233	727.9979	763.4016	832.024	876.0788	928.5085	981.7209	1036.65	1099.555	1185.502	1335.055	1506.565	1639.533
275	1042.111	264.9652	624.2147	2487.322	683.668	733.3914	768.0833	823.2047	884.3794	929.2675	985.0015	1039.232	1116.026	1218.902	1408.584	1556.066	1655.526
276	1034.518	253.7836	619.6806	2279.385	695.6191	731.8483	768.6169	823.1215	875.1091	924.4279	977.2277	1032.14	1116.766	1222.561	1397.985	1523.907	1601.007
277	1054.992	271.811	595.9748	2553.707	691.0825	723.8895	781.679	841.8319	883.5168	941.272	986.735	1051.097	1126.665	1237.927	1417.009	1602.404	1732.956
278	1060.277	267.3118	614.7007	2230.97	709.547	743.4931	786.6397	851.4329	900.3383	954.022	1001.991	1051.204	1125.246	1223.358	1427.132	1577.785	1742.589
279	1064.38	260.8715	613.4558	2254.472	701.8248	740.4424	789.931	848.9859	905.968	959.863	1009.532	1064.586	1140.914	1251.322	1430.624	1555.307	1689.81
280	1069.42	273.7167	595.6232	2342.515	700.3106	745.9149	787.4306	848.8504	901.0083	951.0447	1010.959	1075.228	1155.677	1243.587	1428.463	1608.64	1751.06
281	1057.043	244.5064	594.5351	2414.353	708.9485	755.8267	803.9714	860.1616	910.6316	956.046	1003.701	1059.375	1127.429	1224.586	1378.769	1552.806	1660.559
282	1071.729	265.3573	628.351	2663.917	703.7372	746.8949	799.9512	857.7954	909.0435	965.2891	1019.957	1080.45	1146.815	1249.894	1414.5	1606.674	1686.105
283	1059.044	252.3985	620.1887	2303.71	712.6563	763.2444	800.6604	855.0871	905.644	959.4655	1007.655	1060.933	1129.015	1231.089	1392.899	1569.006	1670.785
284	1083.966	262.7085	600.8411	2199.937	702.9609	747.9251	800.4205	870.2718	925.824	969.9046	1030.208	1091.983	1177.13	1272.108	1429.818	1585.585	1717.797
285	1087.488	273.3436	612.4345	3090.506	712.758	760.4959	806.3715	860.9152	913.8069	973.1963	1031.113	1101.093	1171.243	1282.261	1470.776	1584.63	1733.572
286	1090.333	265.5053	659.5953	2489.452	719.244	765.1934	812.5743	877.9038	927.9714	981.0785	1034.114	1090.88	1175.2	1272.782	1428.287	1611.005	1725.815
287	1099.634	275.6269	646.4797	2393.787	728.3468	768.8641	810.4258	885.0751	933.7071	982.6993	1037.3	1099.824	1170.57	1279.381	1479.102	1651.821	1798.434
288	1082.938	251.0194	660.4786	2212.031	735.132	776.778	816.7417	880.167	933.2899	984.3338	1034.263	1086.756	1147.418	1255.607	1394.766	1563.013	1706.003
289	1090.38	262.6336	632.665	2614.281	720.15	761.1005	817.6356	877.1471	929.8844	984.2596	1036.375	1098.52	1157.478	1278.613	1465.715	1597.906	1739.462
290	1111.514	280.858	662.1609	2588.712	729.5581	776.7773	824.1735	891.0724	940.6471	997.5545	1052.797	1120.972	1193.641	1294.846	1465.449	1613.276	1765.631
291	1109.939	276.7342	629.6475	2581.506	714.6755	771.2833	816.4527	885.5411	947.0528	1004.113	1056.506	1115.882	1191.182	1293.403	1483.164	1637.23	1762.904
292	1108.83	292.442	642.3317	2684.403	710.5118	756.0959	807.5859	877.6326	941.1929	999.926	1052.828	1114.192	1183.603	1275.79	1478.048	1674.082	1866.308
293	1122.04	279.8941	634.9677	2215.077	744.1156	780.4146	828.2602	901.8209	957.5521	997.8692	1055.707	1112.482	1195.605	1322.869	1516.124	1716.659	1813.247
294	1113.305	272.9018	671.1714	2440.612	739.7202	779.1181	834.021	889.6898	944.0074	998.5605	1053.029	1110.78	1186.829	1320.367	1493.641	1636.518	1718.934
295	1117.1	272.6946	679.5859	2407.634	735.7996	786.0674	837.9224	892.8673	948.0849	1009.919	1059.459	1120.667	1187.906	1306.931	1485.123	1648.295	1729.909
296	1137.357	293.1373	640.6216	2804.452	749.5705	786.6225	837.4993	906.8804	960.1328	1010.828	1065.069	1146.758	1220.991	1323.134	1547.348	1716.01	1841.996
297	1122.259	281.3756	600.0833	2536.301	735.9287	785.5979	828.3894	899.2719	950.4025	1008.875	1059.445	1128.148	1209.117	1313.526	1495.832	1679.088	1799.671
298	1111.21	257.6675	624.8944	2984.726	745.4032	791.1365	838.3579	902.8881	960.1031	1014.356	1069.004	1122.463	1193.502	1273.525	1455.446	1606.316	1715.992
299	1138.741	282.5738	680.0963	2730.288	762.1962	804.567	846.0987	915.6735	969.9423	1029.653	1078.392	1142.472	1219.231	1317.527	1486.66	1692.485	1794.504
300	1138.376	276.7428	652.4975	2828.075	751.7227	801.0406	848.0271	922.1204	979.7015	1031.445	1086.052	1144.765	1212.254	1318.617	1493.06	1662.854	1777.845
301	1146.955	287.7809	624.2339	2506.645	754.2851	812.6205	859.3131	916.7361	974.2243	1028.884	1074.719	1131.923	1216.506	1337.925	1540.109	1713.372	1855.188
302	1157.353	289.8689	656.9033	2893.063	760.6865	813.8249	856.4584	930.0694	981.3389	1036.665	1088.774	1159.686	1247.725	1344.204	1545.795	1763.257	1850.09
303	1155.443	276.7169	618.9152	2637.079	767.3409	817.2362	873.043	943.4013	997.555	1046.322	1088.673	1159.768	1224.056	1337.881	1534.786	1700.82	1792.533
304	1151.92	278.269	617.6868	2736.497	745.874	802.5372	860.1517	924.2987	981.5523	1046.679	1101.016	1157.646	1227.628	1349.28	1528.487	1710.8	1786.178
305	1163.126	278.2665	667.1656	2570.994	757.6609	808.958	856.8909	933.3585	994.4295	1045.31	1111.727	1186.869	1262.057	1352.343	1523.488	1687.28	1814.424
306	1150.928	277.9902	650.3268	2685.312	767.9421	813.5785	865.7967	930.6514	985.5389	1039.533	1097.207	1149.769	1229.661	1343.58	1502.937	1663.524	1812.478
307	1160.687	276.0105	671.0835	2963.545	759.8658	812.1367	861.9606	930.9984	1004.369	1057.759	1111.332	1169.52	1241.722	1344.152	1526.097	1679.109	1757.742
308	1177.611	298.6613	631.9755	2900.919	768.8934	821.6246	873.2875	947.9267	1004.927	1060.3	1120.121	1174.686	1242.361	1371.142	1555.811	1774.73	1897.339
309	1165.167	276.4084	670.6639	2468.317	757.0918	810.016	886.9216	945.2878	1004.916	1052.838	1107.306	1166.789	1245.309	1346.386	1543.851	1740.99	1836.601
310	1188.815	297.4551	642.5185	2781.672	765.5312	819.9354	891.0645	953.3389	1014.311	1075.643	1127.219	1191.726	1258.64	1388.084	1568.195	1745.868	1919.735
311	1175.555	291.7204	667.9064	2922.812	778.9512	832.4686	889.2092	942.1428	1001.345	1051.951	1107.426	1172.259	1249.895	1386.745	1547.889	1739.266	1897.109
312	1192.342	283.5141	719.8291	2659.628	786.5958	846.8495	898.2856	964.4548	1015.107	1069.937	1130.171	1198.094	1275.584	1400.482	1583.889	1727.76	1874.874
313	1208.437	299.4738	693.7687	2307.834	783.0479	828.6429	889.5285	964.6144	1024.324	1076.129	1140.275	1220.594	1313.041	1419.554	1598.152	1818.685	1944.1
314	1223.39	315.4398	691.2236	2759.224	799.1264	856.8967	912.0905	977.0604	1033.03	1082.506	1144.679	1219.704	1299.156	1419.413	1659.012	1860.489	1992.616
315	1197.157	297.9984	656.5288	3098.001	792.889	849.687	891.2699	955.0958	1009.567	1071.409	1128.268	1199.869	1274.245	1396.919	1611.013	1792.972	1881.853
316	1199.735	290.278	693.8472	2603.462	791.6653	847.9334	896.9337	970.9016	1024.69	1079.753	1137.419	1199.52	1288.313	1394.919	1583.847	1735.814	1911.943
317	1208.014	298.4447	727.9313	3183.133	806.7664	852.142	906.6096	971.8086	1031.902	1084.38	1143.21	1208.194	1285.708	1395.546	1589.297	1799.173	1955.218
318	1217.47	295.1494	662.2439	2375.365	805.7922	863.7841	910.5548	976.9504	1040.217	1095.849	1150.676	1219.532	1307.216	1415.302	1606.234	1844.066	2003.054
319	1227.55	310.9762	694.8057	2692.252	813.1789	850.5328	904.5281	970.8816	1032.495	1092.719	1149.427	1225.661	1310.012	1439.309	1694.792	1857.974	1978.979
320	1209.025	293.9093	688.1163	2981.971	807.0328	841.2211	901.7416	972.0077	1034.704	1091.012	1146.877	1207.986	1293.497	1407.245	1592.192	1799.043	1908.119
