n	avg	sd	min	max	0.02	0.05	0.1	0.2	0.3	0.4	0.5	0.6	0.7	0.8	0.9	0.95	0.97
164	791.6087	83.09025	578.5421	1063.486	641.5357	659.7765	689.2024	721.8158	745.4146	764.5541	784.9166	804.9714	829.2539	857.9137	904.1504	944.3241	965.3315
165	806.2538	81.01732	596.0654	1097.295	656.7267	677.5382	699.1137	733.6743	762.164	783.9171	803.4301	825.8874	847.3948	871.0499	906.0464	948.5926	971.1962
166	808.3564	84.18065	561.7402	1090.035	663.9239	683.0725	704.6283	732.1694	756.7034	777.829	802.288	828.3942	851.9894	876.602	915.8974	956.137	978.461
167	810.3552	85.26754	593.9882	1135.632	656.8714	683.7046	710.1267	735.7513	758.8201	781.67	802.7204	825.7578	849.0512	883.3776	917.7451	956.6922	989.8778
168	813.2587	82.75248	592.2111	1117.517	654.2714	681.2107	710.2141	742.5146	769.3627	787.8997	811.3088	831.6778	853.194	879.3304	918.5173	954.999	984.3018
169	819.382	84.494	602.3587	1145.874	664.9361	689.2938	716.9156	752.3098	775.0071	792.3042	812.4457	832.0204	858.5464	886.2167	930.7191	971.3043	1001.742
170	832.476	84.76879	628.9952	1093.809	667.0022	700.1764	726.912	760.8876	785.356	804.9981	828.699	850.2952	873.7992	900.3177	948.7044	983.416	1010.173
171	837.1357	89.81705	612.2973	1215.552	666.3693	696.7137	726.9952	759.4788	786.7719	811.0783	830.7575	854.7994	876.8957	911.9857	958.1753	992.0161	1015.63
172	841.0586	84.30627	615.6363	1194.250	684.521	709.5315	736.639	770.2759	791.3539	812.0437	834.0731	856.17	881.7352	910.7371	954.8209	986.5931	1012.369
173	848.778	85.99696	611.8872	1200.655	698.1676	721.5178	747.1104	773.1067	798.1103	819.3339	845.3461	864.8144	884.5372	917.8268	968.662	1004.968	1027.457
174	853.872	89.5995	602.4185	1181.56	688.0654	710.2014	743.0485	780.1051	802.182	823.9011	847.9858	872.4999	901.1354	929.0926	968.0227	1005.275	1027.162
175	855.6928	90.08119	614.0456	1195.309	691.5895	722.4611	744.7751	776.0812	805.5048	824.6345	848.3148	873.1632	899.6388	927.323	974.5553	1011.927	1036.251
176	863.4732	88.29006	612.6663	1187.994	695.6421	726.6643	753.4136	790.4644	812.8708	835.003	855.9772	882.808	905.7489	936.8922	974.5604	1016.37	1035.586
177	863.7872	88.89836	641.2082	1211.133	692.5691	731.4123	754.6642	784.5483	808.6495	836.4233	858.5558	881.8345	908.7233	938.7779	978.6409	1018.062	1043.846
178	872.4423	87.40571	647.2171	1207.768	708.4342	737.5385	761.9416	797.2158	822.7357	845.3958	868.4475	889.991	916.5026	945.8953	989.3826	1023.203	1040.033
179	879.959	89.40973	637.357	1329.442	720.3041	743.6612	770.5232	804.895	832.0817	854.0714	874.7262	890.6593	917.5326	944.9889	996.1436	1043.598	1070.872
180	886.8372	91.54304	638.0204	1271.594	721.2434	747.1318	774.6883	809.4245	834.4267	858.8283	878.3638	903.3272	933.1168	962.1149	997.2648	1042.376	1069.794
181	888.0044	92.18721	639.0383	1269.676	725.7506	749.0234	774.1098	808.9326	836.5369	859.6883	880.7168	904.1836	927.654	960.4135	1005.754	1052.266	1081.964
182	897.6349	91.0803	660.5119	1240.622	740.591	756.4879	782.8046	818.2402	844.6597	869.8006	892.0364	915.1333	941.408	972.6808	1020.03	1050.638	1077.838
183	901.858	94.10946	659.0311	1288.102	723.7278	757.6688	784.0395	821.5668	848.2264	870.5378	897.2759	923.6385	952.7896	976.9565	1020.825	1061.817	1084.737
184	905.7981	90.07669	644.0404	1238.613	735.1666	766.8853	788.5905	827.2267	857.2963	881.1373	905.7665	925.6322	947.3384	973.4829	1019.630	1064.666	1087.682
185	912.9247	91.55454	675.6893	1352.807	739.232	765.002	802.7366	837.735	862.0522	884.7926	909.0985	928.39	952.8599	984.7426	1029.911	1071.119	1093.062
186	920.9731	95.21777	663.4471	1219.705	752.2134	776.6331	802.2207	840.1232	866.3233	890.8866	914.3211	937.2545	963.9186	1001.483	1050.770	1091.165	1116.843
187	916.4474	93.52418	685.262	1308.943	747.3861	774.5993	796.973	836.6409	865.1474	885.1497	908.5956	933.1838	960.3895	991.511	1041.711	1077.097	1111.915
188	931.6283	93.78225	688.3415	1368.692	756.7972	791.5876	817.665	848.6153	874.2671	902.8566	924.7751	949.2271	979.4207	1008.842	1053.339	1093.499	1118.304
189	940.8601	94.99998	714.2801	1297.642	769.6272	794.063	826.0048	857.9755	886.9521	911.0456	935.89	958.8118	985.1903	1016.658	1062.639	1104.309	1140.222
190	936.5564	96.56365	704.6801	1332.738	761.8038	793.8186	819.6963	854.2318	881.2741	907.2684	930.545	953.7667	977.2492	1009.372	1059.871	1109.303	1149.335
191	945.758	94.50047	678.2743	1328.507	770.0247	802.3727	827.3947	868.6668	895.3167	916.3307	939.2923	963.75	988.9449	1015.270	1067.367	1108.788	1143.673
192	953.6674	96.1519	726.7737	1337.591	776.3962	807.776	836.608	870.7715	897.8847	919.9337	947.4392	970.8677	997.5229	1029.362	1079.692	1127.166	1164.824
193	959.0553	96.42317	710.9022	1324.375	777.294	814.1892	841.7612	879.4896	907.1086	931.912	951.2718	972.9265	1003.273	1038.386	1085.839	1126.391	1156.021
194	964.554	95.88506	668.8617	1330.071	795.4452	816.536	847.4503	879.6425	908.3309	935.2866	961.3933	983.0473	1009.991	1040.815	1090.535	1129.767	1157.307
195	973.5898	97.68065	711.4844	1317.765	791.1169	822.3564	849.9353	890.173	918.4247	945.3571	968.0124	995.1653	1022.777	1052.806	1102.08	1138.586	1166.169
196	975.4492	97.89249	740.8029	1378.91	795.9114	825.3799	854.3038	888.6951	919.831	946.2568	973.1762	996.8581	1021.415	1055.629	1098.316	1148.96	1178.064
197	980.1445	99.99628	723.1708	1427.602	807.2571	830.6648	856.0642	892.3463	926.2214	948.0443	970.0052	997.3675	1024.403	1063.807	1112.139	1160.763	1190.758
198	984.2653	101.2069	728.8827	1347.2	795.9786	829.5203	861.1481	895.272	926.3487	952.4862	978.3282	999.4228	1027.123	1067.300	1123.494	1172.938	1196.356
199	988.1958	96.8765	719.7013	1312.710	814.0823	840.2904	867.8986	902.954	932.859	957.4727	981.3205	1007.435	1033.642	1070.836	1118.766	1162.803	1180.327
200	999.8852	105.3454	748.6655	1403.646	808.7991	840.4475	872.5004	906.2395	937.654	963.2715	990.6937	1015.872	1048.590	1089.411	1139.514	1183.268	1217.063
201	1000.120	101.1767	688.2209	1382.512	815.7254	845.0148	875.188	913.432	943.2062	970.5143	994.003	1019.992	1044.337	1080.559	1133.633	1168.127	1210.59
202	1008.594	104.3723	762.8971	1406.264	827.9746	858.9779	884.5688	917.3266	943.4808	970.285	994.6311	1028.838	1057.054	1094.390	1151.912	1196.189	1225.647
203	1015.611	103.5624	735.1571	1628.009	834.7634	862.7004	898.797	926.8301	954.3752	980.4234	1002.809	1032.851	1060.160	1103.220	1155.113	1201.512	1221.147
204	1013.294	100.8661	769.0728	1508.720	832.0871	861.0999	892.5206	927.0653	954.1761	981.318	1006.887	1032.599	1060.012	1092.375	1144.767	1190.324	1230.736
205	1021.923	100.2209	756.1389	1415.924	839.1341	869.8425	898.4921	938.3432	967.3024	992.38	1014.629	1040.426	1066.149	1101.678	1151.376	1198.848	1224.662
206	1025.885	106.2237	721.6142	1511.126	828.5699	865.8389	899.6455	934.8754	970.268	992.3019	1015.545	1044.730	1073.319	1109.230	1163.521	1209.830	1245.516
207	1032.28	106.9307	759.0059	1499.624	830.3818	867.7396	900.7841	940.4286	969.5504	998.4157	1023.968	1056.161	1082.189	1119.880	1165.327	1218.758	1252.410
208	1047.147	108.8173	764.851	1430.805	846.0006	883.3272	913.6947	956.5386	986.4629	1014.641	1037.679	1064.341	1092.495	1131.676	1191.213	1241.556	1281.062
209	1049.187	106.5783	798.0276	1418.219	861.2305	892.9793	919.5782	958.6355	988.2591	1014.872	1039.195	1064.848	1091.635	1133.285	1194.737	1243.232	1269.476
210	1053.724	104.5594	743.4279	1438.361	859.7011	895.0235	924.8724	966.0435	995.1829	1020.044	1044.690	1076.746	1105.257	1143.526	1188.172	1236.397	1267.580
211	1058.904	104.1208	782.2851	1530.604	866.4341	894.4775	931.883	971.8014	1003.082	1026.709	1050.203	1081.466	1105.223	1138.829	1190.752	1245.897	1275.212
212	1061.680	104.5359	789.5226	1473.720	867.8093	903.4019	930.4515	969.8505	1002.534	1031.712	1056.25	1081.266	1107.661	1146.116	1202.940	1233.855	1266.164
213	1070.389	104.4793	777.721	1438.314	880.3999	914.2549	934.6069	979.2926	1011.746	1039.930	1070.698	1091.862	1121.488	1151.437	1203.251	1256.293	1284.449
214	1072.398	108.2415	764.9621	1591.682	877.3887	898.886	932.687	976.1562	1014.034	1044.437	1068.709	1093.956	1123.731	1158.601	1202.330	1254.393	1287.100
215	1084.704	109.8103	792.5491	1476.473	888.3378	912.5831	950.4189	991.2003	1021.000	1050.367	1076.686	1105.759	1137.134	1181.353	1229.644	1274.558	1303.890
216	1083.779	106.8952	821.5011	1530.718	879.2957	919.0822	953.1679	991.694	1022.044	1051.393	1077.506	1103.424	1135.834	1170.272	1222.680	1278.548	1294.062
217	1088.701	106.7891	830.8092	1486.760	900.5598	926.5366	955.7175	994.5421	1027.311	1054.457	1085.142	1111.117	1140.460	1173.296	1230.132	1275.399	1296.876
218	1100.412	108.1022	809.5048	1533.865	914.8218	938.6299	963.4547	1009.633	1040.514	1065.842	1088.871	1117.274	1149.520	1186.108	1242.948	1290.364	1324.569
219	1106.614	112.9330	794.6748	1547.243	890.4235	931.2271	965.3279	1013.612	1048.107	1070.666	1100.854	1124.247	1155.705	1193.474	1254.348	1308.288	1335.486
220	1104.504	107.6737	843.9905	1482.359	910.9995	940.8953	968.8942	1011.377	1043.984	1070.72	1096.928	1121.844	1156.236	1194.174	1246.856	1285.941	1326.078
221	1117.034	110.7222	804.2077	1650.030	925.5787	954.6685	983.8303	1026.605	1053.908	1078.734	1104.681	1135.737	1167.729	1203.269	1262.298	1307.992	1354.377
222	1120.720	108.5022	832.9352	1547.231	913.3061	959.4134	990.1808	1032.34	1060.010	1086.206	1112.636	1141.847	1166.607	1203.960	1270.082	1316.425	1346.353
223	1133.230	113.6779	865.1462	1555.1	928.3588	965.4263	994.6135	1036.994	1067.467	1096.745	1125.234	1152.674	1186.503	1218.178	1283.597	1334.181	1380.079
224	1136.568	110.2815	845.5448	1596.599	935.2075	967.228	998.5194	1047.693	1078.637	1101.487	1127.521	1156.490	1187.796	1226.152	1274.441	1339.107	1369.157
225	1129.242	109.3613	854.5467	1571.148	928.5537	960.4999	996.9052	1041.556	1069.199	1095.828	1119.037	1146.026	1176.313	1213.879	1271.005	1318.400	1359.470
226	1147.564	113.2967	879.3958	1652.751	929.1335	973.4126	1006.604	1055.347	1085.006	1113.707	1138.253	1169.555	1202.656	1237.615	1296.874	1338.743	1377.359
227	1148.120	111.9316	867.4618	1555.887	932.9823	973.1125	1013.520	1053.298	1085.247	1114.654	1141.630	1170.149	1202.315	1236.059	1290.346	1343.679	1374.279
228	1149.642	115.5722	828.8546	1678.153	937.0859	972.5266	1004.387	1054.816	1081.21	1110.375	1140.108	1170.506	1203.689	1250.198	1303.505	1345.127	1383.958
229	1163.993	112.3105	883.3686	1633.253	963.3722	993.1838	1024.016	1069.216	1099.669	1125.02	1158.865	1185.686	1216.188	1256.916	1307.871	1353.482	1384.153
230	1168.471	109.4860	888.7159	1669.401	961.6486	1004.048	1030.231	1071.716	1108.440	1137.251	1162.350	1192.457	1219.031	1253.544	1311.682	1357.234	1378.966
231	1174.750	114.4633	874.0915	1598.147	964.7383	999.0115	1037.924	1082.010	1111.162	1137.961	1165.279	1189.829	1224.989	1268.99	1329.651	1372.345	1409.915
232	1176.541	113.3949	868.5897	1528.938	965.6625	999.4413	1039.234	1076.368	1114.219	1139.141	1170.576	1198.191	1230.202	1271.632	1330.707	1371.445	1398.701
233	1184.323	117.5859	896.3638	1699.565	980.9964	1006.226	1041.357	1080.308	1116.973	1148.264	1176.681	1206.663	1235.524	1282.517	1339.37	1388.908	1416.226
234	1185.974	116.8458	876.0257	1631.656	972.2464	1004.256	1040.160	1084.994	1119.519	1151.228	1179.956	1211.117	1236.626	1283.448	1342.835	1393.753	1426.447
235	1195.155	117.2628	864.8526	1633.159	978.5132	1019.713	1053.346	1094.090	1125.648	1158.021	1183.748	1216.567	1251.454	1291.019	1363.804	1404.320	1423.236
236	1198.180	116.7446	898.7035	1570.464	983.8526	1022.383	1055.659	1095.988	1131.822	1160.512	1188.460	1221.099	1253.556	1293.431	1350.537	1407.692	1443.613
237	1209.669	118.7008	848.719	1652.180	975.2179	1022.011	1055.934	1104.135	1148.182	1180.652	1207.510	1238.172	1268.782	1305.360	1352.458	1409.193	1440.601
238	1213.958	119.0054	899.3987	1663.293	986.2195	1027.743	1068.11	1114.272	1148.495	1178.804	1208.076	1234.936	1268.362	1310.268	1369.874	1416.554	1452.496
239	1221.000	121.7130	899.0439	1674.573	992.5009	1043.592	1074.743	1120.020	1152.654	1181.148	1204.133	1240.473	1275.918	1319.928	1382.030	1444.400	1469.407
240	1229.710	118.7411	857.6631	1654.199	1015.379	1044.394	1078.473	1131.706	1169.576	1193.503	1223.773	1247.717	1286.077	1325.914	1384.624	1431.604	1474.536
241	1228.464	115.9899	914.0066	1667.299	1024.908	1056.465	1092.308	1130.369	1158.352	1186.092	1214.409	1242.537	1281.608	1329.872	1383.426	1435.339	1468.210
242	1237.996	121.5712	906.7877	1665.700	1026.497	1052.694	1091.508	1134.361	1166.504	1199.806	1228.132	1252.180	1289.230	1338.885	1400.921	1457.735	1495.41
243	1240.215	118.1893	946.0719	1683.406	1020.892	1058.004	1090.711	1137.524	1171.426	1202.950	1232.527	1268.263	1301.491	1340.113	1388.146	1449.628	1472.534
244	1242.083	118.8337	950.6329	1654.142	1012.385	1056.861	1092.918	1141.930	1176.907	1201.791	1233.612	1265.241	1298.345	1341.886	1397.005	1451.722	1480.031
245	1250.196	124.0573	896.1317	1703.910	1018.788	1064.432	1095.627	1145.131	1179.271	1210.906	1241.434	1275.484	1314.208	1349.636	1409.223	1473.912	1507.349
246	1256.850	120.0228	975.3645	1733.977	1040.066	1077.212	1115.020	1154.367	1188.004	1216.202	1246.022	1273.835	1310.487	1354.587	1409.595	1470.991	1498.101
247	1259.398	128.2475	934.7674	1747.947	1032.77	1067.783	1102.562	1149.78	1186.405	1213.952	1248.936	1278.673	1315.112	1368.078	1434.400	1478.352	1513.649
248	1261.267	122.8475	972.2176	1647.359	1034.248	1071.173	1108.352	1155.703	1191.763	1221.336	1251.525	1282.806	1316.361	1360.323	1428.456	1492.111	1514.419
249	1266.175	124.5455	950.8617	1747.362	1044.083	1077.582	1110.195	1158.391	1195.343	1229.414	1253.104	1284.332	1323.258	1366.717	1428.089	1482.958	1524.776
250	1282.279	125.7778	961.0411	1716.114	1039.709	1087.279	1128.116	1178.827	1214.534	1242.107	1271.477	1302.397	1341.978	1386.843	1446.693	1503.063	1532.689
251	1286.570	124.9525	928.7626	1825.995	1059.418	1089.896	1129.466	1178.678	1216.922	1248.802	1280.882	1315.044	1348.058	1388.034	1448.162	1490.307	1536.286
252	1292.243	127.9370	930.2543	1726.422	1053.898	1093.753	1135.699	1181.651	1222.202	1250.994	1280.113	1315.998	1354.723	1397.451	1469.027	1511.008	1544.464
253	1297.052	129.1204	991.1337	1862.380	1060.502	1104.059	1141.181	1189.566	1224.706	1254.879	1283.536	1318.465	1355.338	1405.563	1464.268	1517.896	1563.01
254	1300.117	125.0709	972.6927	1811.695	1072.536	1103.066	1146.104	1195.164	1228.824	1261.746	1290.807	1322.050	1358.130	1403.507	1457.462	1529.358	1570.856
255	1308.722	128.3331	948.1582	1852.954	1077.451	1116.412	1149.883	1198.324	1236.125	1269.220	1300.149	1332.350	1365.346	1415.477	1482.927	1540.654	1565.602
256	1315.631	121.6545	1027.761	1952.108	1087.501	1129.755	1169.685	1212.601	1248.902	1277.772	1311.179	1337.091	1372.486	1412.876	1472.472	1525.752	1562.442
257	1322.819	126.3391	992.0212	1842.867	1096.646	1136.829	1167.338	1216.352	1251.789	1278.810	1306.961	1345.392	1379.669	1424.418	1494.911	1545.863	1591.798
258	1321.686	124.7688	1004.45	1968.83	1099.924	1132.593	1166.333	1214.486	1248.633	1283.097	1315.127	1347.027	1377.503	1419.233	1488.574	1535.642	1575.178
259	1332.048	129.7586	1046.606	1904.364	1100.002	1136.056	1168.876	1221.118	1259.442	1290.071	1317.762	1354.371	1395.213	1442.076	1492.229	1555.549	1593.472
260	1331.507	126.8648	1016.482	1773.225	1098.213	1139.670	1180.339	1223.749	1258.050	1286.606	1319.044	1351.797	1394.769	1442.108	1492.915	1550.081	1594.828
261	1339.364	131.1419	975.9641	1871.221	1100.253	1143.862	1178.456	1223.073	1263.386	1298.134	1333.274	1366.778	1403.677	1445.173	1512.013	1562.749	1610.210
262	1343.184	125.5855	973.6195	1810.013	1112.462	1152.483	1187.687	1241.386	1272.780	1307.678	1335.002	1362.756	1396.642	1442.418	1506.937	1574.913	1605.073
263	1346.512	127.8062	957.8465	1869.01	1110.107	1148.746	1191.631	1237.801	1276.020	1311.678	1336.874	1369.177	1401.816	1445.552	1510.624	1574.402	1610.373
264	1362.498	131.3854	1030.122	1822.978	1127.358	1170.997	1204.131	1244.149	1282.106	1316.420	1355.363	1389.473	1427.610	1469.554	1532.594	1594.670	1641.83
265	1375.721	133.0923	1057.507	1873.939	1141.100	1178.937	1213.477	1264.970	1296.917	1329.388	1362.598	1399.758	1438.758	1475.767	1554.884	1611.074	1648.137
266	1369.828	132.9794	1045.647	1971.591	1127.216	1165.702	1207.303	1257.875	1298.378	1329.585	1357.644	1388.187	1429.506	1475.886	1543.089	1602.335	1655.829
267	1377.521	128.1331	1030.968	1853.844	1146.415	1185.544	1219.772	1267.419	1305.461	1337.674	1363.304	1397.777	1437.480	1481.469	1545.677	1609.192	1637.164
268	1386.410	132.9459	1023.395	1960.521	1159.966	1191.197	1231.499	1270.327	1306.726	1340.293	1372.638	1407.676	1449.535	1495.365	1557.405	1615.776	1659.243
269	1388.628	139.1839	1044.545	1956.449	1149.134	1188.752	1225.966	1271.590	1305.380	1342.347	1374.693	1408.249	1442.030	1496.297	1580.130	1645.393	1691.776
270	1390.652	135.1354	1021.267	1947.134	1139.708	1180.104	1223.582	1273.346	1311.630	1347.968	1389.701	1419.838	1453.160	1497.843	1562.154	1638.094	1667.310
271	1388.533	129.8259	1050.847	1915.645	1142.760	1183.918	1224.74	1277.145	1314.543	1354.367	1381.160	1413.885	1453.897	1495.735	1563.437	1606.698	1638.642
272	1407.244	137.6316	1013.843	1961.744	1157.277	1209.477	1248.893	1294.93	1330.878	1358.211	1391.334	1424.790	1463.309	1517.629	1585.821	1655.914	1714.208
273	1416.371	133.7242	1083.910	1934.063	1169.989	1215.673	1254.293	1301.734	1339.076	1374.244	1409.266	1439.885	1480.477	1529.585	1594.294	1655.670	1696.732
274	1411.141	131.3245	1042.947	2119.980	1178.306	1221.109	1249.616	1296.777	1340.533	1369.848	1395.592	1433.444	1472.885	1516.766	1579.487	1641.522	1681.534
275	1424.186	142.4560	1087.209	1945.76	1147.52	1207.295	1250.710	1304.306	1342.277	1382.392	1417.122	1452.784	1487.554	1544.787	1612.573	1665.532	1719.153
276	1429.744	134.6210	967.3986	1970.781	1174.767	1220.551	1271.010	1314.446	1351.269	1386.452	1420.117	1456.414	1493.011	1544.602	1609.045	1663.690	1690.171
277	1438.276	138.4321	1105.323	2032.905	1172.311	1227.567	1266.842	1328.638	1357.806	1396.88	1429.249	1462.591	1497.967	1544.238	1626.545	1677.881	1719.302
278	1439.793	137.4499	1068.527	1961.801	1166.603	1229.803	1275.132	1327.012	1367.297	1402.057	1427.381	1463.720	1500.247	1545.887	1614.858	1677.928	1721.612
279	1445.959	136.9833	1049.757	1983.823	1198.270	1237.628	1282.260	1331.18	1368.015	1397.748	1431.385	1469.725	1504.688	1559.536	1633.820	1694.428	1721.434
280	1452.696	141.3838	1092.047	2029.927	1185.44	1232.057	1280.514	1333.941	1372.25	1408.495	1445.002	1482.414	1516.191	1565.724	1637.841	1697.126	1745.525
281	1458.136	137.7363	1068.368	2024.736	1204.099	1245.537	1292.700	1339.471	1377.839	1415.44	1449.866	1478.422	1527.231	1566.395	1642.104	1704.822	1742.798
282	1463.645	141.7984	1111.122	2038.57	1196.184	1242.702	1287.064	1339.633	1380.357	1420.502	1456.797	1492.375	1529.556	1577.367	1658.262	1706.436	1742.525
283	1472.783	140.6261	1034.276	2027.072	1226.3	1267.520	1300.267	1353.433	1389.824	1427.683	1457.774	1494.408	1541.803	1588.802	1660.745	1716.779	1754.150
284	1478.843	135.0583	1081.333	1949.484	1227.385	1265.970	1305.289	1363.195	1407.554	1439.014	1476.770	1506.228	1547.530	1586.400	1662.633	1705.670	1749.823
285	1481.577	143.1266	1152.507	2036.222	1229.677	1263.863	1309.364	1354.560	1396.173	1435.077	1471.342	1511.925	1549.933	1593.916	1667.696	1734.957	1786.082
286	1489.129	141.7100	1160.978	2123.847	1235.698	1275.544	1314.322	1367.446	1406.807	1442.138	1476.791	1515.743	1550.833	1603.753	1663.928	1738.814	1787.377
287	1495.008	140.6179	1098.002	2110.182	1238.013	1292.403	1327.27	1374.569	1412.695	1447.216	1480.546	1516.757	1561.554	1610.822	1688.868	1748.412	1783.558
288	1506.704	152.0015	1045.736	2109.089	1223.691	1277.537	1319.902	1381.767	1424.875	1460.259	1496.834	1534.774	1575.494	1631.957	1703.746	1777.339	1809.383
289	1502.444	146.1717	1111.639	2149.802	1242.337	1285.682	1326.779	1374.225	1415.614	1455.951	1492.318	1533.588	1570.081	1617.351	1689.868	1764.479	1798.610
290	1506.714	144.7034	1108.689	2087.778	1237.417	1294.121	1331.94	1386.548	1425.108	1459.602	1491.631	1526.527	1572.752	1620.078	1699.021	1765.203	1812.015
291	1515.035	147.3974	1115.75	2085.500	1247.101	1285.350	1330.744	1388.321	1434.300	1471.093	1508.647	1543.631	1583.223	1625.710	1708.917	1784.296	1818.481
292	1519.397	142.6808	1106.649	2050.017	1265.742	1303.789	1350.588	1399.814	1439.4	1473.395	1504.717	1542.65	1581.285	1633.217	1709.793	1779.384	1816.438
293	1529.038	142.7775	1147.275	2176.263	1274.335	1310.890	1353.217	1408.074	1441.943	1483.757	1518.976	1562.966	1600.141	1644.14	1705.007	1766.283	1814.605
294	1539.634	145.9532	1193.234	2136.357	1267.11	1315.486	1357.279	1417.814	1457.665	1499.836	1534.731	1568.698	1601.248	1649.259	1724.703	1808.351	1850.777
295	1532.524	145.5576	1138.013	2074.421	1276.735	1316.690	1354.913	1408.026	1446.899	1482.248	1518.817	1559.997	1601.492	1651.467	1726.859	1792.536	1831.785
296	1547.881	145.4459	1183.233	2036.793	1288.603	1327.155	1371.445	1429.55	1463.795	1498.969	1534.418	1571.019	1608.468	1663.445	1739.701	1805.633	1855.089
297	1548.414	144.9203	1183.664	2017.891	1279.052	1327.067	1374.215	1426.203	1464.843	1502.188	1539.797	1575.285	1613.966	1663.561	1741.916	1798.063	1844.678
298	1555.503	140.4666	1228.622	2037.725	1288.951	1337.869	1381.554	1426.771	1473.518	1515.282	1549.62	1582.654	1623.777	1672.622	1736.237	1813.063	1843.273
299	1562.91	154.5266	1096.182	2207.685	1269.818	1319.969	1378.349	1441.603	1478.407	1514.948	1553.224	1588.677	1629.127	1682.237	1765.186	1824.187	1870.544
300	1576.430	147.5734	1175.342	2198.299	1296.674	1352.735	1388.921	1451.427	1497.336	1533.674	1565.037	1602.392	1643.208	1694.023	1771.535	1846.494	1882.915
301	1572.984	146.8569	1191.546	2103.113	1314.109	1353.814	1395.121	1447.199	1483.601	1524.116	1560.941	1596.715	1636.713	1696.019	1764.705	1833.19	1895.008
302	1575.205	150.5050	1182.166	2306.824	1284.862	1337.902	1381.116	1449.473	1491.064	1531.856	1571.423	1608.949	1648.404	1693.758	1768.964	1836.486	1877.558
303	1583.447	151.6912	1197.234	2200.604	1316.749	1364.561	1405.173	1454.609	1493.787	1529.493	1565.806	1610.811	1655.278	1706.158	1778.378	1853.490	1891.346
304	1587.118	149.3232	1245.092	2117.467	1312.413	1358.930	1406.22	1456.071	1496.091	1537.521	1578.465	1613.601	1654.283	1705.984	1771.336	1842.605	1889.443
305	1593.723	151.7337	1169.219	2181.468	1316.621	1358.84	1407.185	1465.060	1508.974	1549.78	1586.2	1620.712	1663.936	1716.548	1792.983	1856.158	1902.928
306	1604.372	152.0510	1225.757	2134.747	1322.259	1379.671	1419.944	1473.418	1515.006	1556.412	1597.388	1636.308	1674.410	1721.438	1804.045	1865.09	1915.312
307	1600.128	155.7349	1222.222	2314.635	1336.927	1369.7	1408.304	1463.534	1508.813	1544.086	1586.986	1633.974	1671.657	1733.732	1803.426	1858.328	1911.139
308	1610.596	149.5965	1236.177	2244.732	1337.220	1382.648	1425.072	1481.780	1526.860	1564.185	1602.788	1641.675	1680.789	1726.939	1799.204	1869.687	1922.085
309	1615.058	155.2427	1240.52	2319.654	1341.686	1386.518	1437.034	1478.269	1523.385	1564.568	1595.12	1637.704	1684.826	1740.106	1818.559	1888.467	1944.492
310	1623.022	152.6844	1182.464	2162.472	1349.07	1390.139	1436.157	1489.093	1538.844	1574.075	1612.321	1651.3	1695.156	1748.34	1819.664	1894.789	1931.634
311	1623.198	145.4114	1226.634	2186.434	1341.712	1400.863	1449.639	1498.531	1542.412	1576.920	1612.050	1652.966	1697.202	1743.112	1813.48	1871.774	1912.682
312	1635.979	155.8390	1244.768	2295.532	1353.136	1406.125	1449.334	1500.963	1545.422	1583.384	1629.227	1661.129	1705.486	1766.173	1842.657	1904.567	1955.279
313	1639.664	158.4093	1265.233	2276.289	1351.655	1404.468	1447.039	1503.826	1549.719	1591.326	1624.275	1665.73	1709.813	1764.938	1857.715	1920.589	1972.893
314	1652.724	149.971	1223.094	2227.967	1364.973	1421.118	1463.355	1521.105	1568.441	1607.636	1641.452	1684.942	1727.018	1771.301	1855.593	1915.901	1947.501
315	1656.778	159.4662	1238.638	2176.519	1361.411	1412.104	1465.618	1519.231	1564.469	1605.631	1640.042	1688.380	1734.943	1791.221	1871.204	1937.270	1983.769
316	1656.245	154.7344	1313.356	2207.083	1386.421	1422.024	1461.984	1521.123	1562.417	1601.967	1640.17	1686.693	1732.375	1784.226	1865.682	1944.202	1976.922
317	1666.388	155.4266	1309.495	2339.735	1377.260	1421.913	1466.226	1539.374	1583.770	1621.27	1655.772	1696.522	1737.451	1787.785	1866.906	1934.074	1985.989
318	1679.301	154.0228	1273.417	2244.101	1395.484	1450.629	1492.495	1546.645	1590.922	1631.682	1671.438	1712.775	1749.895	1806.122	1876.509	1954.330	1996.298
319	1676.521	157.2459	1277.210	2282.608	1391.023	1443.148	1482.814	1539.607	1581.069	1628.232	1666.361	1705.221	1754.380	1804.980	1885.909	1942.621	1992.533
320	1692.412	162.6840	1275.260	2243.955	1386.474	1442.479	1485.755	1551.642	1597.251	1640.895	1683.754	1727.241	1774.027	1821.807	1911.482	1977.541	2017.407
321	1695.958	162.9259	1298.860	2321.632	1400.750	1443.816	1497.329	1560.179	1601.086	1643.353	1688.037	1724.749	1771.484	1826.981	1912.050	1987.562	2030.968
322	1700.734	156.9047	1303.755	2299.546	1424.112	1471.471	1506.429	1558.819	1609.993	1650.335	1688.681	1730.316	1769.238	1824.128	1913.229	1975.691	2026.230
323	1705.747	157.6327	1282.695	2348.860	1412.663	1464.207	1518.930	1570.053	1611.73	1655.302	1695.665	1735.695	1779.825	1836.288	1922.542	1984.744	2028.329
324	1705.214	160.0306	1316.96	2343.527	1405.590	1453.697	1505.007	1566.848	1617.560	1656.471	1694.971	1737.305	1780.997	1840.500	1916.901	1982.814	2028.051
