n	avg	sd	min	max	0.02	0.05	0.1	0.2	0.3	0.4	0.5	0.6	0.7	0.8	0.9	0.95	0.97
205	47632498	220561.5	45979288	48122871	47097607	47241687	47349732	47464442	47551683	47605149	47657536	47712457	47760281	47815480	47876899	47927934	47960548
206	48570640	241629.1	47204003	49034151	47864956	48167286	48286014	48415382	48496243	48555841	48611331	48661482	48711175	48755771	48823365	48866540	48906677
207	49535944	234465.3	48241064	49973875	48906105	49123970	49232313	49367158	49450293	49519869	49580512	49628708	49679453	49721782	49788385	49834897	49863718
208	50506985	250764.3	49022298	50983393	49759368	50028824	50196822	50344799	50435157	50503658	50551746	50602266	50645532	50703338	50765942	50806523	50834844
209	51493787	235722.8	50327183	52011217	50865420	51078647	51197205	51323548	51404896	51474841	51522615	51573246	51634657	51694088	51754208	51806740	51838171
210	52495189	235801.1	51019856	52935248	51892833	52056349	52171058	52339781	52419349	52488002	52532452	52578905	52631139	52683132	52751965	52809551	52829061
211	53511702	240658.2	52269869	53987121	52906181	53047367	53191453	53341816	53418545	53488657	53549439	53600518	53656617	53709377	53777584	53831813	53869308
212	54547898	239915.5	53352868	55033738	53970871	54097274	54220086	54359369	54456284	54534375	54589673	54639323	54688381	54744431	54819280	54864413	54896928
213	55577937	252126.7	54131403	56082655	54917594	55102861	55248105	55392746	55481725	55567894	55635149	55683753	55729551	55781553	55849091	55893529	55933490
214	56632570	264486.8	54997709	57169088	55942786	56140559	56301724	56444165	56535591	56613360	56674585	56740410	56789469	56844512	56909659	56962847	56996978
215	57712188	266189.1	56532125	58249823	57007579	57224930	57335677	57517499	57611807	57697909	57762790	57819817	57871002	57931726	58007282	58049396	58085732
216	58802554	269974.8	57576479	59338724	58074676	58320531	58439097	58602797	58707240	58777068	58841889	58908171	58960221	59022623	59101994	59164624	59204043
217	59913546	274226.1	58606525	60455606	59167216	59394824	59545497	59715667	59813315	59899264	59961867	60019336	60075430	60142208	60210427	60265455	60300495
218	61020779	286118.8	59179507	61614062	60280105	60496493	60630640	60817571	60926338	61008977	61072669	61139393	61192660	61245162	61330811	61381552	61414877
219	62159729	274672.8	60826224	62727863	61467235	61634953	61798737	61971729	62063682	62134151	62200835	62259678	62324888	62386201	62460122	62522666	62550159
220	63307508	284837.3	61854531	63905272	62514603	62771318	62928773	63109010	63217950	63289218	63359408	63418337	63470891	63532370	63608468	63673149	63706185
221	64502116	259656.8	62796170	65010545	63813279	64050171	64190146	64322298	64411317	64484183	64540524	64601932	64651167	64705144	64784570	64838821	64869452
222	65653132	294702	63567072	66217945	64868482	65089577	65283101	65446128	65544920	65629293	65702078	65766836	65820526	65887872	65968302	66038314	66078779
223	66848363	289022.1	65489638	67505059	66080786	66312380	66465688	66627556	66741998	66817407	66891259	66961044	67022594	67083331	67172633	67240593	67275308
224	68073453	308266.7	66062270	68638861	67278987	67461820	67655544	67867803	67985937	68060111	68135282	68194740	68244620	68318206	68398629	68458892	68492023
225	69302562	323776.2	66722490	69994452	68464363	68706130	68913960	69073639	69192957	69272110	69363013	69431184	69488465	69554477	69645241	69706861	69741089
226	70555972	313791.5	68022309	71239752	69773584	70005306	70173334	70338265	70444069	70537455	70606958	70677550	70741029	70808480	70879075	70941817	70980555
227	71818632	316255.3	69793784	72442058	71016579	71252708	71408900	71592789	71716912	71806664	71872829	71931241	71999704	72073743	72157153	72225704	72266261
228	73106077	303330.2	71037592	73756089	72310070	72563328	72713673	72875189	72981417	73073493	73138425	73211739	73286728	73366581	73456372	73510303	73554010
229	74395233	326309.4	72561793	75017295	73543831	73776781	73956762	74141905	74281518	74372035	74453297	74521376	74584918	74665083	74758501	74824902	74860235
230	75713088	324640.4	74300080	76391965	74847865	75076525	75257562	75487767	75609382	75697001	75776758	75844838	75898663	75976632	76068053	76133547	76175129
231	77050770	324706.4	75071340	77760267	76125937	76435538	76677162	76833685	76939736	77026968	77110039	77188084	77241618	77308728	77388002	77445144	77492163
232	78424977	325142.2	76340625	79115914	77602399	77817619	78018588	78189516	78317562	78406375	78474434	78542768	78604049	78685538	78771003	78842866	78903398
233	79794275	331174	78055191	80433721	78888801	79174504	79367647	79557561	79678506	79772871	79848880	79918322	79999585	80065327	80152251	80209133	80250160
234	81166904	327615.4	79534886	81841158	80269101	80503326	80739127	80927679	81061517	81147227	81222846	81294556	81358651	81433536	81519058	81576620	81628430
235	82594043	322469.1	80323202	83165106	81729916	81989004	82186183	82365883	82477876	82580376	82652289	82720956	82790171	82845745	82943945	83008420	83057431
236	83986575	360653.0	82622999	84740413	82960858	83287257	83517238	83711641	83849667	83965764	84047593	84119196	84207915	84282921	84386774	84457788	84515738
237	85433517	330927.7	83521077	86168265	84591217	84876926	85001050	85167041	85295317	85393403	85489661	85554715	85633858	85711703	85803069	85868189	85927375
238	86925543	340699.3	84823191	87589986	86051016	86287968	86495129	86680229	86820934	86900778	86968214	87053501	87121524	87201162	87303079	87376541	87419950
239	88378500	373004	86004397	89074249	87385529	87628052	87876868	88138959	88282962	88367493	88452312	88517273	88585583	88667889	88761459	88851591	88884805
240	89864087	369748.1	88292664	90588348	88905493	89118317	89362393	89597552	89732414	89838900	89924211	90014741	90089847	90173394	90267116	90363814	90391527
241	91398303	363052.4	89255603	92106020	90468346	90724257	90938612	91149306	91282624	91373646	91451114	91534961	91611696	91688907	91784176	91857778	91898998
242	92924189	378255.7	90157182	93742288	91903424	92186398	92446459	92685277	92812488	92917217	92984428	93057086	93138405	93225187	93323515	93408109	93456344
243	94486250	385925.8	92317822	95311546	93470550	93743896	94004916	94214989	94357817	94468428	94547443	94639872	94707506	94785750	94896765	94971651	95045406
244	96055074	384958.2	93764140	96748790	95009922	95335294	95596990	95775501	95911531	96027839	96117919	96204196	96288427	96363229	96466200	96540951	96587037
245	97654543	396320.8	95403804	98459237	96666318	96887763	97139752	97367516	97514909	97622109	97720231	97819662	97896499	97981554	98074065	98156412	98204850
246	99270269	391592.2	96796086	100002007	98267920	98584661	98753160	98980059	99129893	99240632	99336920	99420282	99503077	99589060	99703332	99778312	99810573
247	100896600	388073.9	98002141	101754889	99907677	100174717	100432238	100635644	100755939	100861809	100953218	101038881	101118959	101202447	101321304	101411324	101459692
248	102552445	404067.2	100254938	103373274	101516497	101791708	102044715	102259171	102401780	102523523	102619767	102719573	102795053	102883313	102996352	103067851	103103256
249	104237409	400951.4	102254284	105079062	103152746	103526201	103728981	103951328	104095974	104226228	104309315	104387930	104466090	104560696	104674312	104740883	104790606
250	105920263	437045.2	102971947	106739258	104778108	105105368	105374688	105644540	105782577	105894786	105988701	106096917	106178847	106268035	106370210	106456038	106505024
251	107652330	404558.1	105692766	108415080	106549827	106916952	107141819	107364695	107503835	107621800	107720312	107795733	107889590	107981340	108099048	108181551	108244073
252	109379412	421891.2	107458359	110207395	108308131	108577437	108830174	109074861	109224357	109350306	109453791	109539151	109623581	109716002	109851364	109940397	109985773
253	111133870	429544.4	109047627	112054798	110020451	110358312	110566366	110837940	110987648	111106837	111203550	111298795	111388849	111487780	111590127	111682097	111728047
254	112931693	400344.4	111300191	113790065	111841007	112192565	112387937	112636055	112780701	112882480	112996568	113069249	113168363	113263209	113383281	113488479	113535596
255	114704019	441275.1	112698579	115726856	113587938	113879473	114120253	114364429	114534971	114678817	114782485	114887031	114966431	115064965	115185563	115282160	115338666
256	116526188	452611.2	113625557	117372975	115213521	115787946	115999630	116209431	116386660	116491124	116592328	116694808	116778527	116874915	117008669	117105065	117182639
257	118398864	457881.4	115430387	119278655	117226567	117540912	117820929	118095916	118253037	118380284	118474906	118575314	118668902	118755082	118869283	118956054	119020116
258	120238944	428681.9	118116195	121110034	119203937	119412364	119620224	119882013	120067366	120195846	120299058	120412339	120495035	120607212	120725659	120824083	120864823
259	122126449	467862.3	118916786	123127748	120867556	121247389	121540796	121805097	121962267	122086575	122204445	122291480	122395970	122507556	122624464	122738016	122808448
260	124018565	464314.2	121454705	124923345	122759076	123155383	123430747	123688898	123841735	123985683	124100059	124200362	124292376	124390617	124537046	124621672	124687415
261	125954815	481675.4	123608833	126885558	124782312	125017520	125322123	125624365	125789172	125911524	126039391	126148778	126245767	126344674	126469389	126581020	126645081
262	127922476	456217.2	125750885	128930432	126725481	127097007	127309497	127567043	127761078	127889875	127996093	128108511	128192132	128295632	128420717	128518046	128584027
263	129894969	481777.2	127703350	130747678	128606284	128981091	129255403	129584440	129731683	129868346	129977540	130074431	130175882	130285691	130424563	130523544	130586122
264	131865182	500013	129100516	132893682	130474723	130933750	131254935	131547041	131684607	131828594	131928118	132051024	132166285	132262081	132402011	132505137	132579460
265	133887744	526495.3	129734933	134984272	132554568	132946271	133217594	133522101	133708785	133852881	133984377	134089479	134197840	134302345	134449410	134562166	134626107
266	135935491	488336.5	133773676	137099344	134687554	135057100	135269329	135565004	135746010	135886810	135998518	136125083	136224383	136341280	136484493	136592185	136663148
267	138002990	516449.3	133503835	139040548	136731808	137068991	137393361	137660867	137814290	137953401	138072889	138200002	138308546	138415664	138540310	138657443	138734215
268	140092915	526407	137475001	141235117	138674612	139130697	139421975	139686298	139918258	140065884	140195954	140299373	140393751	140519086	140661106	140769286	140828897
269	142222054	510662.8	140065681	143387249	140830239	141268607	141524318	141863255	142034919	142180769	142322408	142411953	142511442	142633609	142807211	142900688	142966351
270	144362681	518636.3	140159379	145364991	142999171	143440618	143644134	143996126	144182629	144334016	144445665	144552153	144656000	144786809	144923166	145022860	145109070
271	146486748	559449.2	142790432	147499455	144978639	145358031	145769951	146103524	146319230	146469811	146598379	146706139	146803524	146931618	147081937	147180635	147231914
272	148691253	539068.9	145583670	149717895	147334432	147755491	147973872	148285296	148506191	148655537	148799681	148903973	148996252	149121981	149289510	149384205	149446412
273	150908872	521018.4	148312899	151896443	149540230	149968441	150211766	150523407	150701285	150840481	150987227	151094011	151221889	151345806	151510389	151598327	151704117
274	153137291	561267.7	149967215	154194125	151650933	152071615	152415743	152740538	152923893	153088508	153220886	153349595	153484159	153602663	153761299	153862538	153928867
275	155421308	562368.3	152081769	156739523	153912469	154392710	154697593	155046189	155260040	155400005	155510711	155647942	155748759	155869549	156006360	156095951	156173184
276	157733961	546759.4	153792606	158849875	156281022	156675782	157010461	157359129	157551114	157693757	157806566	157936714	158052493	158185077	158323593	158412780	158475408
277	160027892	548235.5	157393024	161152535	158570813	159010373	159305855	159621932	159825142	159968133	160103847	160235665	160358447	160471348	160634700	160797468	160847184
278	162359257	569714.9	159206076	163470440	160811529	161286095	161602535	161942949	162152818	162335210	162455112	162580700	162706056	162831592	162976346	163093449	163148101
279	164689496	602182.4	161533754	165814969	163005052	163523480	163896594	164276085	164502967	164639986	164776193	164916703	165048547	165183097	165355637	165457711	165512630
280	167091139	581997.2	163963219	168163209	165548330	165976824	166317339	166640734	166913627	167063181	167191521	167310501	167429265	167584999	167716676	167833267	167897243
281	169483014	593465.3	165767466	170730665	167984632	168392078	168658750	169043372	169265118	169444375	169571617	169698796	169829548	169975810	170162046	170266138	170335828
282	171944144	621325.2	167012593	173223605	170259084	170857814	171178186	171526935	171737124	171875041	172024844	172166798	172310497	172452280	172605719	172732090	172806010
283	174428544	603985.9	171254673	175687578	172865710	173288297	173651221	173978029	174246027	174388713	174523898	174666261	174791387	174930404	175081476	175203765	175255559
284	176899336	579854.8	174006136	177997596	175282787	175785127	176164004	176491228	176709781	176845734	176989531	177128526	177249743	177379676	177525812	177654513	177719171
285	179422044	615755.9	175615524	180645578	177873406	178259275	178601020	178993217	179212641	179373604	179499313	179644851	179788475	179932625	180110980	180232258	180302174
286	181984194	632806.9	178057997	183171505	180335772	180890886	181202469	181525603	181757777	181931250	182106905	182224098	182364626	182477180	182653072	182790996	182861303
287	184512226	638340.7	181392572	185784130	182836647	183317241	183667779	184042030	184291218	184468617	184605754	184764809	184907916	185044852	185218143	185335217	185416584
288	187150756	634363.2	183944552	188386350	185521794	185836306	186339583	186737823	186933380	187097606	187237559	187393113	187527584	187660637	187861167	187991975	188065002
289	189770228	626489.8	186619753	191092499	188196360	188572076	188888607	189364189	189580174	189728829	189878508	190012802	190132498	190253732	190449757	190581144	190667122
290	192414461	674134.5	188824936	193638764	190778365	191136574	191516126	191946462	192188037	192368352	192543729	192679636	192816134	192968215	193137241	193244266	193335353
291	195106308	639466.5	191529572	196452324	193423933	193968999	194289483	194641322	194864730	195066581	195203720	195346838	195486769	195617081	195814476	195964867	196031058
292	197817559	649211.6	194395396	199222987	196058330	196619091	197002023	197343441	197571179	197773759	197925883	198068107	198204461	198351557	198540787	198650689	198712087
293	200559099	666150.7	197306509	201836333	198706786	199342718	199715316	200094935	200337353	200526308	200679081	200807263	200942022	201108278	201272482	201405247	201499778
294	203327851	660842.5	199711261	204646750	201525602	202065322	202523434	202905985	203115846	203276024	203409007	203566732	203689925	203847751	204078269	204205933	204284925
295	206160995	633740.2	202472232	207354864	204462165	205020141	205350915	205738646	205957665	206114933	206256362	206390689	206531515	206677501	206833076	206981159	207046230
296	208959436	647875.6	205868559	210229622	207231098	207798422	208073010	208502675	208710229	208902611	209047046	209215686	209351011	209490468	209686683	209807599	209909117
297	211822055	682128.4	208126690	213149786	210067267	210523147	210902810	211367360	211597815	211782544	211940636	212065329	212194285	212348972	212573680	212719643	212799651
298	214672443	705265.2	210595797	216000413	212602967	213372318	213799379	214168668	214439286	214617482	214775902	214924869	215086404	215248848	215437813	215608003	215670507
299	217567441	732424.2	213648767	219078636	215604517	216088464	216636563	217061849	217330550	217536710	217705865	217855437	217993224	218170113	218344594	218461292	218521831
300	220531788	737135	216034296	221949411	218624681	219244018	219627330	220018595	220256888	220494416	220661026	220822167	220970131	221105225	221290972	221425925	221552788
301	223507488	702169.9	219768489	224997980	221619478	222167803	222596945	222993609	223270269	223464677	223602006	223755394	223925728	224083313	224302751	224424761	224504773
302	226476129	733474.5	222749618	228072094	224491532	225077069	225515296	225984153	226241184	226414786	226607100	226763738	226926246	227072672	227237184	227399625	227512549
303	229502272	760475.2	224961268	231073583	227591743	228144612	228541647	228987856	229264050	229443284	229644732	229809676	229952861	230100969	230282113	230423790	230507590
304	232544280	769953	228431327	234164825	230346010	231109157	231579991	232017021	232298515	232505348	232698327	232849800	232998768	233150414	233363609	233505555	233569206
305	235697883	736705.9	231818556	237273653	233714681	234327582	234679847	235209945	235444602	235644271	235805302	235940867	236122571	236286065	236507923	236677635	236743899
306	238755064	740161.1	235109971	240330019	236707756	237404535	237756809	238240524	238490506	238695391	238870102	239049821	239199679	239348543	239561435	239713951	239823141
307	241974417	742623	237245988	243559094	240076338	240609305	240979853	241432656	241700279	241935592	242088404	242249498	242403304	242599275	242783332	242921833	243060607
308	245086938	789908.4	240581326	246717408	243088900	243622021	244018686	244515463	244827813	245036905	245210440	245370713	245557756	245734398	245954961	246104416	246207193
309	248353033	783648.9	245126227	249813791	246213409	246860988	247306166	247799373	248063296	248265846	248478476	248670807	248826612	248983445	249206948	249414580	249498394
310	251600225	795940.5	245244244	253263968	249692421	250113613	250606764	251022363	251321827	251544022	251720613	251905546	252075067	252233574	252477479	252640605	252720511
311	254886030	754909.7	251704674	256515505	253044542	253433535	253878273	254315112	254610428	254838206	254996299	255150874	255326677	255521968	255736595	255914879	255991456
312	258153020	818079.4	254351936	259669760	255874522	256515464	257082392	257563444	257904782	258095300	258310810	258465187	258636936	258813295	259037941	259214316	259325533
313	261595027	792220.4	256772612	263324569	259319257	260164164	260579561	261021737	261285801	261520242	261724986	261902180	262060585	262246708	262455706	262633507	262704764
314	264900275	803279.5	260844001	266513681	262716207	263274329	263803593	264351777	264621767	264862783	265048875	265205218	265358466	265555855	265778970	265947343	266052976
315	268287016	850874.2	263495685	269904494	266040498	266739162	267212745	267692599	267994650	268233032	268422394	268627482	268787947	268972897	269210376	269380007	269469371
316	271743037	852689.5	266665040	273495015	269497226	270090856	270655766	271175587	271462292	271725102	271917272	272082624	272260564	272407386	272602917	272758580	272905519
317	275198574	901399.6	270903038	276830561	272758025	273323733	273984938	274610065	274900594	275141106	275356489	275574114	275731394	275934907	276149490	276357746	276462040
318	278709577	878197.1	273970234	280379472	276282083	277069991	277649310	278128702	278406135	278628073	278849489	279046467	279246356	279418879	279675286	279815676	279922397
319	282243271	937939.5	276170469	283938736	279780231	280510315	281035973	281597432	281961555	282241147	282428111	282620668	282804352	282970329	283220903	283368051	283493687
320	285901409	837630.6	279743151	287418066	283768074	284392896	284818558	285273929	285580772	285809157	286037451	286222914	286409959	286604065	286851877	286995044	287096422
321	289439651	899730.7	283788822	291218821	287220763	287807766	288292817	288794635	289117247	289371133	289556824	289779618	289985759	290200165	290422345	290608689	290698070
322	293049551	894971.5	287760319	294905061	290769335	291271869	291879486	292420882	292736554	292977120	293211098	293403059	293590007	293780657	294037514	294206330	294309640
323	296739394	918952.8	291608639	298750967	294201139	294843134	295558021	296189369	296450481	296688095	296936396	297117086	297279712	297483024	297678195	297835224	297983719
324	300497557	871857	295661716	302298182	298188532	298998526	299396289	299891299	300189768	300414401	300655093	300833916	300991244	301205818	301444914	301627956	301716822
325	304260479	859943.7	299159669	306116490	301750694	302662564	303115102	303665548	303983432	304195877	304400167	304583929	304750153	304939859	305197983	305369894	305478844
326	308005822	900603.4	304141803	309915414	305578646	306285813	306763589	307368753	307661822	307970339	308171675	308360523	308544099	308747563	309024562	309193962	309268939
327	311792061	953097	307334641	313583418	309149208	309902886	310548388	311116318	311469184	311763890	311968227	312174180	312358176	312557339	312811676	312992438	313081742
328	315608708	978479	311015907	317468727	313036137	313723515	314315754	314922674	315281989	315550302	315751028	315979033	316180890	316416305	316698396	316902964	316984003
329	319582961	900428.4	314801183	321597551	317202979	317922036	318385927	318950945	319226140	319534770	319691073	319908658	320129062	320335641	320568220	320776345	320892469
330	323477985	990951	318346854	325599542	320846033	321566269	322168138	322802680	323177547	323405196	323648351	323851503	324062438	324267609	324534767	324715665	324867499
331	327420455	991014	321761967	329284794	324975545	325505127	326151359	326740394	327098464	327377673	327595980	327771653	327973238	328214206	328486422	328678264	328815926
332	331389578	994441.9	325950396	333215782	328709475	329549696	330075688	330722335	331081685	331334625	331571661	331777564	331949055	332209103	332443337	332645994	332759117
333	335399511	1035630	330234166	337255715	332537208	333325362	334039954	334779792	335103487	335344404	335566869	335789250	335986023	336232449	336511968	336716980	336823006
334	339481976	1008915	332996685	341665133	336938394	337690651	338217078	338785988	339132119	339420258	339679405	339856134	340062444	340300067	340559582	340756845	340877724
335	343621940	980208	338785419	345651603	340848020	341895562	342360246	342904127	343257127	343500356	343754172	343991326	344230167	344445316	344700954	344877284	345010035
336	347763875	987653.8	343218979	349716176	344997597	345826201	346448996	347080372	347458872	347710943	347945088	348145450	348354378	348555889	348816019	349050274	349198258
337	351909890	988958.6	347573939	353607027	349311444	349915099	350516928	351122103	351561580	351831141	352096780	352311446	352498272	352734082	353031420	353244970	353353967
338	356150509	1051703	350299891	358023400	353445686	354246890	354706367	355361967	355736507	356101199	356331064	356549389	356792294	357028347	357310947	357537902	357640056
339	360382106	1046038	355516791	362423320	357652266	358567767	359039563	359580211	359983913	360288399	360555315	360781595	361001221	361246627	361544043	361788141	361906697
340	364738732	999579.6	359667548	366600980	362015796	362790344	363386914	364078484	364445235	364706885	364897602	365125635	365357150	365568675	365783475	365956052	366132306
341	369024146	1047401	362799299	371282232	366221307	367193340	367713380	368265373	368647274	368906061	369167099	369389631	369629421	369890848	370198754	370405519	370558455
342	373359574	1096986	368724167	375628920	370309605	371212289	371895861	372574447	373002015	373316294	373560363	373807043	374024936	374250720	374521799	374698829	374866437
343	377828843	1028129	372822541	379840675	374890013	375946542	376487124	377121860	377469915	377737138	377991835	378211115	378454406	378687858	378964294	379157518	379279213
344	382200012	1089798	376716259	384333687	379248133	380288015	380812569	381412208	381808312	382110093	382384137	382639687	382860527	383095860	383387477	383564974	383699548
345	386716381	1104621	381428916	388971216	383783306	384647435	385330716	385961823	386339752	386643960	386905976	387132006	387335086	387613971	387933182	388114398	388281323
346	391236017	1101314	385786324	393463674	388281694	389219363	389789250	390465248	390825618	391145655	391416631	391685793	391881746	392124961	392444596	392671059	392847670
347	395794854	1179541	384780489	397996161	392763490	393675377	394276606	394990669	395411159	395748499	395974472	396221303	396468497	396704844	397064238	397292768	397385938
348	400393485	1108209	395491209	402611215	397397982	398168027	398948318	399612691	399964967	400326792	400603653	400829169	401052328	401339054	401601336	401820234	401927526
349	405083455	1169680	395600666	407464552	402083583	403066991	403607585	404272852	404668894	404982658	405306751	405550855	405773085	405988917	406288964	406492486	406685255
350	409701375	1207353	402181003	411772981	406473630	407482637	408205092	408884940	409302409	409628613	409883183	410153428	410416396	410700254	410967456	411202862	411314261
351	414497656	1156298	408602024	416854720	411514539	412391673	412973201	413601681	414070683	414443564	414712701	414932455	415224400	415468118	415759585	415980373	416098982
352	419267270	1121870	413019645	421628430	416458606	417135565	417789538	418440409	418872446	419191029	419433316	419693241	419898266	420133572	420540762	420801846	420950488
353	424087555	1123208	416508545	426357933	421334952	421925486	422571036	423213851	423635101	423976145	424334261	424581057	424791836	425020284	425304071	425481039	425655297
354	428875849	1172905	421111592	431278582	425742684	426682229	427331966	428068348	428514122	428822833	429051855	429307030	429565576	429803189	430137561	430397214	430511092
355	433677840	1238984	425667753	436423074	430433778	431507426	432085546	432913705	433301485	433581262	433866284	434122397	434406195	434649509	434982283	435238111	435375385
356	438650875	1120407	430712315	441004584	435861364	436585065	437164556	437749609	438200024	438547056	438842454	439076891	439323748	439563361	439921197	440208073	440356004
357	443726208	1231398	435433695	446528024	440516190	441447381	442193154	442878291	443325285	443665643	443938158	444155993	444428249	444700684	445073853	445278478	445439587
358	448650026	1254731	441828536	451005845	445041260	446403255	447025971	447786748	448205776	448509483	448856915	449155838	449389034	449650868	449999729	450295796	450445302
359	453735572	1224448	445056842	456179733	450489051	451410067	452232425	452841161	453269776	453659715	453918652	454179280	454451459	454739404	455103748	455311100	455467583
360	458787086	1306539	452174051	461320360	455306263	456387118	457090194	457893612	458378687	458728500	458995932	459279179	459559593	459859452	460177551	460403603	460563537
361	463986888	1204494	457610322	466406952	461099990	461725586	462410661	463126370	463552024	463855885	464150989	464421095	464697134	464999440	465336099	465630932	465793038
362	469169289	1282050	461744328	471851883	465664804	466885534	467488237	468294084	468723730	469125733	469386227	469660146	469905729	470226133	470547499	470754297	470937883
363	474366145	1300906	464533781	477109025	471094319	472022260	472707527	473440646	473938148	474297359	474586549	474853236	475123248	475407413	475749727	476008632	476188059
364	479657122	1235333	474436596	482118125	476357896	477308886	478013224	478752704	479207338	479574528	479861809	480123322	480385457	480672959	481066881	481309228	481456737
365	484985933	1278568	478821174	487601657	481624657	482475785	483351588	484148585	484556221	484922780	485210692	485469623	485747615	486022925	486340238	486607347	486784753
366	490251610	1414940	480791077	492944295	486334420	487689580	488528584	489310728	489833489	490200112	490467981	490754744	491057541	491374022	491783123	492017767	492227416
367	495776831	1253345	489387566	498425099	492770330	493466444	494110565	494818320	495228850	495656837	495989328	496258547	496556808	496862226	497206464	497468102	497578963
368	501215516	1218427	494753950	503719297	498208925	498928811	499632424	500309179	500760655	501096692	501382355	501666547	501924533	502221693	502589116	502874886	503050221
369	506653607	1335798	499683537	509148632	503018729	504051481	504830644	505789303	506250046	506582943	506893244	507159911	507386974	507706467	508109733	508406435	508556796
370	512154619	1388508	504828878	514968681	508285605	509485152	510349169	511198390	511743934	512083197	512390443	512692182	512978980	513288299	513648337	513909080	514036585
371	517896456	1289647	511793420	520292628	514435129	515333671	516185168	517061234	517442749	517816708	518094817	518401824	518664298	518944635	519318655	519592990	519679331
372	523407681	1360966	516494346	526262051	519914957	520805011	521512221	522399978	522907723	523317009	523647234	523950580	524249892	524521239	524893864	525217876	525346850
373	529077473	1432872	520270417	532086163	525170731	526379925	527244796	528129134	528649404	529046667	529379558	529632245	529890511	530169573	530559322	530810634	530976380
374	534807721	1404234	525655185	537500505	531176559	532164055	532949760	533785074	534381292	534766630	535069922	535369427	535659044	535943054	536295627	536634161	536738490
375	540637959	1370167	531392593	543329057	537002568	538005537	538969434	539691602	540138872	540523090	540812628	541063526	541438958	541749267	542202340	542453386	542644843
376	546410153	1419155	539640565	549373369	542533468	543918227	544575536	545409922	545912638	546298526	546626652	546989564	547281193	547579034	547923936	548265308	548425580
377	552244325	1484207	542649265	555170451	548407173	549481236	550290667	551168216	551784995	552181343	552522416	552829024	553141396	553414906	553834860	554149682	554301307
378	558063776	1477400	548852726	560928245	554303288	555438039	556195369	557003653	557595833	557972573	558314559	558607616	558943428	559238326	559669765	559985798	560145337
379	564146838	1433348	554608783	566924911	560653827	561478381	562246342	563182223	563677200	564046460	564364179	564670379	564957904	565308162	565734601	566040267	566194006
380	570120113	1497825	560480137	573106422	565831564	567460293	568260780	569100227	569624088	570042851	570398733	570676065	570977552	571310693	571676799	571995311	572178389
381	576139102	1506399	568719320	579134432	571656131	573204118	574290924	575165258	575774764	576108496	576414903	576706481	576991297	577258959	577708480	577984170	578173579
382	582249552	1439494	575518694	585111504	578598149	579609897	580331089	581192937	581678589	582064460	582434826	582790532	583109120	583493132	583893249	584188647	584332401
383	588383543	1452600	581020449	591224088	584445070	585592925	586483866	587316000	587859844	588280401	588602454	588919715	589230286	589557244	590020855	590320204	590478029
384	594582684	1474370	587124242	597536828	590926930	591967774	592654862	593487608	594031409	594452245	594789720	595134907	595445237	595761683	596236274	596568410	596797374
385	600952886	1409030	592965433	604049304	597379018	598183368	599114605	599961354	600398124	600805486	601167132	601455984	601771462	602106849	602530673	602874450	603169576
386	607108242	1568497	600317287	610061378	602986675	604133171	604988825	606027962	606543192	606970116	607383655	607742980	608033081	608386473	608814399	609097153	609327837
387	613541988	1496883	607142197	616540020	609404761	610684383	611571690	612401437	613024930	613469122	613778109	614124654	614425946	614719070	615178107	615516052	615698704
388	619746974	1685077	609775556	623562570	615779604	616588009	617562899	618552039	619224022	619683252	620049178	620390714	620720707	621056408	621486923	621875415	622107704
389	626303659	1591352	619339519	629227647	621798137	623324704	624390503	625218998	625803440	626131288	626550509	626909665	627259859	627624109	628040222	628372267	628511093
390	632782476	1585096	623493751	635769357	628274867	629899334	630701771	631635627	632287032	632717881	633062514	633428829	633728216	633997914	634468180	634772197	634952070
391	639235467	1619160	628646105	642892437	634792170	636601429	637165107	638079280	638615145	639115681	639466787	639793747	640137879	640540287	640991195	641335307	641529806
392	645926907	1647130	637065797	648881294	641455930	642648229	643707964	644837362	645379967	645857492	646231060	646546900	646885965	647290002	647676119	647983437	648128320
393	652489796	1746463	643060039	656255701	647840519	649409843	650221448	651293664	651972065	652421427	652831262	653165907	653517919	653860838	654357571	654598993	654745874
394	659126030	1756953	650475197	662502620	654531496	655658951	656746575	657831204	658511955	659049213	659452367	659826992	660231281	660569239	661024996	661405064	661587899
395	665964389	1641643	656809580	669374833	661922508	663039544	663941257	664794872	665407621	665798811	666170401	666552348	666947419	667297311	667754374	668093918	668318617
396	672805212	1584356	665259701	676131522	668800236	669828192	670755302	671636732	672151259	672650670	673038656	673415274	673786591	674140414	674543105	674912385	675110753
397	679673108	1656817	672381693	682946659	675422867	676367832	677440108	678563462	679116394	679568228	679934666	680335618	680737951	681078094	681468623	681768793	681919659
398	686601121	1667318	676839707	690462735	682339019	683579707	684477519	685477696	686023891	686503446	686897331	687233306	687548385	687935868	688363271	688750827	688969800
399	693637986	1550542	684598202	696779280	689694194	690838413	691647688	692490229	692948077	693426914	693824241	694187202	694594520	694945325	695413629	695747254	695961018
400	700504704	1656481	684427455	704004879	696598042	697620926	698398158	699272095	699928309	700375256	700736812	701121732	701451246	701849874	702291797	702673564	702905446
401	707482934	1758261	697426033	711185662	702765665	704149362	705338783	706355118	706900755	707350796	707744410	708143034	708496858	708853451	709345901	709740625	709900799
