n	avg	sd	min	max	0.02	0.05	0.1	0.2	0.3	0.4	0.5	0.6	0.7	0.8	0.9	0.95	0.97
239	1498878	36159.42	1377822	1607737	1416249	1435559	1449620	1468971	1482495	1491447	1500979	1509604	1518474	1528857	1543025	1555315	1560569
240	1516723	35625.47	1389429	1620679	1439989	1457754	1469939	1488295	1498333	1508485	1517656	1526572	1536615	1546641	1560571	1571906	1578513
241	1536208	36712.73	1412336	1650939	1455444	1474018	1489676	1507226	1519375	1528679	1537385	1546157	1556100	1565739	1582633	1592830	1602337
242	1555036	36329.73	1414461	1670616	1475028	1493734	1509695	1525391	1537458	1547223	1555081	1564243	1574653	1585442	1600289	1612622	1621495
243	1575285	36373.05	1432384	1710334	1495016	1515087	1529318	1545747	1556752	1568243	1576709	1584672	1593270	1604394	1619945	1633887	1641520
244	1593914	37350.83	1453284	1715072	1509060	1528937	1544131	1564471	1578147	1587197	1595262	1604540	1612813	1623608	1640813	1653377	1662839
245	1614116	38337.48	1488515	1734472	1531879	1547597	1561768	1581198	1594853	1606230	1616641	1625211	1634399	1646643	1662252	1673518	1680097
246	1634382	37940.07	1500788	1756224	1551285	1566668	1586235	1603919	1617078	1627393	1635803	1644865	1654248	1664604	1683138	1696373	1702809
247	1654456	36909.38	1526410	1763239	1578114	1593062	1606569	1623265	1636272	1645878	1656097	1664613	1674200	1685077	1701409	1713175	1722597
248	1673816	38903.19	1528860	1785091	1587115	1608362	1620789	1643439	1655607	1666819	1675681	1684303	1693688	1704826	1721584	1738120	1746396
249	1693417	37703.78	1559145	1812904	1602592	1628812	1647512	1663110	1676039	1685534	1695141	1703606	1712554	1722548	1739516	1755109	1763391
250	1715314	39412.42	1589020	1825784	1629088	1649226	1664196	1682923	1695561	1706379	1715194	1724886	1736123	1747781	1765571	1778874	1792063
251	1736360	39313.67	1603628	1852627	1647188	1669644	1686621	1702613	1716283	1727673	1738999	1747421	1757517	1768719	1786027	1797445	1806081
252	1755640	40039.25	1639892	1891367	1668180	1686311	1702323	1720590	1736623	1748515	1756877	1766933	1776892	1788578	1806398	1817935	1824918
253	1776399	41918.61	1627087	1898354	1690582	1707754	1721301	1742440	1755960	1765855	1776793	1786665	1796814	1812583	1831341	1842759	1853415
254	1800200	41902.19	1662317	1947778	1708646	1729643	1747156	1765358	1778766	1791531	1802761	1812598	1821678	1833671	1849571	1867109	1880217
255	1821535	41143.85	1662940	1967385	1733594	1753821	1769466	1787538	1801278	1812001	1823994	1832076	1841878	1853818	1872277	1891081	1897377
256	1843885	40982.76	1673016	1966890	1750246	1776534	1790786	1811550	1824577	1837036	1845372	1855396	1864922	1875135	1894617	1907484	1917239
257	1864615	42894.22	1677839	2011438	1768660	1790854	1809780	1831081	1844458	1855142	1865747	1875501	1885453	1898549	1919935	1934563	1941170
258	1886540	43617.87	1739767	2019677	1790169	1811628	1828510	1850610	1866403	1878143	1886966	1898283	1910840	1923408	1942156	1954822	1961931
259	1910878	43440.02	1747328	2048680	1814235	1838016	1855790	1875443	1889068	1900808	1911035	1921493	1933233	1947238	1965233	1978897	1990530
260	1932552	43471.34	1772989	2077992	1842176	1858711	1874739	1896382	1911122	1922916	1933487	1944354	1956048	1968639	1986626	1998533	2008422
261	1950366	43424.86	1775852	2082996	1849499	1876879	1896861	1916393	1931026	1942607	1951945	1961629	1972188	1984606	2001035	2018585	2029763
262	1975615	43533.12	1815401	2114301	1881997	1900953	1920019	1939650	1954657	1964991	1976476	1988760	2000665	2012795	2027481	2042374	2048701
263	1997586	43529.99	1823005	2136685	1900669	1920827	1939537	1962266	1977250	1990245	2001074	2010545	2020287	2031896	2049693	2065400	2076217
264	2023128	46262.7	1849139	2143940	1915262	1944185	1964656	1985631	2001165	2011972	2024566	2035772	2047885	2061842	2082079	2096300	2107189
265	2044321	46736.19	1912380	2171352	1948712	1962999	1984165	2002568	2020473	2032116	2045873	2059441	2071009	2083077	2100882	2119142	2128719
266	2067591	46622.69	1909570	2229328	1962377	1987691	2006324	2030745	2045637	2058038	2068571	2080244	2092527	2106552	2125747	2140566	2150868
267	2088143	48484.72	1897451	2249152	1978838	2005976	2025827	2049467	2065633	2078706	2090573	2101392	2113841	2127457	2147970	2161647	2174402
268	2114174	48447.68	1955051	2304745	2005552	2028205	2049839	2075472	2090767	2103945	2116381	2128133	2139551	2154722	2172448	2191496	2203774
269	2139918	46326.73	1961095	2269798	2042302	2065230	2081298	2101412	2115757	2129964	2141549	2153147	2163894	2177253	2197358	2218637	2228270
270	2164167	46992.23	1966036	2288582	2052985	2083434	2104204	2126583	2142399	2154525	2165990	2177542	2190632	2200878	2222972	2238961	2247122
271	2187845	45764.48	2033909	2331781	2084114	2113782	2127895	2152719	2166428	2177106	2188550	2198098	2209085	2225111	2246411	2263739	2273009
272	2212520	48065.11	2021275	2371803	2107843	2131686	2152553	2173515	2189660	2201447	2213230	2223881	2236000	2250226	2274117	2294385	2302424
273	2236098	52119.56	2021663	2414594	2116611	2144289	2169264	2196595	2212021	2225939	2238511	2251473	2263808	2279102	2298681	2317498	2329152
274	2260078	48643.31	2073096	2396158	2153484	2179874	2196873	2221242	2236428	2250460	2261707	2272866	2284563	2298614	2322233	2336677	2349408
275	2284385	49664.76	2092054	2436932	2178197	2200068	2222033	2241924	2259108	2274317	2286247	2297740	2307886	2325993	2347892	2363410	2376496
276	2311607	50862.8	2110262	2472478	2197583	2221161	2245175	2270406	2289687	2303534	2315032	2327033	2339757	2352162	2372843	2384970	2401144
277	2336211	51493.83	2134162	2487365	2213490	2243605	2269544	2295569	2312290	2325873	2338433	2349673	2364718	2379801	2398558	2419804	2428587
278	2361267	52258.09	2209171	2517063	2247141	2271179	2290603	2316118	2335516	2350929	2362772	2376716	2387046	2403116	2428250	2444669	2455346
279	2388063	53738.44	2193064	2580998	2271532	2300505	2324058	2346339	2360629	2376050	2388494	2398766	2413495	2432680	2455144	2472781	2488065
280	2413561	53235.09	2208927	2553877	2302170	2326215	2348554	2371330	2385850	2399240	2413781	2425796	2439566	2459581	2482578	2500598	2510538
281	2438927	52861.24	2202198	2604434	2315033	2349368	2366821	2396797	2415012	2429843	2443014	2454364	2467363	2483849	2504330	2517481	2529245
282	2466539	55046.19	2254201	2655600	2343925	2372225	2397458	2422398	2440434	2456971	2469000	2481648	2492533	2508093	2534156	2555428	2574499
283	2490853	53387.94	2314265	2627575	2376891	2398274	2420677	2448162	2466400	2478378	2490409	2504141	2517419	2534637	2563488	2580992	2589804
284	2517313	54082.71	2346481	2688643	2394818	2422412	2448684	2475431	2492508	2505654	2519152	2529971	2544131	2560367	2583054	2607954	2617803
285	2543843	55791.49	2282119	2723217	2417782	2448645	2472442	2500837	2518980	2532157	2545486	2558334	2572199	2588185	2611518	2631809	2642724
286	2574031	52716.98	2390508	2755123	2457367	2485714	2504474	2533563	2549454	2562744	2575102	2585781	2599214	2617022	2641512	2659853	2672122
287	2597892	57980.33	2413361	2818559	2474542	2499592	2520643	2548592	2571210	2585864	2600507	2612207	2628308	2646601	2669689	2682528	2703281
288	2624674	57857.11	2444683	2853587	2507576	2528255	2551964	2574824	2591852	2611039	2625666	2641060	2654340	2673571	2696267	2717016	2732787
289	2655503	57847.83	2472040	2818752	2529703	2561601	2580228	2608744	2627516	2640936	2654132	2669711	2685630	2702480	2729726	2750673	2767597
290	2682549	56812.56	2478504	2846585	2561573	2587452	2613821	2637222	2653101	2665693	2680663	2695493	2713338	2730385	2755941	2774457	2788000
291	2705949	58701.03	2508490	2908049	2582304	2608693	2629028	2656045	2677074	2694613	2708259	2721307	2736754	2752851	2778818	2801892	2816718
292	2736653	59081.31	2562545	2937696	2602430	2635420	2657963	2685987	2707510	2725260	2741648	2753384	2770017	2785665	2808439	2831166	2842518
293	2764081	59443.19	2549808	2952487	2626357	2659073	2690055	2713430	2736424	2754541	2768659	2781370	2796770	2812137	2838190	2853437	2867402
294	2794851	58589.37	2590111	2973446	2666405	2690908	2719227	2746732	2767359	2783792	2797657	2810577	2825717	2842021	2867983	2886404	2898470
295	2821806	60897.24	2632301	3060508	2693954	2718821	2743154	2772027	2791392	2803928	2819270	2838111	2853888	2871102	2899879	2926164	2941059
296	2851737	59542.93	2607965	3016392	2715272	2752753	2772062	2802907	2822725	2840910	2855011	2869496	2883531	2901230	2923946	2944953	2950960
297	2885087	61009.9	2640977	3074236	2745110	2790235	2809774	2835799	2852782	2869844	2885177	2899884	2917876	2935569	2962815	2984956	2999367
298	2910097	58825.6	2689849	3064391	2777146	2813473	2834228	2862484	2879854	2896062	2911872	2925638	2943554	2960822	2982064	3004707	3016133
299	2941457	62285.71	2720506	3129252	2798329	2833648	2863529	2892007	2911673	2928864	2942633	2959972	2972176	2994021	3018840	3038705	3048936
300	2969994	64167.13	2768114	3161682	2843904	2861514	2884153	2914547	2937051	2953831	2972089	2987309	3003508	3025035	3050366	3075717	3086350
301	2997416	62869.03	2764954	3229497	2866517	2890728	2915005	2939400	2967946	2985800	3001844	3016853	3032232	3048749	3073058	3095518	3106905
302	3030373	62161.99	2788018	3242637	2898638	2928190	2950494	2978450	3000158	3015667	3031561	3046126	3061575	3083520	3108660	3128898	3140226
303	3062446	65532.65	2824113	3261192	2928988	2955441	2978558	3006343	3028389	3046543	3063875	3078159	3094823	3117324	3146424	3168276	3188230
304	3090613	62561.28	2853248	3277406	2958337	2988628	3008575	3038546	3058475	3076321	3092726	3107716	3124444	3144351	3167479	3192289	3205767
305	3120218	65360.9	2891357	3361043	2979230	3005671	3038326	3068867	3089452	3105554	3120426	3136358	3153616	3173185	3200074	3223699	3235313
306	3155836	64619.67	2920785	3342081	3021159	3045261	3068852	3101767	3124883	3140059	3157524	3174403	3192913	3210177	3235374	3257626	3271404
307	3185668	65342.27	2946478	3398021	3039134	3080079	3103354	3133563	3152240	3169907	3185829	3203986	3219187	3239726	3267426	3293476	3306936
308	3213788	66373.2	2995877	3474451	3060203	3109030	3130575	3160782	3181746	3201312	3214814	3229192	3246108	3266554	3296450	3317841	3334009
309	3248951	67756.5	2904658	3452967	3107432	3132882	3158808	3192912	3217382	3236913	3251196	3267199	3284403	3305433	3332646	3352762	3368074
310	3281338	68618.18	3061013	3504226	3133791	3163940	3198844	3224625	3248112	3264759	3282598	3298792	3315967	3337292	3366190	3392945	3407362
311	3306917	66541.55	3037333	3557786	3160760	3195255	3224878	3255138	3275495	3291547	3307841	3323078	3340752	3359392	3386703	3414202	3430749
312	3339676	73379.03	3001783	3577021	3164202	3216414	3250190	3281162	3306026	3326201	3340560	3358917	3377956	3399955	3431746	3456194	3469213
313	3375510	68251.82	3124096	3571611	3220656	3262406	3289861	3321742	3340649	3360834	3375717	3392976	3413275	3435515	3461849	3484246	3493594
314	3407083	70587.63	3093160	3624987	3249493	3292983	3318505	3346961	3371536	3392389	3408576	3428023	3444187	3467167	3493171	3520916	3535019
315	3441398	70282	3180520	3661403	3291616	3326401	3348400	3382130	3407644	3424833	3441487	3458408	3479341	3502248	3527878	3556354	3567230
316	3474624	69447.07	3266559	3681910	3328388	3361280	3385842	3415989	3439287	3455130	3471458	3489378	3510009	3536324	3566380	3588922	3601651
317	3503418	70834.59	3198716	3730492	3351374	3381858	3411491	3444484	3467577	3488815	3504938	3523575	3539990	3561696	3591963	3617701	3632505
318	3541464	72057.89	3233499	3772502	3387158	3422542	3450528	3478877	3504701	3526751	3543463	3561155	3578422	3600741	3632420	3660129	3676793
319	3574379	74142.47	3329379	3783961	3411863	3443274	3478880	3515551	3539332	3556944	3573996	3594456	3611920	3637302	3672615	3691197	3703551
320	3606818	74779.49	3356059	3817527	3445941	3482101	3510272	3545431	3567766	3590026	3607124	3624306	3642848	3672395	3703002	3732819	3745041
321	3641030	73405	3386970	3863113	3498879	3518584	3543261	3576876	3603132	3622953	3640363	3661558	3680055	3705906	3731342	3759044	3772922
322	3675747	73773.65	3434580	3917105	3521026	3549613	3579759	3615186	3637131	3659001	3678358	3695161	3716006	3739337	3765249	3795778	3812025
323	3712133	75160.01	3414562	3936284	3536029	3579056	3616662	3653619	3679912	3697685	3718076	3732168	3749704	3773262	3804697	3828145	3845193
324	3747326	77458.6	3484059	4010466	3578554	3621103	3647875	3683885	3707727	3729460	3750536	3768153	3787387	3810725	3839380	3870221	3896314
325	3779510	74904.31	3538384	3991093	3623120	3648191	3678426	3718378	3742130	3761818	3780513	3798182	3822313	3844949	3877143	3899643	3911275
326	3811913	79271.88	3557726	4086069	3634551	3673221	3707532	3747272	3774230	3795805	3817836	3835273	3852970	3875642	3906635	3941246	3959809
327	3848939	79736.37	3536381	4116177	3663167	3716077	3748362	3787415	3812201	3829354	3851882	3868822	3888498	3913186	3946137	3974607	3994393
328	3882943	81666.11	3603694	4162087	3701731	3745382	3781852	3812542	3839778	3866653	3887190	3905711	3926505	3950410	3978866	4008317	4025211
329	3924398	78271.32	3698335	4170476	3751361	3794299	3821481	3859101	3884516	3907172	3924255	3941923	3965239	3988628	4026123	4052551	4065581
330	3955302	80003.01	3594150	4204876	3786777	3826784	3856119	3892159	3915202	3936524	3956456	3974157	3997431	4019578	4056769	4082015	4100045
331	3993144	80110.82	3713713	4210199	3808115	3850283	3888313	3930975	3955657	3975933	3998975	4018008	4035693	4060497	4090545	4117796	4135951
332	4030424	80991.1	3708410	4280913	3845233	3898130	3929186	3964932	3991531	4012720	4031003	4049779	4071910	4099048	4134839	4163147	4179460
333	4063643	80171.41	3817146	4287861	3894202	3932281	3962582	3995052	4023415	4044478	4065102	4086012	4104728	4132445	4164819	4190889	4213418
334	4105429	82286.96	3789780	4388215	3931866	3969649	3998848	4038374	4064463	4087632	4106372	4127177	4145970	4170514	4208254	4237220	4265891
335	4142259	80590.16	3853810	4401556	3972909	4001916	4034874	4075883	4101905	4126279	4143788	4162145	4184307	4209384	4245262	4273224	4293234
336	4174605	81464.3	3886123	4393779	3998129	4035130	4068496	4106384	4135676	4155588	4175322	4196434	4218572	4244388	4277658	4303678	4322274
337	4215125	83183.1	3918413	4615097	4030633	4080375	4106441	4147107	4176592	4199530	4219796	4236496	4258747	4281009	4311652	4341858	4367471
338	4250614	85400.09	3857317	4558205	4067358	4104361	4139818	4182738	4209009	4237343	4255303	4274463	4295259	4321401	4352578	4381398	4395283
339	4285188	87525.57	4013215	4551945	4089619	4128620	4167901	4207402	4243502	4274018	4295386	4311950	4330375	4356249	4389379	4422872	4438144
340	4328449	85314.93	3982482	4563814	4133378	4185221	4219758	4261474	4290095	4310869	4328029	4347457	4370054	4399753	4434418	4466780	4487700
341	4365784	85736.6	4081600	4618592	4177558	4227392	4258859	4297565	4318113	4340877	4368452	4391170	4410385	4435621	4476117	4504742	4525401
342	4403927	88698.19	4073614	4715814	4215562	4250001	4290946	4328627	4358957	4382912	4405464	4426372	4450389	4475621	4515536	4548745	4570405
343	4443676	89023.34	4122640	4792096	4254464	4287774	4328085	4373116	4397480	4422746	4443413	4468349	4488592	4521014	4553416	4580695	4610104
344	4480990	87616.11	4123587	4740380	4292561	4322202	4360113	4412030	4441526	4463159	4484873	4506651	4528406	4553522	4587631	4621351	4636782
345	4524757	83682.5	4182418	4781011	4361588	4391317	4416099	4451585	4480837	4504845	4526949	4547170	4565513	4591041	4630817	4664356	4681144
346	4558894	92800.7	4167766	4855235	4361066	4401480	4436721	4482175	4513968	4543263	4564484	4584220	4607677	4637962	4670282	4704881	4723970
347	4603245	91349.55	4255080	4896914	4397045	4451229	4491081	4533431	4558460	4581683	4605054	4629075	4649363	4675682	4711811	4752493	4769465
348	4642088	92001.87	4305252	4916685	4431996	4488676	4523955	4569173	4598018	4622540	4642404	4668149	4690703	4716558	4755975	4790580	4812500
349	4679929	88510.5	4304815	5034500	4488041	4524652	4564644	4610967	4638862	4662678	4681648	4702896	4724894	4750457	4788741	4822628	4843930
350	4719997	90577.45	4415378	4996384	4528070	4568749	4598884	4647689	4676228	4698761	4718599	4741182	4762598	4794567	4840331	4869556	4889908
351	4763428	92721.84	4438256	5041339	4556455	4598630	4644355	4688514	4716520	4740982	4766894	4788721	4814578	4841393	4877005	4914019	4935066
352	4802504	93940.74	4497536	5136731	4603378	4642429	4673604	4723446	4755818	4782678	4805864	4830494	4853065	4883172	4916423	4952902	4970344
353	4846848	90699.97	4543925	5120757	4648814	4682644	4728146	4773779	4804749	4830118	4852415	4870660	4892882	4921633	4954933	4992279	5019007
354	4889325	93692.06	4498098	5182759	4677578	4736505	4766116	4818180	4846521	4871257	4892244	4912273	4935457	4961554	5000509	5045863	5063839
355	4925622	93130.53	4613196	5190883	4699224	4766709	4809171	4854952	4882010	4906602	4926333	4950266	4973231	5001002	5045082	5077509	5093950
356	4970555	95847.21	4664320	5270658	4753868	4802562	4843744	4890780	4924129	4952472	4977307	4998612	5023564	5048968	5082916	5115591	5141244
357	5017011	94374.78	4724080	5281232	4805742	4856249	4895036	4942122	4971344	4992239	5017506	5040413	5066058	5094047	5132713	5174667	5199710
358	5054246	95786.54	4715850	5380486	4859243	4887124	4923756	4973328	5010255	5036008	5056700	5080431	5104653	5131379	5170391	5204362	5225146
359	5099963	100687.0	4695038	5428698	4882357	4922716	4968311	5018853	5053900	5079436	5106206	5128657	5152429	5182426	5219136	5255574	5281813
360	5141343	96727.6	4747512	5406753	4943068	4981537	5013049	5063734	5090531	5115677	5143242	5168600	5195772	5227861	5266484	5294609	5311987
361	5179882	101833.3	4704894	5459213	4960588	5009941	5046734	5092294	5130996	5164487	5187291	5207901	5233623	5264489	5306540	5334687	5358353
362	5229528	100448.9	4868668	5550735	5025620	5065010	5097743	5146984	5179744	5206616	5229500	5252958	5281089	5311950	5357681	5399013	5419720
363	5274462	96733.29	4943383	5561954	5061120	5116987	5148699	5194919	5223721	5254825	5276965	5300501	5325984	5353462	5398369	5425349	5450691
364	5317076	102273.5	4955182	5628597	5088736	5147240	5194106	5232318	5263144	5295374	5320246	5345045	5367893	5398743	5442734	5480704	5509508
365	5362720	105646.8	4997255	5703153	5139254	5186171	5225938	5274375	5312702	5341369	5365602	5391775	5419301	5445245	5493893	5536484	5553951
366	5403425	99064.6	5043116	5722980	5205585	5243893	5272756	5321439	5351420	5378507	5403088	5430278	5453067	5484225	5524487	5564439	5585781
367	5449545	102577.4	5069892	5830203	5214068	5273928	5323814	5365778	5401474	5425502	5453465	5477471	5502379	5527926	5575176	5615595	5638486
368	5494427	104770.9	5052576	5825643	5258717	5319535	5362662	5415812	5442899	5472870	5495579	5520999	5549967	5574601	5626163	5663557	5684537
369	5536321	109327.5	5139839	5861445	5290816	5343213	5395778	5448370	5485070	5511072	5538655	5564590	5592536	5627517	5677536	5713905	5734035
370	5584819	107850.1	5155011	5937652	5347915	5399055	5443813	5497026	5534731	5561318	5588931	5614524	5644449	5673700	5719522	5752034	5770662
371	5632843	102540.7	5296995	6056883	5405950	5462276	5497484	5547159	5581586	5612935	5638089	5658114	5685612	5717170	5759816	5794713	5817178
372	5676123	104194.3	5272021	5992188	5441883	5501533	5541168	5593731	5631621	5654968	5677761	5701833	5732811	5760962	5804213	5841480	5857395
373	5722423	108520.5	5274491	6013512	5487721	5534579	5581406	5631510	5668968	5694837	5725440	5757418	5786320	5816626	5856086	5886161	5913642
374	5768667	109222.8	5323708	6132915	5520410	5583740	5631095	5679299	5717483	5749177	5773851	5794959	5822624	5853935	5905998	5940624	5974887
375	5810643	113810.0	5327534	6173508	5546918	5622116	5672384	5723085	5757031	5788428	5813245	5840919	5867227	5898096	5949443	5990563	6030679
376	5854082	108311.1	5466195	6171841	5612957	5661559	5708133	5765921	5804552	5834824	5856928	5883954	5910903	5946184	5984652	6022201	6040690
377	5901969	112470.5	5404339	6312871	5650640	5708794	5763124	5810797	5844790	5875353	5903716	5932296	5963130	5996137	6042709	6077068	6097211
378	5954230	109123.2	5561329	6265724	5718668	5775689	5818687	5865788	5896139	5925650	5954579	5981995	6010791	6046564	6092924	6131232	6164685
379	6004938	112167.2	5606747	6332337	5765614	5811625	5863935	5919345	5951788	5978772	6005868	6031699	6058903	6092320	6146503	6186771	6206748
380	6052534	109806.7	5679631	6385843	5817406	5870069	5913585	5961941	6001327	6027487	6054791	6085135	6113394	6142852	6179277	6223785	6260993
381	6094845	116026.6	5686219	6451483	5843679	5895448	5942570	6002522	6042239	6071153	6092319	6126962	6161147	6191625	6235187	6276051	6303143
382	6144860	116292.3	5821940	6551598	5893205	5945520	5990124	6048785	6088253	6119176	6150200	6174805	6203132	6239754	6290604	6337598	6365070
383	6196750	119719.1	5661174	6513066	5948552	5988382	6036029	6103050	6141548	6173819	6201879	6231605	6258545	6287416	6350334	6385981	6414139
384	6236712	112708.4	5814780	6611788	5993363	6049395	6091559	6144982	6182039	6214042	6239726	6267013	6296554	6327668	6376294	6412903	6440191
385	6297247	116594.7	5871639	6739357	6048983	6097096	6139470	6203861	6241388	6273724	6300581	6325459	6357860	6389003	6442876	6482132	6511687
386	6340680	118577.6	5828737	6720560	6090629	6139639	6193290	6248196	6280592	6310430	6343056	6371096	6401618	6443615	6486847	6529610	6553311
387	6388564	118883.3	5929160	6742225	6129410	6179281	6242516	6293285	6332014	6363452	6388650	6416740	6448347	6489675	6539161	6581054	6605903
388	6440142	120835.5	5998439	6810412	6171195	6238877	6289842	6340071	6385657	6414318	6442116	6470780	6501809	6540881	6595675	6633682	6646309
389	6490845	121475.4	6068141	6952954	6220889	6285588	6334358	6391687	6430130	6463166	6495058	6525077	6550602	6593200	6640550	6683436	6704713
390	6542730	119538.2	6077979	6895338	6278461	6351315	6390266	6445256	6481349	6514869	6542655	6572303	6606340	6647565	6691840	6733064	6757331
391	6586658	121900.8	6105469	7048192	6315143	6382070	6438730	6495567	6529858	6560562	6587188	6615509	6644676	6681434	6733976	6792201	6823072
392	6643048	123723.1	6201164	7080833	6375623	6431320	6484105	6545254	6583437	6614001	6646117	6673505	6710466	6747161	6796086	6836228	6862335
393	6691471	121239.3	6208346	7011499	6437740	6487920	6535057	6586177	6632793	6663208	6696087	6720900	6756776	6793269	6844916	6888042	6912181
394	6739617	125046.0	6306549	7127189	6470927	6526924	6578385	6636086	6678153	6712846	6742499	6771511	6808849	6846389	6897640	6930795	6960035
395	6792980	126966.4	6311094	7204192	6522310	6578745	6631634	6691542	6732310	6765326	6794796	6821075	6856129	6894133	6953190	7002225	7036794
396	6845018	123113.0	6337736	7277918	6581615	6632495	6683572	6751508	6786229	6815884	6846769	6875876	6905413	6953255	6998462	7037413	7073167
397	6902319	129002.9	6483776	7319817	6595730	6681482	6738846	6801716	6842967	6872869	6906978	6937312	6970463	7002727	7056494	7120150	7144074
398	6947173	125008.6	6418215	7355326	6682156	6740012	6783515	6841290	6886685	6920491	6953388	6982139	7017012	7056831	7098674	7136416	7159574
399	7005702	131269.2	6524229	7436284	6718605	6786159	6836670	6894301	6940187	6978024	7010322	7041732	7075594	7111999	7168338	7208682	7241605
400	7053336	134961.3	6511584	7532748	6759039	6832096	6877970	6946132	6987103	7023759	7059620	7090775	7122083	7162425	7222158	7262921	7296401
401	7106111	131346.2	6653830	7488210	6812050	6870225	6932210	6996945	7044348	7086222	7113745	7144136	7173637	7213827	7267199	7303353	7340065
402	7156977	129749.6	6654297	7558811	6884699	6931111	6988595	7049499	7096469	7131278	7159375	7193995	7225726	7260477	7316275	7364046	7385697
403	7218643	125849.4	6769901	7653038	6971611	7012665	7053127	7109361	7152034	7187867	7225749	7255275	7286965	7323294	7376747	7411822	7445652
404	7263984	130097.8	6854804	7645396	7005773	7045267	7091938	7153354	7197795	7233835	7262020	7292379	7327958	7377943	7437493	7477421	7503518
405	7328121	136213.1	6815148	7836800	7034961	7106939	7154640	7216671	7261282	7300769	7326693	7354884	7400954	7447068	7499868	7543411	7574944
406	7380742	130823.9	6911905	7845367	7106446	7160098	7218008	7277624	7314599	7352522	7380436	7412546	7445919	7488310	7547710	7585305	7627270
407	7429654	137212.8	6976616	7854091	7130322	7203261	7246451	7317085	7360220	7402285	7434489	7468623	7500701	7540640	7605448	7648793	7672403
408	7492615	134214	7034910	7962729	7179655	7254051	7315389	7385899	7430757	7466465	7500172	7526812	7561168	7602794	7653624	7706397	7734272
409	7542857	137767.4	6925582	7909500	7242382	7297874	7361772	7432872	7480546	7515953	7549855	7581681	7614413	7653163	7707907	7760152	7795767
410	7596572	135742.7	7150821	8112818	7316534	7370715	7421640	7487382	7532486	7561635	7598784	7630758	7661040	7702750	7763966	7818582	7875397
411	7655978	135709.0	7102198	8129650	7356012	7426276	7477458	7545840	7594494	7628504	7659995	7695589	7728772	7770766	7822595	7865879	7894916
412	7717571	140243.8	7174272	8107098	7420738	7482883	7533713	7602056	7651405	7689820	7720386	7749736	7791186	7833685	7886323	7952304	7980982
413	7771856	133862.7	7303357	8182639	7495423	7548360	7602131	7660226	7704348	7740787	7771049	7803954	7840822	7881817	7941521	7985150	8030514
414	7827595	135813.8	7327429	8279317	7558430	7604448	7653890	7708026	7757948	7792407	7827931	7860493	7890415	7941077	8007765	8051114	8085499
415	7887036	142218.1	7352026	8339902	7592738	7653755	7705184	7773587	7814220	7851876	7888735	7925150	7962289	7999775	8060946	8118652	8144139
416	7939417	147677.0	7484509	8471168	7606337	7689730	7755984	7820392	7872244	7910154	7940807	7973687	8015273	8060485	8115450	8173107	8210923
417	7997672	139001.2	7437227	8448511	7709535	7763451	7819204	7878831	7927814	7971236	8003725	8036947	8072781	8115178	8171795	8217369	8231169
418	8053916	144048.7	7581852	8483795	7747410	7810787	7867335	7937339	7987533	8023277	8058266	8093524	8125030	8166919	8228268	8296178	8331138
419	8119881	139188.0	7498823	8527958	7807590	7887549	7947566	8010340	8052954	8088136	8122582	8151166	8192554	8236416	8299241	8343654	8374362
420	8181683	145089.1	7615043	8593316	7866026	7948706	7994265	8066025	8115328	8150058	8180863	8217316	8254992	8297642	8354384	8427535	8461902
421	8239163	146415.1	7672272	8876105	7925541	7984861	8043878	8119807	8168562	8209517	8242798	8282104	8317657	8359182	8413485	8460729	8499173
422	8289273	148884.3	7771839	8724513	7950429	8019026	8097837	8170715	8223051	8256697	8293097	8324816	8367702	8416770	8468517	8517398	8554398
423	8352098	152763.0	7761419	8797636	8018728	8081869	8151552	8222119	8280492	8324924	8364400	8402009	8436994	8476700	8531258	8582659	8622255
424	8406566	144220.3	7967782	8879511	8095276	8166884	8225494	8287059	8334434	8372809	8406180	8442434	8483692	8523373	8581053	8645233	8672205
425	8473168	144922.9	8002018	8882609	8163677	8243120	8291147	8351247	8393836	8436241	8472024	8511568	8549172	8590772	8661170	8719860	8757104
426	8530502	149577.2	8020279	9027379	8215179	8286590	8344380	8406146	8451737	8490826	8528282	8562840	8604897	8658229	8724982	8775795	8810030
427	8595758	146365.1	8168128	9074370	8307807	8343739	8406520	8474978	8518382	8561458	8598188	8631796	8672314	8714486	8780619	8832862	8874014
428	8648946	154728.0	8179310	9145111	8313989	8386819	8439528	8522782	8573719	8613938	8651466	8689656	8730961	8784562	8847313	8895184	8922318
429	8709454	158812.1	8163060	9345689	8337677	8437693	8505126	8585113	8638619	8673985	8712916	8752221	8793861	8836732	8899792	8955767	8985904
430	8759994	153842.4	8246142	9227566	8420219	8494042	8564597	8634642	8684919	8726731	8764944	8799295	8844148	8888153	8942688	9005118	9037484
431	8840287	158940	8192068	9374188	8518821	8574314	8644379	8706659	8758510	8800562	8842966	8880655	8923320	8972458	9045428	9100928	9124822
432	8887695	152478.0	8396853	9349658	8577693	8631275	8688144	8764533	8805486	8853721	8888247	8925660	8972925	9013732	9081547	9126966	9169014
433	8957298	154764.2	8364381	9443921	8615055	8696979	8765241	8825405	8879165	8923459	8963369	9003130	9045267	9090659	9150081	9189531	9223958
434	9015406	156338.8	8395579	9496094	8676975	8755610	8802918	8885048	8940838	8985712	9025075	9061126	9097106	9143632	9207230	9265387	9291396
